Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Frequency (Hz),Amplitude (Oe),M-DC (emu),M-Std.Dev. (emu),M' (emu),M'' (emu),Moment (emu),Phase (deg),Calcoil' (emu),Calcoil'' (emu),Calcoil (emu),CC Phase (deg),Count,Gain,Measure Type,Elapsed (sec),Sample Center (cm),Max.Signal (V),PPMS Status (code),DSP Status (code),Min.Temperature (K),Max.Temperature (K),Min.Field (Oe),Max.Field (Oe),DC Position (cm),PPMS Temperature (K),PPMS Position,Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,37327608.00,43.92193985,9999.192,,,0.00302377894543566,6.64049068280087E-5,,,,,,,,,5,125,0,6.90600005909801,0.210566195725658,5.6075472423285E-5,4370,0,43.8808212,43.9630585,9999.192,9999.192,0.115677121878566,43.5525,,,,,,,,,,,,,,,,,,,,,,,43.92193985
,37327712.17,42.97938345,9999.192,,,0.00304290051482277,6.72931519631296E-5,,,,,,,,,5,125,0,6.7810001084581,0.210566195725658,5.63031089312865E-5,4370,0,42.9669456,42.9918213,9999.192,9999.192,0.11682123871938,42.8008,,,,,,,,,,,,,,,,,,,,,,,42.97938345
,37327836.78,41.94804765,9999.192,,,0.00307444999723081,6.71010878525334E-5,,,,,,,,,5,125,0,6.85900021344423,0.210566195725658,5.64461501833113E-5,4370,0,41.9208069,41.9752884,9999.192,9999.192,0.117301243890954,41.6922,,,,,,,,,,,,,,,,,,,,,,,41.94804765
,37327962.39,40.92075345,9999.192,,,0.00307501508396228,6.88588912582891E-5,,,,,,,,,5,125,0,7.03100000973791,0.210566195725658,5.63823124124687E-5,4370,0,40.8793449,40.962162,9999.192,9999.192,0.115165443715024,40.61755,,,,,,,,,,,,,,,,,,,,,,,40.92075345
,37328085.77,39.93605995,9999.192,,,0.00309751979349642,6.83902202333918E-5,,,,,,,,,5,125,0,6.79699969477951,0.210566195725658,5.67218138049432E-5,4370,0,39.8989296,39.9731903,9999.192,9999.192,0.113744826826087,39.6176,,,,,,,,,,,,,,,,,,,,,,,39.93605995
,37328186.74,38.9982853,9999.192,,,0.00310743601511859,6.95354877395861E-5,,,,,,,,,5,125,0,6.95299990475178,0.210566195725658,5.68955461786321E-5,4370,0,38.9884262,39.0081444,9999.192,9999.192,0.112079063179205,38.9319,,,,,,,,,,,,,,,,,,,,,,,38.9982853
,37328310.95,37.9516106,9999.192,,,0.00310630812560637,6.97567485310611E-5,,,,,,,,,5,125,0,6.98400016408414,0.210566195725658,5.70237545732759E-5,4370,0,37.9371262,37.966095,9999.192,9999.192,0.114215224321975,37.78795,,,,,,,,,,,,,,,,,,,,,,,37.9516106
,37328433.97,36.948822,9999.192,,,0.00315999954307146,6.86424454404908E-5,,,,,,,,,5,125,0,6.63999994285405,0.210566195725658,5.68351148160767E-5,4370,0,36.9091873,36.9884567,9999.192,9999.192,0.113546627144836,36.71625,,,,,,,,,,,,,,,,,,,,,,,36.948822
,37328555.74,35.933424,9999.192,,,0.00315597733232407,6.89946860479643E-5,,,,,,,,,5,125,0,7.36000018659979,0.210566195725658,5.69297278393136E-5,4370,0,35.8895073,35.9773407,9999.192,9999.192,0.112213364457918,35.70425,,,,,,,,,,,,,,,,,,,,,,,35.933424
,37328676.66,34.9334278,9999.192,,,0.00316566203111999,7.04396832935535E-5,,,,,,,,,5,125,0,7.28099991101772,0.210566195725658,5.7192134623239E-5,4370,0,34.8848305,34.9820251,9999.192,9999.192,0.112603202410074,34.6946,,,,,,,,,,,,,,,,,,,,,,,34.9334278
,37328796.58,33.935297,9999.192,,,0.00320548886254021,6.92385397263072E-5,,,,,,,,,5,125,0,6.60999985411763,0.210566195725658,5.71722526146247E-5,4370,0,33.8942413,33.9763527,9999.192,9999.192,0.112333997684083,33.69295,,,,,,,,,,,,,,,,,,,,,,,33.935297
,37328915.81,32.92998315,9999.192,,,0.00320619336609185,6.80230752767065E-5,,,,,,,,,5,125,0,6.86000038404018,0.210566195725658,5.74338586069421E-5,4370,0,32.8853874,32.9745789,9999.192,9999.192,0.108937776560638,32.7137,,,,,,,,,,,,,,,,,,,,,,,32.92998315
,37329034.25,31.9343405,9999.192,,,0.00322952610774787,6.79955482910762E-5,,,,,,,,,5,125,0,6.34299956727773,0.210566195725658,5.74096761340484E-5,4370,0,31.8937912,31.9748898,9999.192,9999.192,0.10806041757257,31.74525,,,,,,,,,,,,,,,,,,,,,,,31.9343405
,37329152.19,30.94233135,9999.192,,,0.00324197094866713,7.03049707709527E-5,,,,,,,,,5,125,0,7.03100000973791,0.210566195725658,5.72451116631989E-5,4370,0,30.9152699,30.9693928,9999.192,9999.192,0.110401047198202,30.7963,,,,,,,,,,,,,,,,,,,,,,,30.94233135
,37329269.83,29.9821377,9999.192,,,0.00327430373788497,7.03112404757879E-5,,,,,,,,,5,125,0,6.81299990974367,0.210566195725658,5.74788493375993E-5,4370,0,29.9748955,29.9893799,9999.192,9999.192,0.110712311110589,29.8793,,,,,,,,,,,,,,,,,,,,,,,29.9821377
,37329396.64,28.95400145,9999.192,,,0.0032818072041481,6.99845895622885E-5,,,,,,,,,5,125,0,6.96900011971593,0.210566195725658,5.76059473155414E-5,4370,0,28.9275532,28.9804497,9999.192,9999.192,0.110879358449939,28.81075,,,,,,,,,,,,,,,,,,,,,,,28.95400145
,37329514.37,27.9435234,9999.192,,,0.00330921721814347,7.05123063996376E-5,,,,,,,,,5,125,0,7.18800039030611,0.210566195725658,5.76841415362965E-5,4370,0,27.910429,27.9766178,9999.192,9999.192,0.111568386233571,27.79855,,,,,,,,,,,,,,,,,,,,,,,27.9435234
,37329630.72,26.9764681,9999.192,,,0.00331718651147849,6.89391584592255E-5,,,,,,,,,5,125,0,6.82799995411187,0.210566195725658,5.77919979355115E-5,4370,0,26.9673004,26.9856358,9999.192,9999.192,0.11227597829098,26.86785,,,,,,,,,,,,,,,,,,,,,,,26.9764681
,37329751.87,25.97437385,9999.192,,,0.00333605377213073,7.04134126080446E-5,,,,,,,,,5,125,0,7.09299989975989,0.210566195725658,5.77387813273928E-5,4370,0,25.960907,25.9878407,9999.192,9999.192,0.112654600197091,25.86035,,,,,,,,,,,,,,,,,,,,,,,25.97437385
,37329871.28,24.98156075,9999.192,,,0.00335656152659417,6.98735190733106E-5,,,,,,,,,5,125,0,7.23399943672121,0.210566195725658,5.7799766918896E-5,4370,0,24.9722157,24.9909058,9999.192,9999.192,0.113061235343948,24.87205,,,,,,,,,,,,,,,,,,,,,,,24.98156075
,37329990.81,23.97599315,9999.192,,,0.00337466154529098,6.89738564117637E-5,,,,,,,,,5,125,0,6.7810001084581,0.210566195725658,5.78051841286552E-5,4370,0,23.9647045,23.9872818,9999.192,9999.192,0.112817498135016,23.88415,,,,,,,,,,,,,,,,,,,,,,,23.97599315
,37330110.21,22.982749,9999.192,,,0.0033802954921336,6.85024656155907E-5,,,,,,,,,5,125,0,6.54699979349971,0.210566195725658,5.79733763533927E-5,4370,0,22.973671,22.991827,9999.192,9999.192,0.114902312260866,22.8965,,,,,,,,,,,,,,,,,,,,,,,22.982749
,37330230.57,21.98180675,9999.192,,,0.00340627796880057,6.83276776327802E-5,,,,,,,,,5,125,0,7.00000037904829,0.210566195725658,5.80527163985117E-5,4370,0,21.9714069,21.9922066,9999.192,9999.192,0.114486979889891,21.8993,,,,,,,,,,,,,,,,,,,,,,,21.98180675
,37330350.46,20.9829502,9999.192,,,0.00340919348751792,6.77182678430259E-5,,,,,,,,,5,125,0,6.98500033468008,0.210566195725658,5.79477290002936E-5,4370,0,20.9761486,20.9897518,9999.192,9999.192,0.114338517676217,20.9101,,,,,,,,,,,,,,,,,,,,,,,20.9829502
,37330470.93,19.9846096,9999.192,,,0.00343742817640523,6.66732022872009E-5,,,,,,,,,5,125,0,6.5310002071783,0.210566195725658,5.79235301281662E-5,4370,0,19.9772987,19.9919205,9999.192,9999.192,0.11892607612862,19.90425,,,,,,,,,,,,,,,,,,,,,,,19.9846096
,37330593.45,18.9620514,9999.192,,,0.00343538852253273,6.74799704613152E-5,,,,,,,,,5,125,0,7.07799985539168,0.210566195725658,5.80901181999773E-5,4370,0,18.9412899,18.9828129,9999.192,9999.192,0.118593216238214,18.86925,,,,,,,,,,,,,,,,,,,,,,,18.9620514
,37330713.38,17.9615297,9999.192,,,0.00344313095452414,6.7619012634324E-5,,,,,,,,,5,125,0,6.93799986038357,0.210566195725658,5.80213582691536E-5,4370,0,17.9457855,17.9772739,9999.192,9999.192,0.118077096920802,17.86475,,,,,,,,,,,,,,,,,,,,,,,17.9615297
,37330831.24,16.9712763,9999.192,,,0.00346344051156073,6.68515895259124E-5,,,,,,,,,5,125,0,6.90600005909801,0.210566195725658,5.79845993261309E-5,4370,0,16.9527054,16.9898472,9999.192,9999.192,0.119331815144313,16.8867,,,,,,,,,,,,,,,,,,,,,,,16.9712763
,37330949.82,15.97940305,9999.192,,,0.00345794502295895,6.72506582329651E-5,,,,,,,,,5,125,0,6.93799986038357,0.210566195725658,5.78647556962954E-5,4370,0,15.9661341,15.992672,9999.192,9999.192,0.11862107911068,15.9018,,,,,,,,,,,,,,,,,,,,,,,15.97940305
,37331069.63,14.97672845,9999.192,,,0.00345156248016161,6.61456188388223E-5,,,,,,,,,5,125,0,6.79600015282631,0.210566195725658,5.77708814283699E-5,4370,0,14.9668236,14.9866333,9999.192,9999.192,0.117976611845803,14.91375,,,,,,,,,,,,,,,,,,,,,,,14.97672845
,37331190.63,13.98180675,9999.192,,,0.00343229296475988,6.63063129340359E-5,,,,,,,,,5,125,0,6.74999984912574,0.210566195725658,5.75464821654466E-5,4370,0,13.9715233,13.9920902,9999.192,9999.192,0.118065330739952,13.90425,,,,,,,,,,,,,,,,,,,,,,,13.98180675
,37331310.93,12.97486875,9999.192,,,0.00343635895502323,6.64782359491315E-5,,,,,,,,,5,125,0,7.03100000973791,0.210566195725658,5.76045701102403E-5,4370,0,12.9622793,12.9874582,9999.192,9999.192,0.118053413455915,12.90025,,,,,,,,,,,,,,,,,,,,,,,12.97486875
,37331432.99,11.9780531,9999.192,,,0.00343717294792034,6.76461316260935E-5,,,,,,,,,5,125,0,7.20299980603159,0.210566195725658,5.76114853417633E-5,4370,0,11.9656429,11.9904633,9999.192,9999.192,0.117395868766853,11.91725,,,,,,,,,,,,,,,,,,,,,,,11.9780531
,37331571.05,10.97626115,9999.192,,,0.00343489752517543,6.7005133843472E-5,,,,,,,,,5,125,0,6.63999994285405,0.210566195725658,5.76272174934783E-5,4370,0,10.9664154,10.9861069,9999.192,9999.192,0.118923055507907,10.9174,,,,,,,,,,,,,,,,,,,,,,,10.97626115
,37331706.75,9.9928956,9999.192,,,0.00346431398589238,6.66968434343935E-5,,,,,,,,,5,125,0,6.84399954043329,0.210566195725658,5.76590275584844E-5,4370,0,9.9923229,9.9934683,9999.192,9999.192,0.115768560729439,9.9353,,,,,,,,,,,,,,,,,,,,,,,9.9928956
,37331842.61,8.9910665,9999.192,,,0.00350030786834035,6.69713957169166E-5,,,,,,,,,5,125,0,6.46900031715631,0.210566195725658,5.7633268321061E-5,4370,0,8.987958,8.994175,9999.192,9999.192,0.115886075154595,8.9463,,,,,,,,,,,,,,,,,,,,,,,8.9910665
,37331980.70,7.96585465,9999.192,,,0.0035183691351905,6.65910165087189E-5,,,,,,,,,5,125,0,6.99999975040555,0.210566195725658,5.77803898717141E-5,4370,0,7.9455061,7.9862032,9999.192,9999.192,0.114884434111935,7.95845,,,,,,,,,,,,,,,,,,,,,,,7.96585465
,37332110.93,7.017092,9999.192,,,0.00355168170351346,6.79000937285575E-5,,,,,,,,,5,125,0,6.45400027278811,0.210566195725658,5.81360056527874E-5,4374,0,6.9821782,7.0520058,9999.192,9999.192,0.110635072967485,7.0445,,,,,,,,,,,,,,,,,,,,,,,7.017092
,37332270.68,5.96892575,9999.192,,,0.00361483430293125,6.66861919342823E-5,,,,,,,,,5,125,0,6.67200037278235,0.210566195725658,5.83064661098308E-5,4370,0,5.9596663,5.9781852,9999.192,9999.192,0.105862458689974,5.9498,,,,,,,,,,,,,,,,,,,,,,,5.96892575
,37332416.71,4.9540243,9999.192,,,0.0036820022110272,6.57674541886927E-5,,,,,,,,,5,125,0,6.46900031715631,0.210566195725658,5.84655164348612E-5,4370,0,4.9218621,4.9861865,9999.192,9999.192,0.107180667017508,4.9411,,,,,,,,,,,,,,,,,,,,,,,4.9540243
,37332562.76,3.9361216,9999.192,,,0.00373560372806918,6.5349930533413E-5,,,,,,,,,5,125,0,6.64100011344999,0.210566195725658,5.87682306947832E-5,4370,0,3.8875575,3.9846857,9999.192,9999.192,0.112449321341307,3.9219,,,,,,,,,,,,,,,,,,,,,,,3.9361216
,37332703.23,2.96609125,9999.192,,,0.00382693039201131,5.94910948640911E-5,,,,,,,,,5,125,0,6.71800004784018,0.210566195725658,5.89889994611568E-5,4370,0,2.945343,2.9868395,9999.192,9999.192,0.121907885194652,2.94125,,,,,,,,,,,,,,,,,,,,,,,2.96609125
,37332846.17,2.00560265,9999.192,,,0.00391796582186789,4.74073106995197E-5,,,,,,,,,5,125,0,6.98400016408414,0.210566195725658,5.89789723754484E-5,4370,0,1.9975749,2.0136304,9999.192,9999.192,0.147368787621325,2.0038,,,,,,,,,,,,,,,,,,,,,,,2.00560265
,37341801.63,1.7927262,9.937,1000,10.0020797337467,,0.111566101406778,,,,,,,,,,125,1,0,-0.019632755549579,0.000199256992095428,4374,0,1.7918055,1.7936469,9.937,9.937,,1.78435,,,,,,,,,,,,,,,,,,,,,,,1.7927262
,37341835.77,1.8158752,9.937,1000,10.0020797337467,,0.111129361947592,,,,,,,,,,125,1,0,-0.0113387915131988,0.000199216572412326,4374,0,1.7964519,1.8352985,9.937,9.937,,1.7883,,,,,,,,,,,,,,,,,,,,,,,1.8158752
,37341870.78,1.7964547,9.937,1000,10.0020797337467,,0.123228305928435,,,,,,,,,,125,1,0,-0.0240351694132692,0.000199209880411812,4374,0,1.7963828,1.7965266,9.937,9.937,,1.78745,,,,,,,,,,,,,,,,,,,,,,,1.7964547
,37341905.73,1.80853515,9.937,1000,10.0020797337467,,0.115055154328386,,,,,,,,,,125,1,0,-0.0187295144789101,0.00019926261337586,4374,0,1.7984347,1.8186356,9.937,9.937,,1.78775,,,,,,,,,,,,,,,,,,,,,,,1.80853515
,37342075.41,1.9559043125,9.937,100,5.00030447240857,,3.69721917401832E-8,2.23464868392829E-6,7.59987148716191E-8,2.23594063991972E-6,1.94783546770267,1.516816976676E-8,-7.52497991669951E-12,1.51681716333438E-8,-0.0284246261352337,800,25,5,13.4965986394558,-0.0187295144789101,8.93629404917064E-5,4374,0,1.8770366,2.0251169,9.937,9.937,,1.9116125,,,,,,,,,,,,,,,,,,,,,,,1.9559043125
,37342130.87,2.4173056125,9.937,100,5.00030447240857,,5.75734843869008E-8,2.09709742540225E-6,7.59406839612043E-8,2.09847196767296E-6,2.07390473453966,1.51674160271546E-8,-7.47490553917706E-12,1.51674178690705E-8,-0.0282368799150845,800,25,5,13.4965986394558,-0.0187295144789101,8.90565004041833E-5,4370,0,2.3568604,2.5180821,9.937,9.937,,2.3837125,,,,,,,,,,,,,,,,,,,,,,,2.4173056125
,37342188.75,2.8919361875,9.937,100,5.00030447240857,,4.05551737993195E-8,2.1633040769453E-6,-6.52034531238327E-9,2.16331390330464E-6,-0.172692845196536,1.51685960330915E-8,-7.36242062582674E-12,1.51685978198499E-8,-0.0278097982709369,800,25,5,13.4965986394558,-0.0187295144789101,8.89203048097286E-5,4374,0,2.8271694,2.9504151,9.937,9.937,,2.828325,,,,,,,,,,,,,,,,,,,,,,,2.8919361875
,37342249.66,3.3937876625,9.937,100,5.00030447240857,,4.23006683836712E-8,2.16358346721531E-6,-3.59996972416682E-8,2.16388294457185E-6,-0.953252060553666,1.51681794502077E-8,-8.54321987057495E-12,1.51681818561194E-8,-0.0322708728415364,800,25,5,13.4965986394558,-0.0187295144789101,8.85120392423892E-5,4370,0,3.3248105,3.4559565,9.937,9.937,,3.3351125,,,,,,,,,,,,,,,,,,,,,,,3.3937876625
,37342314.97,3.8948450375,9.937,100,5.00030447240857,,3.55233110544266E-8,2.14775947637287E-6,7.16355384949678E-9,2.1477714228598E-6,0.191101417273488,1.51647973095979E-8,-8.01874097433551E-12,1.51647994296461E-8,-0.0302964795795333,800,25,5,13.4965986394558,-0.0187295144789101,8.89315473705916E-5,4370,0,3.8238554,3.9598556,9.937,9.937,,3.9088125,,,,,,,,,,,,,,,,,,,,,,,3.8948450375
,37342375.84,4.395218475,9.937,100,5.00030447240857,,5.31871264427262E-8,1.98373443992718E-6,3.55971918358765E-8,1.98405380174526E-6,1.02803577834024,1.51642581966637E-8,-7.49414022023828E-12,1.51642600484567E-8,-0.0283154352276256,800,25,5,13.4965986394558,-0.0187295144789101,8.89620628929341E-5,4370,0,4.3247766,4.4605045,9.937,9.937,,4.407175,,,,,,,,,,,,,,,,,,,,,,,4.395218475
,37342435.26,4.8820248375,9.937,100,5.00030447240857,,4.61304140583975E-8,2.13185405537547E-6,-6.24739785209232E-8,2.13276925883066E-6,-1.67857229602134,1.51636539322749E-8,-8.88589146373676E-12,1.51636565358381E-8,-0.0335752861467427,800,25,5,13.4965986394558,-0.0187295144789101,8.86132222901562E-5,4370,0,4.814115,4.945509,9.937,9.937,,4.8978,,,,,,,,,,,,,,,,,,,,,,,4.8820248375
,37342497.17,5.391698,9.937,100,5.00030447240857,,4.1318145311649E-8,2.09343966506799E-6,7.36275740029592E-8,2.09473402868563E-6,2.0142979023374,1.51645682495084E-8,-7.84072106903709E-12,1.51645702765E-8,-0.0296243307538475,800,25,5,13.4965986394558,-0.0187295144789101,8.89007106322245E-5,4370,0,5.3208084,5.464241,9.937,9.937,,5.409525,,,,,,,,,,,,,,,,,,,,,,,5.391698
,37342556.71,5.8836612,9.937,100,5.00030447240857,,4.71225970091174E-8,2.13445466797007E-6,-1.01606635668391E-7,2.13687169433054E-6,-2.7253987042053,1.51645266643865E-8,-7.39186696364643E-12,1.51645284659493E-8,-0.0279285173595554,800,25,5,13.4965986394558,-0.0187295144789101,8.88791891585725E-5,4370,0,5.814187,5.9497075,9.937,9.937,,5.8984875,,,,,,,,,,,,,,,,,,,,,,,5.8836612
,37342615.68,6.3755026,9.937,100,5.00030447240857,,6.22257696469062E-8,2.03413556258866E-6,-9.81687221441453E-8,2.03650302847683E-6,-2.7629883070432,1.51637662047029E-8,-7.8997711148408E-12,1.51637682624496E-8,-0.0298490161970335,800,25,5,13.4965986394558,-0.0187295144789101,8.89479293878491E-5,4370,0,6.3117156,6.4371557,9.937,9.937,,6.3833375,,,,,,,,,,,,,,,,,,,,,,,6.3755026
,37342676.02,6.8687933625,9.937,100,5.00030447240857,,2.62093603735037E-8,2.26223079191296E-6,1.65960572878374E-8,2.26229166665057E-6,0.420322711785945,1.51649287869963E-8,-7.69815583019132E-12,1.51649307408993E-8,-0.0290849899404861,800,25,5,13.4965986394558,-0.0187295144789101,8.88268309465533E-5,4370,0,6.6766949,6.9553823,9.937,9.937,,6.86975,,,,,,,,,,,,,,,,,,,,,,,6.8687933625
,37342735.93,7.372459825,9.937,100,5.00030447240857,,4.78802711413975E-8,2.09384420807961E-6,1.870316020422E-7,2.10218086469052E-6,5.10437033624171,1.5163646346654E-8,-8.33323998946114E-12,1.51636486364358E-8,-0.0314871121420879,800,25,5,13.4965986394558,-0.0187295144789101,8.85181423468577E-5,4370,0,7.3070903,7.4472451,9.937,9.937,,7.370275,,,,,,,,,,,,,,,,,,,,,,,7.372459825
,37342797.17,7.886519125,9.937,100,5.00030447240857,,6.1132356754646E-8,2.14082201865714E-6,1.20911388216741E-7,2.144233774421E-6,3.23257144849164,1.51648221364427E-8,-6.59072203348601E-12,1.51648235686261E-8,-0.0249010855049505,800,25,5,13.4965986394558,-0.0187295144789101,8.86437378124987E-5,4370,0,7.8018651,7.952004,9.937,9.937,,7.89135,,,,,,,,,,,,,,,,,,,,,,,7.886519125
,37342855.84,8.3797819625,9.937,100,5.00030447240857,,7.16871220318082E-8,1.91372722253555E-6,1.34834391757557E-7,1.91847131734469E-6,4.03019621575127,1.51646051222037E-8,-6.51817367881528E-12,1.51646065230508E-8,-0.0246273355567155,800,25,5,13.4965986394558,-0.0187295144789101,8.88396795875396E-5,4370,0,8.320219,8.4553337,9.937,9.937,,8.38115,,,,,,,,,,,,,,,,,,,,,,,8.3797819625
,37342916.69,8.87248695,9.937,100,5.00030447240857,,4.2503825337881E-8,2.0072321485686E-6,8.52938060539684E-8,2.00904353651146E-6,2.4332197253458,1.51637090726657E-8,-7.1877477731118E-12,1.51637107761973E-8,-0.027158762990382,800,25,5,13.4965986394558,-0.0187295144789101,8.88824013188191E-5,4370,0,8.8088627,8.9420338,9.937,9.937,,8.8715375,,,,,,,,,,,,,,,,,,,,,,,8.87248695
,37342977.49,9.3758497,9.937,100,5.00030447240857,,1.03224878741162E-7,1.85949918605742E-6,1.06051784360793E-7,1.86252092710775E-6,3.26418230198364,1.51641388922481E-8,-8.18219798343823E-12,1.51641410997047E-8,-0.0309153964776101,800,25,5,13.4965986394558,-0.0187295144789101,8.9008960432534E-5,4370,0,9.3004417,9.4304943,9.937,9.937,,9.38275,,,,,,,,,,,,,,,,,,,,,,,9.3758497
,37343038.59,9.877262125,9.937,100,5.00030447240857,,8.49433476684844E-8,1.99703602400485E-6,2.03123913934051E-8,1.9971393227357E-6,0.582750713123986,1.51645578970712E-8,-7.7393239195722E-12,1.51645598719765E-8,-0.0292412453687803,800,25,5,13.4965986394558,-0.0187295144789101,8.88660193015615E-5,4370,0,9.8055439,9.9421301,9.937,9.937,,9.88835,,,,,,,,,,,,,,,,,,,,,,,9.877262125
,37343098.35,10.3747515875,9.937,100,5.00030447240857,,4.93996187262731E-8,2.01684554143234E-6,3.1378175272099E-8,2.01708961820711E-6,0.891338448528649,1.51636049177946E-8,-7.41924439389716E-12,1.51636067328374E-8,-0.0280336608167886,800,25,5,13.4965986394558,-0.0187295144789101,8.90317667702847E-5,4370,0,10.3063326,10.4452667,9.937,9.937,,10.3806125,,,,,,,,,,,,,,,,,,,,,,,10.3747515875
,37343157.90,10.872580275,9.937,100,5.00030447240857,,6.33070961920392E-8,2.06764006684624E-6,3.18906220559797E-8,2.06788598762191E-6,0.883641794885415,1.51639714549073E-8,-6.27894907319755E-12,1.51639727548702E-8,-0.0237244749623073,800,25,5,13.4965986394558,-0.0187295144789101,8.92685029804571E-5,4370,0,10.7989273,10.9385195,9.937,9.937,,10.8756625,,,,,,,,,,,,,,,,,,,,,,,10.872580275
,37343218.47,11.3681873125,9.937,100,5.00030447240857,,4.41123473214934E-8,2.03242998535696E-6,6.07192134477998E-8,2.0333367818096E-6,1.71121279710522,1.51651023608157E-8,-7.7211006165285E-12,1.5165104326361E-8,-0.0291713454860201,800,25,5,13.4965986394558,-0.0187295144789101,8.89421474994053E-5,4370,0,11.3041229,11.4332886,9.937,9.937,,11.3803625,,,,,,,,,,,,,,,,,,,,,,,11.3681873125
,37343279.05,11.870430575,9.937,100,5.00030447240857,,4.80098867458138E-8,2.03038472152136E-6,-6.98372479760377E-8,2.03158542980408E-6,-1.96997280469429,1.51647722829111E-8,-7.89586228463051E-12,1.51647743384855E-8,-0.0298322675213285,800,25,5,13.4965986394558,-0.0187295144789101,8.91792049256024E-5,4370,0,11.7998838,11.9329872,9.937,9.937,,11.8929125,,,,,,,,,,,,,,,,,,,,,,,11.870430575
,37343338.73,12.3639712375,9.937,100,5.00030447240857,,3.90837133750806E-8,1.98713600515092E-6,-6.52824864925804E-9,1.98714672860299E-6,-0.188230573343162,1.51648993923026E-8,-7.72895100765876E-12,1.51649013618732E-8,-0.02920139613218,800,25,5,13.4965986394558,-0.0187295144789101,8.92315631376215E-5,4370,0,12.2945108,12.4337835,9.937,9.937,,12.3872375,,,,,,,,,,,,,,,,,,,,,,,12.3639712375
,37343399.10,12.86903835,9.937,100,5.00030447240857,,6.21627000170544E-8,2.02438627212522E-6,-2.73665708592208E-8,2.02457124052715E-6,-0.774503130218534,1.51640582328497E-8,-8.19069988060985E-12,1.51640604449079E-8,-0.0309476844240635,800,25,5,13.4965986394558,-0.0187295144789101,8.91628229083449E-5,4370,0,12.8020716,12.9417582,9.937,9.937,,12.8847,,,,,,,,,,,,,,,,,,,,,,,12.86903835
,37343458.42,13.3631539125,9.937,100,5.00030447240857,,6.55068981677494E-8,2.06576296653763E-6,5.55742217445566E-8,2.06651037453018E-6,1.54102893940284,1.51647536267608E-8,-7.51621860439524E-12,1.51647554894201E-8,-0.0283979271450789,800,25,5,13.4965986394558,-0.0187295144789101,8.92556543394708E-5,4370,0,13.2928505,13.4371519,9.937,9.937,,13.3727,,,,,,,,,,,,,,,,,,,,,,,13.3631539125
,37343518.93,13.86499,9.937,100,5.00030447240857,,6.20103371186181E-8,2.10911720999566E-6,-4.09540982050602E-8,2.10951478868001E-6,-1.11240955446317,1.5164401627353E-8,-8.29862952728003E-12,1.51644038980409E-8,-0.0313547749443615,800,25,5,13.4965986394558,-0.0187295144789101,8.89896874710546E-5,4370,0,13.7995844,13.9316397,9.937,9.937,,13.8785625,,,,,,,,,,,,,,,,,,,,,,,13.86499
,37343578.85,14.359383225,9.937,100,5.00030447240857,,5.45108925291336E-8,2.04972325077476E-6,-1.02657279988759E-8,2.04974895778434E-6,-0.286954821784377,1.51649460919076E-8,-7.69980990304147E-12,1.51649480466481E-8,-0.0290912061218478,800,25,5,13.4965986394558,-0.0187295144789101,8.91975142390079E-5,4370,0,14.2862282,14.4284286,9.937,9.937,,14.3831,,,,,,,,,,,,,,,,,,,,,,,14.359383225
,37343639.26,14.8587346375,9.937,100,5.00030447240857,,4.16568142447593E-8,1.94938295548984E-6,5.5523544564433E-9,1.94939086275542E-6,0.163192981422953,1.51638428523075E-8,-7.53333913838049E-12,1.51638447235745E-8,-0.0284643218057568,800,25,5,13.4965986394558,-0.0187295144789101,8.91483681872353E-5,4370,0,14.7918692,14.9279728,9.937,9.937,,14.8841375,,,,,,,,,,,,,,,,,,,,,,,14.8587346375
,37343699.92,15.3623503375,9.937,100,5.00030447240857,,5.65947929494533E-8,2.06889776685247E-6,-7.18723312574916E-8,2.0701457923749E-6,-1.98962266001547,1.51633651258273E-8,-7.64391334185748E-12,1.51633670524909E-8,-0.0288830304302223,800,25,5,13.4965986394558,-0.0187295144789101,8.93221460565749E-5,4370,0,15.2896595,15.4345045,9.937,9.937,,15.39055,,,,,,,,,,,,,,,,,,,,,,,15.3623503375
,37343759.22,15.855878825,9.937,100,5.00030447240857,,7.66058436528558E-8,2.10632414804169E-6,-7.83511671473419E-8,2.10778089990798E-6,-2.13030950676591,1.51648296109433E-8,-7.78389233127501E-12,1.5164831608624E-8,-0.0294091098311924,800,25,5,13.4965986394558,-0.0187295144789101,8.9465408403572E-5,4370,0,15.7846594,15.9267588,9.937,9.937,,15.88335,,,,,,,,,,,,,,,,,,,,,,,15.855878825
