,37235713.76,205.16143035,9999.099,,,0.00171644256114535,6.09751977366819E-5,,,,,,,,,5,125,0,6.57799942418933,0.0445190379357835,4.57423333337901E-5,4374,0,205.0494995,205.2733612,9999.099,9999.099,-0.0691505775980648,213.621,,,,,,,,,,,,,,,,,,,,,,,205.16143035
,37235865.23,210.16594695,9999.099,,,0.00168984214521477,6.51658219544679E-5,,,,,,,,,5,125,0,7.07900002598762,0.0445190379357835,4.55241082190052E-5,4374,0,210.0421753,210.2897186,9999.099,9999.099,-0.0767621356451165,218.73135,,,,,,,,,,,,,,,,,,,,,,,210.16594695
,37236017.71,215.2011032,9999.099,,,0.00165986182134278,6.65918863842304E-5,,,,,,,,,5,125,0,7.20299980603159,0.0445190379357835,4.54747917503682E-5,4374,0,215.0819702,215.3202362,9999.099,9999.099,-0.0813596776753961,224.30095,,,,,,,,,,,,,,,,,,,,,,,215.2011032
,37236167.68,220.18186955,9999.099,,,0.00163592177457316,6.69185357145081E-5,,,,,,,,,5,125,0,6.93699968978763,0.0445190379357835,4.52966284565421E-5,4374,0,220.0590363,220.3047028,9999.099,9999.099,-0.0838070527059329,228.70915,,,,,,,,,,,,,,,,,,,,,,,220.18186955
,37236317.67,225.15600585,9999.099,,,0.00161630576009888,7.21222500524762E-5,,,,,,,,,5,125,0,6.93700031843036,0.0445190379357835,4.53423017615076E-5,4374,0,225.0360718,225.2759399,9999.099,9999.099,-0.0897628457214095,233.9166,,,,,,,,,,,,,,,,,,,,,,,225.15600585
,37236469.18,230.16831205,9999.099,,,0.00157708376031393,7.17281391584154E-5,,,,,,,,,5,125,0,6.5319997491315,0.0445190379357835,4.51812506347325E-5,4374,0,230.0576324,230.2789917,9999.099,9999.099,-0.0886804745556639,238.97045,,,,,,,,,,,,,,,,,,,,,,,230.16831205
,37236622.14,235.1761856,9999.099,,,0.00155660163656884,7.21056017616277E-5,,,,,,,,,5,125,0,7.06199964042753,0.0445190379357835,4.48785633579639E-5,4374,0,235.0588226,235.2935486,9999.099,9999.099,-0.0931061627432584,244.7646,,,,,,,,,,,,,,,,,,,,,,,235.1761856
,37236772.99,240.19500735,9999.099,,,0.00152840304567612,7.6102447137837E-5,,,,,,,,,5,125,0,6.7810001084581,0.0445190379357835,4.48074762948213E-5,4374,0,240.0796509,240.3103638,9999.099,9999.099,-0.100592126858912,249.3315,,,,,,,,,,,,,,,,,,,,,,,240.19500735
,37236924.43,245.1840744,9999.099,,,0.00150202406360712,7.83527476862691E-5,,,,,,,,,5,125,0,6.90700022969395,0.0445190379357835,4.47721817603788E-5,4374,0,245.0677948,245.300354,9999.099,9999.099,-0.103027117332411,254.30295,,,,,,,,,,,,,,,,,,,,,,,245.1840744
,37237074.89,250.15026855,9999.099,,,0.00147714499694738,7.86586656510519E-5,,,,,,,,,5,125,0,6.59399963915348,0.0445190379357835,4.43548126129493E-5,4374,0,250.0385437,250.2619934,9999.099,9999.099,-0.0995943886994816,259.4634,,,,,,,,,,,,,,,,,,,,,,,250.15026855
,37237225.22,255.16233825,9999.099,,,0.0014554897495185,7.90440170172019E-5,,,,,,,,,5,125,0,7.00000037904829,0.0445190379357835,4.42287348415761E-5,4374,0,255.0453186,255.2793579,9999.099,9999.099,-0.0988992140458206,264.36405,,,,,,,,,,,,,,,,,,,,,,,255.16233825
,37237378.13,260.13261415,9999.099,,,0.00142443060371403,7.94587226123306E-5,,,,,,,,,5,125,0,6.71800004784018,0.0445190379357835,4.41499256785051E-5,4374,0,260.0093384,260.2558899,9999.099,9999.099,-0.0999410279050754,270.02725,,,,,,,,,,,,,,,,,,,,,,,260.13261415
,37237530.77,265.1719208,9999.099,,,0.00140731884502668,7.81194322570114E-5,,,,,,,,,5,125,0,6.79699969477951,0.0445190379357835,4.39111096656248E-5,4374,0,265.0435181,265.3003235,9999.099,9999.099,-0.0990142292685417,275.38745,,,,,,,,,,,,,,,,,,,,,,,265.1719208
,37237682.86,270.186554,9999.099,,,0.00136944140350189,7.83420941153399E-5,,,,,,,,,5,125,0,7.01600059401244,0.0445190379357835,4.36674613919474E-5,4374,0,270.0655518,270.3075562,9999.099,9999.099,-0.0965338515028993,280.684,,,,,,,,,,,,,,,,,,,,,,,270.186554
,37237835.03,275.18951415,9999.099,,,0.00134712199334775,8.1450606635661E-5,,,,,,,,,5,125,0,6.57800005283207,0.0445190379357835,4.37526192015921E-5,4374,0,275.0623474,275.3166809,9999.099,9999.099,-0.102820619835315,285.7586,,,,,,,,,,,,,,,,,,,,,,,275.18951415
,37237986.08,280.183197,9999.099,,,0.0013310880748602,8.36843290766231E-5,,,,,,,,,5,125,0,6.60899968352169,0.0445190379357835,4.34684372596523E-5,4374,0,280.0587158,280.3076782,9999.099,9999.099,-0.107200545627215,290.8694,,,,,,,,,,,,,,,,,,,,,,,280.183197
,37238141.66,285.181015,9999.099,,,0.00130249666311604,8.54240220158666E-5,,,,,,,,,5,125,0,6.59399963915348,0.0445190379357835,4.33049989963163E-5,4374,0,285.0567627,285.3052673,9999.099,9999.099,-0.110612114800994,296.80125,,,,,,,,,,,,,,,,,,,,,,,285.181015
,37238292.90,290.162796,9999.099,,,0.00129217377740605,8.79355640382467E-5,,,,,,,,,5,125,0,6.64100011344999,0.0445190379357835,4.33405384450649E-5,4374,0,290.0482788,290.2773132,9999.099,9999.099,-0.115126174252782,302.03875,,,,,,,,,,,,,,,,,,,,,,,290.162796
,37238445.20,295.1867828,9999.099,,,0.00127327975500952,8.96368527872095E-5,,,,,,,,,5,125,0,7.07799985539168,0.0445190379357835,4.31034496203333E-5,4374,0,295.0694885,295.3040771,9999.099,9999.099,-0.118883321631362,306.39065,,,,,,,,,,,,,,,,,,,,,,,295.1867828
,37238632.30,300.03337095,9999.099,,,0.00126492813679676,8.70924466984715E-5,,,,,,,,,5,125,0,6.68700041715056,0.0445190379357835,5.00028502493598E-5,4373,0,299.9976196,300.0691223,9999.099,9999.099,-0.125138777091336,296.4509,,,,,,,,,,,,,,,,,,,,,,,300.03337095
,37239402.91,299.8509979,9999.099,,,0.00125018867822304,9.17258495815583E-5,,,,,,,,,5,125,0,6.5310002071783,0.0445190379357835,4.45602538745962E-5,4370,0,299.8346252,299.8673706,9999.099,9999.099,-0.131310205550444,300.7708,,,,,,,,,,,,,,,,,,,,,,,299.8509979
,37239640.71,294.68444825,9999.099,,,0.00128267565211128,8.89632797378472E-5,,,,,,,,,5,125,0,6.74999984912574,0.0445190379357835,5.07011518900908E-5,4374,0,294.4763184,294.8925781,9999.099,9999.099,-0.126594728769968,288.3861,,,,,,,,,,,,,,,,,,,,,,,294.68444825
,37239874.33,289.7974243,9999.099,,,0.00127404765012736,9.23685091091282E-5,,,,,,,,,5,125,0,6.56300000846386,0.0445190379357835,5.32611221675271E-5,4374,0,289.6483154,289.9465332,9999.099,9999.099,-0.117530083984196,271.54185,,,,,,,,,,,,,,,,,,,,,,,289.7974243
,37239966.33,284.7721558,9999.099,,,0.00131083043076349,8.95775965714432E-5,,,,,,,,,5,125,0,6.48400036152452,0.0445190379357835,4.93458753804492E-5,4374,0,284.617981,284.9263306,9999.099,9999.099,-0.116551683167159,282.84615,,,,,,,,,,,,,,,,,,,,,,,284.7721558
,37240223.12,279.71755985,9999.099,,,0.0013292100299689,8.42159201843855E-5,,,,,,,,,5,125,0,6.84299999848008,0.0445190379357835,5.34736533633299E-5,4374,0,279.5230408,279.9120789,9999.099,9999.099,-0.102659628465734,263.9364,,,,,,,,,,,,,,,,,,,,,,,279.71755985
,37240324.93,274.92926025,9999.099,,,0.00134721121295343,8.14731948202121E-5,,,,,,,,,5,125,0,6.85999975539744,0.0445190379357835,4.76511907087196E-5,4374,0,274.8864136,274.9721069,9999.099,9999.099,-0.0989808062152287,278.894,,,,,,,,,,,,,,,,,,,,,,,274.92926025
,37240565.83,269.6337433,9999.099,,,0.00136707220310412,7.99197061729027E-5,,,,,,,,,5,125,0,7.20399997662753,0.0445190379357835,5.21076161509507E-5,4374,0,269.3997803,269.8677063,9999.099,9999.099,-0.0922243804466545,260.0134,,,,,,,,,,,,,,,,,,,,,,,269.6337433
,37240812.86,264.82489015,9999.099,,,0.00140115298224,7.53219455635584E-5,,,,,,,,,5,125,0,7.1400003740564,0.0445190379357835,5.29180042284223E-5,4374,0,264.6696167,264.9801636,9999.099,9999.099,-0.0835925217554432,248.3242,,,,,,,,,,,,,,,,,,,,,,,264.82489015
,37240901.37,259.73709105,9999.099,,,0.00141053814423403,7.4641502591408E-5,,,,,,,,,5,125,0,6.96799994911998,0.0445190379357835,4.95394578115E-5,4374,0,259.5572815,259.9169006,9999.099,9999.099,-0.0749041946620392,257.24975,,,,,,,,,,,,,,,,,,,,,,,259.73709105
,37241159.85,254.66059115,9999.099,,,0.00144946434825791,7.47052689771713E-5,,,,,,,,,5,125,0,6.93700031843036,0.0445190379357835,5.29767236646158E-5,4374,0,254.4118042,254.9093781,9999.099,9999.099,-0.0725518096668341,239.1602,,,,,,,,,,,,,,,,,,,,,,,254.66059115
,37241394.03,249.8832779,9999.099,,,0.00146345215502868,7.27305518080355E-5,,,,,,,,,5,125,0,6.95299990475178,0.0445190379357835,5.22751240346365E-5,4374,0,249.8053436,249.9612122,9999.099,9999.099,-0.0714593806886412,238.63595,,,,,,,,,,,,,,,,,,,,,,,249.8832779
,37241496.02,244.6625824,9999.099,,,0.0014956636131286,7.06066046972482E-5,,,,,,,,,5,125,0,6.68799995910376,0.0445190379357835,5.12856075724262E-5,4374,0,244.4328003,244.8923645,9999.099,9999.099,-0.0641508935443176,237.8826,,,,,,,,,,,,,,,,,,,,,,,244.6625824
,37241756.38,239.6835556,9999.099,,,0.00152355662200492,6.96380838327747E-5,,,,,,,,,5,125,0,7.07799985539168,0.0445190379357835,5.30373647839457E-5,4374,0,239.4850616,239.8820496,9999.099,9999.099,-0.0601705894596312,221.7517,,,,,,,,,,,,,,,,,,,,,,,239.6835556
,37241839.06,234.8582535,9999.099,,,0.00154946146130413,6.41144762102605E-5,,,,,,,,,5,125,0,6.90600005909801,0.0445190379357835,4.86967005049967E-5,4374,0,234.7670746,234.9494324,9999.099,9999.099,-0.0551481321857325,237.95165,,,,,,,,,,,,,,,,,,,,,,,234.8582535
,37242092.38,229.64967345,9999.099,,,0.00156746810457345,6.92034742390095E-5,,,,,,,,,5,125,0,6.93699968978763,0.0445190379357835,5.25275947624783E-5,4374,0,229.3790436,229.9203033,9999.099,9999.099,-0.0566977037366915,219.9163,,,,,,,,,,,,,,,,,,,,,,,229.64967345
,37242350.00,224.70529935,9999.099,,,0.00160851997258689,6.47049276368178E-5,,,,,,,,,5,125,0,6.76600006408989,0.0445190379357835,5.32862975054127E-5,4374,0,224.516571,224.8940277,9999.099,9999.099,-0.0497918876182799,208.501,,,,,,,,,,,,,,,,,,,,,,,224.70529935
,37242427.55,219.8302994,9999.099,,,0.00162455662628647,6.39766871254442E-5,,,,,,,,,5,125,0,6.92199964541942,0.0445190379357835,4.97114793668999E-5,4374,0,219.6986237,219.9619751,9999.099,9999.099,-0.0448904770783278,220.7936,,,,,,,,,,,,,,,,,,,,,,,219.8302994
,37242683.81,214.6337738,9999.099,,,0.00165725066853173,6.21433271441721E-5,,,,,,,,,5,125,0,6.75000047776848,0.0445190379357835,5.2897249697304E-5,4374,0,214.4043884,214.8631592,9999.099,9999.099,-0.0450153853394075,204.82985,,,,,,,,,,,,,,,,,,,,,,,214.6337738
,37242940.27,209.7078552,9999.099,,,0.00169944964856894,6.38402908808074E-5,,,,,,,,,5,125,0,6.96900011971593,0.0445190379357835,5.32949804160756E-5,4374,0,209.483078,209.9326324,9999.099,9999.099,-0.0442402401356141,194.3863,,,,,,,,,,,,,,,,,,,,,,,209.7078552
,37243024.28,204.89587405,9999.099,,,0.00171824782509485,5.91859284914917E-5,,,,,,,,,5,125,0,6.71799941919744,0.0445190379357835,4.92738381600891E-5,4374,0,204.8459778,204.9457703,9999.099,9999.099,-0.040436622923352,209.57295,,,,,,,,,,,,,,,,,,,,,,,204.89587405
,37243263.78,199.63838195,9999.099,,,0.00175549812914962,6.11219654305783E-5,,,,,,,,,5,125,0,6.71899958979338,0.0445190379357835,5.31684578336E-5,4374,0,199.417984,199.8587799,9999.099,9999.099,-0.0439594606664446,193.9617,,,,,,,,,,,,,,,,,,,,,,,199.63838195
,37243511.45,194.62233735,9999.099,,,0.00179150470280432,5.7101064081837E-5,,,,,,,,,5,125,0,6.93700031843036,0.0445190379357835,5.39047809554026E-5,4374,0,194.3799286,194.8647461,9999.099,9999.099,-0.0482823550780946,179.6804,,,,,,,,,,,,,,,,,,,,,,,194.62233735
,37243748.59,189.78974915,9999.099,,,0.00183227361220027,6.00625798266648E-5,,,,,,,,,5,125,0,6.82900012470782,0.0445190379357835,5.32019888582498E-5,4374,0,189.6289673,189.950531,9999.099,9999.099,-0.0506545049879517,177.92395,,,,,,,,,,,,,,,,,,,,,,,189.78974915
,37243827.23,184.83483885,9999.099,,,0.0018538209405014,5.82589555308693E-5,,,,,,,,,5,125,0,6.64100011344999,0.0445190379357835,5.14579109580818E-5,4374,0,184.7093658,184.9603119,9999.099,9999.099,-0.0446990901608133,185.54595,,,,,,,,,,,,,,,,,,,,,,,184.83483885
,37244064.76,179.6029663,9999.099,,,0.00189540461021799,5.89476748931384E-5,,,,,,,,,5,125,0,6.62499989848584,0.0445190379357835,5.49332074445471E-5,4374,0,179.332489,179.8734436,9999.099,9999.099,-0.0491228649632989,172.06095,,,,,,,,,,,,,,,,,,,,,,,179.6029663
,37244301.25,174.6941376,9999.099,,,0.00193021662585827,5.89083312342419E-5,,,,,,,,,5,125,0,7.07799985539168,0.0445190379357835,5.42559110124541E-5,4374,0,174.4893494,174.8989258,9999.099,9999.099,-0.0511780794949301,162.04935,,,,,,,,,,,,,,,,,,,,,,,174.6941376
,37244527.30,169.7932587,9999.099,,,0.00195539035821709,5.86696540896295E-5,,,,,,,,,5,125,0,6.81299990974367,0.0445190379357835,5.49036309578301E-5,4374,0,169.6376038,169.9489136,9999.099,9999.099,-0.054326776724364,159.07785,,,,,,,,,,,,,,,,,,,,,,,169.7932587
,37244609.02,164.89546965,9999.099,,,0.00200770877383569,5.8927756415887E-5,,,,,,,,,5,125,0,6.26500009093434,0.0445190379357835,5.14532908782783E-5,4374,0,164.8273773,164.963562,9999.099,9999.099,-0.0542426754111877,168.9113,,,,,,,,,,,,,,,,,,,,,,,164.89546965
,37244831.28,159.68022155,9999.099,,,0.00205692851118319,5.80006463541215E-5,,,,,,,,,5,125,0,7.29700012598187,0.0445190379357835,5.50694871525541E-5,4374,0,159.4478302,159.9126129,9999.099,9999.099,-0.0586355924025703,156.63385,,,,,,,,,,,,,,,,,,,,,,,159.68022155
,37245055.43,154.58657075,9999.099,,,0.00206631825357075,5.61423002573529E-5,,,,,,,,,5,125,0,6.95299990475178,0.0445190379357835,5.69304344666303E-5,4374,0,154.3690491,154.8040924,9999.099,9999.099,-0.058580338640229,145.26295,,,,,,,,,,,,,,,,,,,,,,,154.58657075
,37245270.40,149.6565857,9999.099,,,0.00212187313520097,5.73778736196875E-5,,,,,,,,,5,125,0,7.1400003740564,0.0445190379357835,5.73972338147666E-5,4374,0,149.4461975,149.8669739,9999.099,9999.099,-0.064302028665294,139.0068,,,,,,,,,,,,,,,,,,,,,,,149.6565857
,37245477.52,144.69644925,9999.099,,,0.00216932448976377,5.871116388005E-5,,,,,,,,,5,125,0,7.0159999653697,0.0445190379357835,5.76660689492199E-5,4374,0,144.509201,144.8836975,9999.099,9999.099,-0.0636949749601004,135.61,,,,,,,,,,,,,,,,,,,,,,,144.69644925
,37245674.35,139.81274415,9999.099,,,0.00221888706802293,6.03551364822378E-5,,,,,,,,,5,125,0,6.81300053838641,0.0445190379357835,5.8071065162754E-5,4374,0,139.6573334,139.9681549,9999.099,9999.099,-0.0430587143461806,132.1735,,,,,,,,,,,,,,,,,,,,,,,139.81274415
,37245867.14,134.84049985,9999.099,,,0.00226415201289164,6.16534868421137E-5,,,,,,,,,5,125,0,7.00000037904829,0.0445190379357835,5.90269453012238E-5,4374,0,134.7320251,134.9489746,9999.099,9999.099,-0.0497369856440924,128.9579,,,,,,,,,,,,,,,,,,,,,,,134.84049985
,37246054.98,129.87337495,9999.099,,,0.00230723289029566,6.28999856119046E-5,,,,,,,,,5,125,0,6.74999984912574,0.0445190379357835,5.96450873843279E-5,4374,0,129.7919159,129.954834,9999.099,9999.099,-0.042188866233028,125.53175,,,,,,,,,,,,,,,,,,,,,,,129.87337495
,37246241.97,124.8991661,9999.099,,,0.00236340925634995,6.03609641185118E-5,,,,,,,,,5,125,0,6.67100020218641,0.0445190379357835,5.81084896227015E-5,4374,0,124.827652,124.9706802,9999.099,9999.099,-0.0660043257872293,121.2086,,,,,,,,,,,,,,,,,,,,,,,124.8991661
,37246429.60,119.8775406,9999.099,,,0.00241757622029079,6.18332249572089E-5,,,,,,,,,5,125,0,7.25000028032809,0.0445190379357835,5.95148766568974E-5,4374,0,119.796257,119.9588242,9999.099,9999.099,-0.0460145041175423,116.01675,,,,,,,,,,,,,,,,,,,,,,,119.8775406
,37246614.47,114.8463974,9999.099,,,0.00246639398344308,6.26583384550497E-5,,,,,,,,,5,125,0,7.12499970104545,0.0445190379357835,6.10894631538442E-5,4374,0,114.7488403,114.9439545,9999.099,9999.099,-0.0519144933915775,110.5375,,,,,,,,,,,,,,,,,,,,,,,114.8463974
,37246790.96,109.81897355,9999.099,,,0.00252041986655797,6.34879842728487E-5,,,,,,,,,5,125,0,6.45300010219216,0.0445190379357835,6.10722854964607E-5,4374,0,109.6992722,109.9386749,9999.099,9999.099,-0.0417732793769379,105.27265,,,,,,,,,,,,,,,,,,,,,,,109.81897355
,37246956.82,104.8026123,9999.099,,,0.00259209984836665,6.40086645698855E-5,,,,,,,,,5,125,0,6.87499979976565,0.0445190379357835,6.07005965384426E-5,4374,0,104.6488113,104.9564133,9999.099,9999.099,-0.0454935519017287,99.7339,,,,,,,,,,,,,,,,,,,,,,,104.8026123
,37247117.78,99.6567459,9999.099,,,0.00264483410011202,6.58021439513083E-5,,,,,,,,,5,125,0,7.40700003225356,0.0445190379357835,6.04724849861422E-5,4374,0,99.4580917,99.8554001,9999.099,9999.099,-0.0500632980029075,94.1312,,,,,,,,,,,,,,,,,,,,,,,99.6567459
,37247272.54,94.70790485,9999.099,,,0.00269094318627907,6.29542659943092E-5,,,,,,,,,5,125,0,7.20299980603159,0.0445190379357835,6.02564653800478E-5,4374,0,94.4914246,94.9243851,9999.099,9999.099,-0.0620639822160633,91.3543,,,,,,,,,,,,,,,,,,,,,,,94.70790485
,37247420.04,89.8492088,9999.099,,,0.00276481369876575,6.47425808095889E-5,,,,,,,,,5,125,0,7.18699959106743,0.0445190379357835,5.82451859788836E-5,4374,0,89.7659225,89.9324951,9999.099,9999.099,-0.0575049349196953,90.1637,,,,,,,,,,,,,,,,,,,,,,,89.8492088
,37247591.03,84.8864899,9999.099,,,0.00284003723195469,6.32784395592882E-5,,,,,,,,,5,125,0,7.03100000973791,0.0445190379357835,5.79189231113905E-5,4374,0,84.80896,84.9640198,9999.099,9999.099,-0.0581459401979558,82.8663,,,,,,,,,,,,,,,,,,,,,,,84.8864899
,37270823.84,79.8883171,9999.099,,,0.00290069904299384,6.09662647317656E-5,,,,,,,,,5,125,0,6.56199983786792,0.0445190379357835,5.91995025337882E-5,4374,0,79.8120193,79.9646149,9999.099,9999.099,-0.0719201335148511,78.1435,,,,,,,,,,,,,,,,,,,,,,,79.8883171
,37270980.64,74.8576889,9999.099,,,0.00298599856457178,6.24667619158199E-5,,,,,,,,,5,125,0,6.48499990347773,0.0445190379357835,5.85357325430528E-5,4374,0,74.7778473,74.9375305,9999.099,9999.099,-0.0546897379539861,72.7452,,,,,,,,,,,,,,,,,,,,,,,74.8576889
,37271136.32,69.85142135,9999.099,,,0.00306311548982829,6.35468849746318E-5,,,,,,,,,5,125,0,6.74999984912574,0.0445190379357835,6.05699679815354E-5,4374,0,69.7605743,69.9422684,9999.099,9999.099,-0.0530049900183336,67.8712,,,,,,,,,,,,,,,,,,,,,,,69.85142135
,37271288.77,64.87611005,9999.099,,,0.00313814364812228,6.14371317254245E-5,,,,,,,,,5,125,0,6.93799986038357,0.0445190379357835,5.84719338679848E-5,4374,0,64.7738113,64.9784088,9999.099,9999.099,-0.0671937497104074,63.23295,,,,,,,,,,,,,,,,,,,,,,,64.87611005
,37271439.16,59.84324075,9999.099,,,0.00323938602346481,6.35782713411953E-5,,,,,,,,,5,125,0,7.14099991600961,0.0445190379357835,5.92958903604622E-5,4374,0,59.7585068,59.9279747,9999.099,9999.099,-0.0611656361982862,58.536,,,,,,,,,,,,,,,,,,,,,,,59.84324075
,37271992.55,55.0537052,9999.099,,,0.00331183330607686,6.51252519771311E-5,,,,,,,,,5,125,0,6.57800005283207,0.0445190379357835,5.62551123875752E-5,4369,0,55.0411224,55.066288,9999.099,9999.099,-0.0644002021532967,54.874,,,,,,,,,,,,,,,,,,,,,,,55.0537052
,37272771.18,50.06181905,9999.099,,,0.00341825673422454,6.62540296002616E-5,,,,,,,,,5,125,0,6.85900021344423,0.0445190379357835,5.67053192057218E-5,4370,0,50.049633,50.0740051,9999.099,9999.099,-0.0677154858230663,49.93855,,,,,,,,,,,,,,,,,,,,,,,50.06181905
,37272893.92,48.9841194,9999.099,,,0.00343603874415541,6.78387449279573E-5,,,,,,,,,5,125,0,7.38999964669347,0.0445190379357835,5.8231320080872E-5,4370,0,48.976223,48.9920158,9999.099,9999.099,-0.08031648632395,48.90245,,,,,,,,,,,,,,,,,,,,,,,48.9841194
,37273029.33,47.93517305,9999.099,,,0.00345904031839145,6.76451047525151E-5,,,,,,,,,5,125,0,6.62499989848584,0.0445190379357835,5.81783026109617E-5,4370,0,47.8954506,47.9748955,9999.099,9999.099,-0.0795930956139682,47.45065,,,,,,,,,,,,,,,,,,,,,,,47.93517305
,37273138.21,46.9781246,9999.099,,,0.00345843135812389,6.71090543734912E-5,,,,,,,,,5,125,0,6.79600015282631,0.0445190379357835,5.83755863220112E-5,4370,0,46.9714546,46.9847946,9999.099,9999.099,-0.0702539169814619,46.76015,,,,,,,,,,,,,,,,,,,,,,,46.9781246
,37273264.91,45.9339676,9999.099,,,0.00350090474456996,6.70593344013457E-5,,,,,,,,,5,125,0,7.15599996037781,0.0445190379357835,5.85401325611559E-5,4370,0,45.8984642,45.969471,9999.099,9999.099,-0.0697292002688449,45.58,,,,,,,,,,,,,,,,,,,,,,,45.9339676
,37273384.01,44.9920921,9999.099,,,0.00350894135022778,6.8263755381398E-5,,,,,,,,,5,125,0,7.03100000973791,0.0445190379357835,5.83263937681506E-5,4370,0,44.9894485,44.9947357,9999.099,9999.099,-0.080680269414895,44.78505,,,,,,,,,,,,,,,,,,,,,,,44.9920921
,37273498.80,43.95832445,9999.099,,,0.00353152023807615,6.88751331213314E-5,,,,,,,,,5,125,0,7.31200017035007,0.0445190379357835,5.87554679107615E-5,4370,0,43.9389305,43.9777184,9999.099,9999.099,-0.0808656725210823,43.7129,,,,,,,,,,,,,,,,,,,,,,,43.95832445
,37273623.73,42.95361325,9999.099,,,0.00354766412693687,6.84366569805393E-5,,,,,,,,,5,125,0,6.5460002515465,0.0445190379357835,5.87445915672192E-5,4370,0,42.9216003,42.9856262,9999.099,9999.099,-0.0692968570213493,42.6086,,,,,,,,,,,,,,,,,,,,,,,42.95361325
,37273740.92,41.99307825,9999.099,,,0.00356482253361314,7.07405032175909E-5,,,,,,,,,5,125,0,6.99999975040555,0.0445190379357835,5.902950631349E-5,4370,0,41.9912262,41.9949303,9999.099,9999.099,-0.0730781763197058,41.8463,,,,,,,,,,,,,,,,,,,,,,,41.99307825
,37273856.36,40.95941925,9999.099,,,0.00358159504216996,6.98053280408726E-5,,,,,,,,,5,125,0,7.04700022470206,0.0445190379357835,5.88300065843079E-5,4370,0,40.9479523,40.9708862,9999.099,9999.099,-0.0834541854581775,40.79735,,,,,,,,,,,,,,,,,,,,,,,40.95941925
,37273979.28,39.9467354,9999.099,,,0.00360940502197051,6.96829108722552E-5,,,,,,,,,5,125,0,6.96799994911998,0.0445190379357835,5.91195472690319E-5,4370,0,39.9163208,39.97715,9999.099,9999.099,-0.0745888024157694,39.6666,,,,,,,,,,,,,,,,,,,,,,,39.9467354
,37274104.13,38.94540595,9999.099,,,0.00363368699408448,6.98987996157271E-5,,,,,,,,,5,125,0,7.07799985539168,0.0445190379357835,5.91743117664572E-5,4370,0,38.9012375,38.9895744,9999.099,9999.099,-0.0750892428557832,38.6222,,,,,,,,,,,,,,,,,,,,,,,38.94540595
,37274228.19,37.95106125,9999.099,,,0.00362920528162558,6.94337982590312E-5,,,,,,,,,5,125,0,6.17199994158,0.0445190379357835,5.94956087855863E-5,4370,0,37.9230461,37.9790764,9999.099,9999.099,-0.0745794553668077,37.6278,,,,,,,,,,,,,,,,,,,,,,,37.95106125
,37274328.96,36.9857216,9999.099,,,0.00365710837589004,7.05850824855336E-5,,,,,,,,,5,125,0,7.39099981728941,0.0445190379357835,6.00235302356874E-5,4370,0,36.9802933,36.9911499,9999.099,9999.099,-0.0749800476943872,36.9069,,,,,,,,,,,,,,,,,,,,,,,36.9857216
,37274454.00,35.9444313,9999.099,,,0.00368057728790064,7.21823067496658E-5,,,,,,,,,5,125,0,6.76600006408989,0.0445190379357835,5.97640697693042E-5,4370,0,35.9063148,35.9825478,9999.099,9999.099,-0.0799019695049485,35.726,,,,,,,,,,,,,,,,,,,,,,,35.9444313
,37274578.66,34.92178915,9999.099,,,0.00369239064554632,7.18271698398326E-5,,,,,,,,,5,125,0,7.15599996037781,0.0445190379357835,5.98069573829067E-5,4370,0,34.8792343,34.964344,9999.099,9999.099,-0.0794858157975276,34.69205,,,,,,,,,,,,,,,,,,,,,,,34.92178915
,37274699.50,33.92393875,9999.099,,,0.0037151904594025,7.25639862012408E-5,,,,,,,,,5,125,0,7.10900011472404,0.0445190379357835,5.98149299172105E-5,4370,0,33.8837814,33.9640961,9999.099,9999.099,-0.0864545193519241,33.6819,,,,,,,,,,,,,,,,,,,,,,,33.92393875
,37274819.51,32.93073655,9999.099,,,0.00374899834050255,7.08718225859842E-5,,,,,,,,,5,125,0,6.79699969477951,0.0445190379357835,5.99044867955336E-5,4370,0,32.8824692,32.9790039,9999.099,9999.099,-0.0759498221510018,32.6819,,,,,,,,,,,,,,,,,,,,,,,32.93073655
,37274939.72,31.9185324,9999.099,,,0.00376063875935129,7.1615407791165E-5,,,,,,,,,5,125,0,7.12500032968819,0.0445190379357835,6.02275002738608E-5,4370,0,31.868639,31.9684258,9999.099,9999.099,-0.0786164750281074,31.68975,,,,,,,,,,,,,,,,,,,,,,,31.9185324
,37275058.28,30.9325237,9999.099,,,0.00378249139910541,7.14375218443308E-5,,,,,,,,,5,125,0,6.79700032342225,0.0445190379357835,6.01050513919637E-5,4370,0,30.8968925,30.9681549,9999.099,9999.099,-0.0770779609193208,30.71855,,,,,,,,,,,,,,,,,,,,,,,30.9325237
,37275176.04,29.945529,9999.099,,,0.00380466206559289,7.17883779140876E-5,,,,,,,,,5,125,0,6.76499989349395,0.0445190379357835,6.02694452300652E-5,4370,0,29.9140263,29.9770317,9999.099,9999.099,-0.077146045119055,29.75535,,,,,,,,,,,,,,,,,,,,,,,29.945529
,37275293.88,28.95967675,9999.099,,,0.00379793726421787,7.21489389633098E-5,,,,,,,,,5,125,0,7.09400007035583,0.0445190379357835,6.03489301858601E-5,4370,0,28.9422112,28.9771423,9999.099,9999.099,-0.078067654714227,28.82975,,,,,,,,,,,,,,,,,,,,,,,28.95967675
