25.00034332,2.616198633,2.947755034
25.00034618,2.757589453,3.077592695
25.00036812,2.89903125,3.210291186
25.00022316,3.040446484,3.339908783
25.00055027,3.181857813,3.477228614
25.00036526,3.32325,3.60046436
25.00043297,3.464684375,3.741965404
25.00006294,3.606088281,3.879945427
25.00023174,3.747504688,4.016385003
24.99987984,3.888919531,4.167568856
25.00190544,4.030339844,4.329315773
25.00036335,4.17175,4.503386264
25.0004034,4.313154297,4.684498798
25.00002766,4.454580078,4.862530439
25.00213718,4.595991797,5.062128334
25.00020981,4.737417578,5.225635762
25.0027132,4.878833984,5.387822806
25.00030708,5.020251563,5.554191063
25.00046158,5.161658203,5.710876512
25.00267792,5.303071875,5.861840301
25.00044823,5.444494141,6.011263643
25.00124073,5.585884766,6.154745262
25.0001421,5.727303906,6.299547263
25.00005817,5.868720313,6.437967414
25.00036621,6.01014375,6.573086607
25.00019646,6.151539063,6.704684779
25.00027561,6.292958984,6.833642184
25.00274754,6.434360938,6.959958824
25.00198078,6.575777344,7.08891623
25.00096798,6.717199219,7.213692423
25.00016689,6.858613281,7.335607786
25.00011063,7.000027344,7.450040979
30.00032043,0.070722235,-0.430884984
30.00023651,0.212132422,-0.132478427
30.00023556,0.353562207,0.054795894
29.99999332,0.494976074,0.199377832
30.00006199,0.636409521,0.335597344
30.00023746,0.777817285,0.471376729
30.00019264,0.919228613,0.605615666
29.99982834,1.060652344,0.73787403
30.00007534,1.202044238,0.873213287
30.00010586,1.34348252,1.00261082
30.00030804,1.484885449,1.139710587
30.00008583,1.626307813,1.27020844
30.00002384,1.767699609,1.398725718
30.0005722,1.909142969,1.528343315
29.99986172,2.050550586,1.659061232
30.00181484,2.191953516,1.789118957
30.00081825,2.3333625,1.920497065
30.00051117,2.474780078,2.052755428
29.9998579,2.616204688,2.185894046
30.00051212,2.757607813,2.341919303
29.99993801,2.899021484,2.48584105
30.00039864,3.040444141,2.642086371
29.99997807,3.18183457,2.82407916
30.00117111,3.323259766,3.025437566
30.00125122,3.464660938,3.230096931
29.99947548,3.606089453,3.423533039
30.00063801,3.747525391,3.618069467
30.00011158,3.888924609,3.820528193
29.99993801,4.030338672,3.996579258
30.00012493,4.17175,4.183193388
30.00261593,4.313150391,4.359244454
30.00023079,4.454577734,4.534415265
30.00030518,4.596000391,4.692201032
30.00086021,4.737405469,4.850646992
30.00051403,4.878821484,5.021856653
29.9998188,5.020244141,5.166658655
30.00022316,5.161639844,5.312781039
30.00021935,5.303054688,5.456482722
30.00034523,5.444463672,5.593802553
30.00030041,5.585900781,5.727381299
30.00060558,5.727316406,5.860519918
30.00042725,5.868726172,5.984635919
30.0003643,6.010124219,6.109632176
29.99990654,6.151540234,6.232647858
30.00212479,6.292951563,6.354343158
30.00079441,6.434379297,6.47449801
30.00041389,6.575807813,6.595753182
30.00020885,6.717204688,6.72603097
30.00027943,6.858622656,6.83166161
30.00010586,7.000022656,6.946754994
48.00642776,0.070665918,-0.436484853
48.01024437,0.212103052,-0.138471509
48.00600243,0.353505859,0.016468906
48.00196648,0.494995703,0.142577623
48.00077057,0.63640708,0.308591059
48.00641251,0.77780376,0.425016994
48.00197029,0.919226172,0.544297338
48.01432991,1.06064375,0.658077871
48.00445175,1.202039355,0.775955494
48.02169418,1.343445898,0.896953254
48.02478027,1.484883008,1.028549161
48.00688362,1.626284473,1.20305706
48.01774216,1.767710547,1.435379711
48.0049572,1.90914043,1.684527399
48.01680946,2.050551758,1.930716521
48.00627518,2.191933789,2.17737715
48.00148773,2.333384375,2.410939271
48.00694084,2.47478125,2.638949387
48.00219536,2.61619375,2.853750593
48.0049572,2.757613867,3.045216904
48.00191689,2.899026367,3.222924855
48.00069618,3.040439258,3.385452009
48.00088882,3.181851758,3.540741917
48.00063515,3.323259766,3.693039063
48.01935387,3.464689063,3.837014109
48.01453209,3.606082031,3.975136059
48.02424049,3.747515625,4.105395663
48.00855064,3.888924609,4.234907217
48.02069473,4.030344922,4.356593987
48.00588226,4.171746094,4.476469275
48.00188255,4.31316875,4.591526048
48.0243206,4.4545875,4.704700648
48.01725578,4.595995313,4.81674095
48.03123283,4.737417578,4.925673094
48.0085907,4.878833984,5.034520114
48.02371979,5.020250391,5.149198748
48.01212311,5.161632422,5.252741534
48.02812576,5.303052344,5.35620021
48.018507,5.444461328,5.45927217
48.01032448,5.585907813,5.56364092
48.01884079,5.727296484,5.665882128
48.01220703,5.868705469,5.768698729
48.0034008,6.010125391,5.867985749
48.00144196,6.151540234,5.966235457
48.01730919,6.292955078,6.06369919
48.02506065,6.434373438,6.16108099
48.02392006,6.575784375,6.260632988
48.00613976,6.717185156,6.358102756
48.00207901,6.858624219,6.451378883
48.00112915,7.00004375,6.547829253
50.00119019,0.070668365,-0.422742622
50.00414085,0.212085889,-0.11025198
50.00491142,0.353510791,0.064698767
50.0012455,0.49498833,0.19123547
50.0005722,0.636409521,0.309629812
50.00014687,0.777807422,0.429564601
50.00010872,0.919227441,0.543557666
50.00027847,1.060630273,0.654909965
50.00019455,1.20204668,0.771103668
50.00052071,1.343461719,0.889718074
50.00032616,1.484881738,1.030338863
50.00462914,1.626291992,1.225755546
50.00167084,1.767705664,1.463204421
50.00065613,1.90912207,1.707035147
50.00032616,2.050531055,1.942943575
50.001688,2.191948633,2.16828894
50.01358223,2.333361133,2.386592261
50.00366592,2.474776367,2.592792072
50.00119209,2.616182617,2.780286457
50.01021957,2.757606445,2.957217778
50.01570129,2.899021484,3.119624887
50.01701927,3.040436719,3.276310335
50.00494003,3.181851758,3.424633358
50.00242805,3.323254688,3.565034083
50.00091553,3.464694141,3.699493085
50.0001297,3.606094531,3.830871193
50.00419044,3.7475,3.954547066
50.00123215,3.888919531,4.074261791
50.00056648,4.030341016,4.189135112
50.00070572,4.171744922,4.308409709
50.00003433,4.313166406,4.420202136
50.01232529,4.454591016,4.529353796
50.00380135,4.595999219,4.636304819
50.01853371,4.737407813,4.744136097
50.0205555,4.878820313,4.848666417
50.00712204,5.020246484,4.95275661
50.01068878,5.161658203,5.063228654
50.00508499,5.303070703,5.16291757
50.00151253,5.444480859,5.264366996
50.00090027,5.585887109,5.364716104
50.00047684,5.727298047,5.465065211
50.02037048,5.868734766,5.562333425
50.02160454,6.010149609,5.660261831
50.02806854,6.151537891,5.757970172
50.02897644,6.292975,5.854138067
50.01523972,6.434392969,5.952066472
50.00425148,6.575778125,6.046473856
50.01294136,6.717203125,6.14198156
50.01249886,6.858602344,6.23902971
50.00370979,7.000029688,6.336297923
52.00700188,0.070718567,-0.371323448
52.01131439,0.212136108,-0.084874294
52.00601006,0.353570801,0.062597433
52.01465607,0.494996924,0.187569776
52.01052094,0.636402197,0.309675411
52.0036602,0.777798877,0.430056922
52.00788307,0.919225,0.544606284
52.01252937,1.060646191,0.658358106
52.00435257,1.202061328,0.77512802
52.01549149,1.34346416,0.90330743
52.00508308,1.484885449,1.080333784
52.02870369,1.626311523,1.328184738
52.02461433,1.767699609,1.579809019
52.00754738,1.909129297,1.823041462
52.00247192,2.050543164,2.064391152
52.00100517,2.191958398,2.29850713
52.02545357,2.333373438,2.525365038
52.02171326,2.474793359,2.72869235
52.0136528,2.616194922,2.910136299
52.02421379,2.757619922,3.079072226
52.00757217,2.899033789,3.238423889
52.0025177,3.040444141,3.390096985
52.00104332,3.181858984,3.53454236
52.00089836,3.323271875,3.670582583
52.00108147,3.464676953,3.800687446
52.01761627,3.606088281,3.924881939
52.02117348,3.747518359,4.045229069
52.03215408,3.888928125,4.164406271
52.01012993,4.030330078,4.279545975
52.03179741,4.171762109,4.390997671
52.03867531,4.313175,4.501714135
52.0114994,4.454586328,4.609117022
52.0118618,4.596003906,4.718474562
52.03149605,4.737417578,4.824143567
52.01192856,4.878822656,4.92799257
52.0162468,5.020252734,5.04099693
52.00391579,5.161635156,5.14177879
52.00157928,5.303048828,5.243733278
52.027174,5.444466016,5.343081596
52.02717781,5.585905469,5.443650668
52.00839233,5.727298047,5.543374962
52.00280762,5.868719141,5.640879551
52.00937462,6.010126563,5.737256125
52.01146507,6.151545313,5.834238643
52.00405502,6.292961328,5.930723448
52.0234375,6.434369531,6.022852131
52.01514435,6.575786719,6.119764691
52.02012634,6.717207813,6.215365953
52.00698853,6.858628125,6.307838401
52.00178337,7.000028906,6.400608909
56.00169373,0.07068183,-0.376441725
56.00250053,0.212089575,-0.111543199
56.00930786,0.353524243,0.039516489
56.01785469,0.49496748,0.1606442
56.00701141,0.636402197,0.285555497
56.01051903,0.777808643,0.3969341
56.00406075,0.919225,0.512978772
56.00107384,1.060625391,0.628097045
56.02596474,1.20204668,0.749717868
56.0099411,1.343462988,0.938620455
56.00457191,1.484896387,1.190969355
56.00191879,1.626285645,1.443597414
56.0011673,1.767709375,1.695632768
56.03208351,1.909123242,1.938676366
56.01167679,2.050534766,2.173249625
56.00405502,2.191957031,2.386643597
56.03165817,2.333369727,2.579908922
56.01536369,2.474782422,2.755071512
56.00516319,2.616208398,2.91980468
56.00177765,2.757616211,3.076121629
56.00144005,2.899030078,3.221859529
56.01821136,3.040451367,3.364725331
56.00681305,3.181832031,3.495642627
56.02981377,3.323263281,3.617316396
56.02348328,3.464666016,3.741707904
56.00804901,3.606097266,3.859519635
56.00246239,3.747512109,3.974781216
56.00135231,3.888918359,4.093592785
56.00130844,4.030335156,4.196913892
56.00116158,4.171753516,4.306279267
56.02489281,4.313177344,4.413101436
56.02860451,4.454586328,4.517423976
56.02403259,4.595995313,4.622133863
56.0081234,4.737416406,4.723851067
56.0028286,4.878820313,4.824519808
56.00131798,5.020245313,4.925006649
56.03938103,5.161663281,5.024596912
56.01270676,5.303076953,5.131297219
56.02988815,5.444491797,5.226737372
56.01338196,5.585883594,5.323605265
56.00444412,5.727302734,5.4194245
56.00163651,5.868721484,5.514911024
56.00567436,6.010147266,5.609628752
56.03845024,6.151532813,5.703595093
56.03827095,6.292952734,5.796611458
56.01293182,6.434370703,5.891515905
56.00441742,6.575789063,5.984826164
56.00157356,6.717200781,6.077459317
56.04140854,6.858617969,6.168034004
56.04032326,7.000035156,6.259266735
60.00091934,0.070713666,-0.235688364
60.000494,0.212132422,0.04709366
60.00047112,0.353562207,0.200038024
60.01889229,0.494972363,0.332296387
60.00749397,0.636377686,0.455972261
60.02004814,0.777809961,0.565123921
60.02926636,0.919220117,0.672735135
60.01150894,1.060635156,0.790689349
60.00395203,1.202055176,0.952216202
60.02243614,1.343466602,1.191205524
60.00893593,1.484892773,1.434376059
60.02777481,1.626306641,1.673145317
60.01120377,1.767724219,1.909273809
60.02332878,1.909119531,2.128457386
60.03115845,2.050528516,2.32849541
60.02666664,2.191950977,2.510268135
60.02047729,2.333358789,2.678396903
60.02820396,2.474794727,2.833541905
60.01083565,2.616203516,2.977023523
60.01069641,2.757616211,3.114783482
60.02454567,2.899037305,3.247041846
60.009552,3.040445313,3.370717719
60.00307465,3.181857813,3.49307321
60.0013237,3.323262109,3.609707041
60.01052856,3.464673438,3.719078766
60.01790428,3.606099609,3.834612278
60.0074501,3.747515625,3.947505024
60.02890015,3.888922266,4.048734387
60.01083565,4.030322656,4.156785728
60.04511452,4.171748828,4.25911541
60.01784515,4.313171484,4.363865795
60.00575638,4.454582422,4.466855668
60.04609871,4.595997656,4.56456401
60.05638123,4.737414063,4.66337267
60.06476593,4.878830469,4.761961267
60.0342617,5.020240625,4.85856929
60.01608467,5.161658203,4.962659482
60.05117607,5.303076953,5.054646164
60.02226448,5.444473438,5.151034123
60.02513695,5.585878516,5.245661571
60.01243782,5.727305078,5.339188699
60.00569534,5.868717578,5.432495764
60.00208282,6.010125391,5.525802829
60.00058556,6.151547656,5.616469128
60.04922676,6.292957813,5.707355491
60.03196716,6.434370703,5.800222428
60.01158524,6.575803125,5.891989046
60.01117706,6.717203125,5.982435281
60.04311562,6.858620313,6.070900942
60.05241013,7.0000375,6.16266756
62.00639343,0.070683057,-0.378700002
62.001894,0.212103052,-0.084349612
62.01545715,0.353536499,0.068477698
62.00757027,0.494977295,0.182189542
62.00297737,0.636391162,0.297406403
62.02293587,0.777800098,0.404434282
62.03499985,0.919237305,0.519376549
62.01219749,1.060624219,0.659444877
62.02220917,1.202057617,0.858208187
62.04318047,1.34344082,1.108269832
62.04516983,1.484893945,1.361441785
62.0377121,1.626294434,1.603709834
62.0369873,1.76772793,1.840500402
62.02974319,1.909135547,2.054261638
62.0222187,2.050534766,2.250834501
62.00848961,2.191931445,2.427789839
62.02502251,2.333368555,2.600758387
62.01632118,2.474783594,2.756840776
62.00658226,2.616203516,2.899892496
62.03360367,2.757621094,3.035517131
62.03504181,2.899025195,3.160766353
62.02403069,3.040447656,3.285637868
62.00930786,3.181860156,3.406959893
62.00456429,3.323269531,3.522599567
62.03505898,3.464692969,3.634044973
62.01503944,3.606089453,3.744700483
62.01569176,3.747504688,3.851036101
62.00605202,3.888914844,3.956822199
62.00241089,4.030333594,4.062294196
62.00139427,4.171755859,4.160508993
62.01416016,4.313177344,4.259856471
62.00631142,4.454591016,4.36358454
62.00262451,4.596005078,4.461369675
62.00152779,4.737395703,4.55815755
62.01754951,4.878829297,4.654192672
62.05243874,5.020221094,4.750271423
62.0560379,5.161655859,4.843874186
62.03033257,5.303053516,4.940241882
62.0091362,5.444464844,5.040601655
62.00899887,5.585877344,5.133835765
62.02156448,5.727305078,5.226208114
62.00932312,5.868728906,5.320141809
62.01542282,6.010130078,5.410942642
62.00671959,6.151547656,5.501975226
62.04304695,6.292958984,5.59420692
62.06485367,6.434373438,5.683832396
62.05981445,6.575788281,5.775705423
62.06524658,6.717209375,5.86639145
62.0250206,6.858622656,5.955636599
62.01683426,7.000026563,6.048468782
66.01550293,0.070708771,-0.36248588
66.00583267,0.212123853,-0.085788951
66.00998688,0.353560986,0.061397705
66.00682068,0.494969922,0.176048738
66.00309753,0.636402197,0.29945812
66.00212479,0.77780498,0.404959493
66.01356888,0.919231055,0.530057916
66.02498245,1.060648633,0.712535903
66.01205826,1.202054004,0.960172014
66.00447083,1.34344834,1.210948483
66.00237656,1.484889063,1.460937363
66.00152588,1.626301758,1.699185066
66.04339981,1.767719336,1.910157052
66.02051163,1.909130469,2.103082523
66.0414772,2.050528516,2.282850644
66.05033493,2.191952148,2.447876927
66.05582809,2.333350195,2.59807236
66.05748749,2.474780078,2.738536036
66.0243187,2.616202344,2.870654326
66.02121735,2.75761875,2.997284349
66.04652786,2.899025195,3.117406922
66.02235794,3.040452539,3.232927769
66.00864029,3.181858984,3.346116554
66.02653885,3.323254688,3.455408849
66.03104019,3.464689063,3.560618833
66.01334381,3.606084766,3.668327943
66.0052948,3.747501172,3.77133739
66.0134697,3.888925781,3.874842897
66.04941559,4.030323828,3.971542784
66.02260208,4.171752344,4.075627521
66.04391098,4.313173828,4.169685307
66.01944351,4.454582422,4.267815652
66.03341675,4.595994141,4.364692609
66.04233551,4.737417578,4.458789002
66.01836395,4.878832813,4.554587211
66.01665878,5.020246484,4.647349718
66.04008484,5.161659375,4.739974107
66.04454803,5.303074609,4.831766004
66.0724678,5.444485547,4.922562598
66.02713776,5.58588125,5.022530349
66.03948975,5.727321094,5.112151961
66.0502243,5.86873125,5.202667092
66.02141953,6.010127734,5.294247752
66.00873566,6.151545313,5.384899971
66.00347137,6.292953906,5.475914322
66.00204849,6.434374609,5.565003742
66.0474968,6.575789063,5.652690665
66.03916168,6.717190625,5.741458809
66.05570221,6.85860625,5.831085666
66.04145813,7.000026563,5.919856936
70.02308655,0.070711218,-0.346797735
70.03406906,0.21212998,-0.06240742
70.01461411,0.353564648,0.071735626
70.0154953,0.494974854,0.18819429
70.01096344,0.636409521,0.294271423
70.00539398,0.777795215,0.414111872
70.00761795,0.919232324,0.596997248
70.00786591,1.060648633,0.820728289
70.01142502,1.20206377,1.069750541
70.0111618,1.343453223,1.320427137
70.04299545,1.484869531,1.551738237
70.04635239,1.626300488,1.76066394
70.0663681,1.767720508,1.949931422
70.07269669,1.909117188,2.130691668
70.06619263,2.050545703,2.290041468
70.04873276,2.19194375,2.436876628
70.05688095,2.333369727,2.573245353
70.03308868,2.474788477,2.70427848
70.02860641,2.616197461,2.827965834
70.04400253,2.757611328,2.943316405
70.04867935,2.899027539,3.05589437
70.02212906,3.040436719,3.165931738
70.00905228,3.181865039,3.275564473
70.03923035,3.323266797,3.374920575
70.01899338,3.464672266,3.477433733
70.00749207,3.606085938,3.582350596
70.02766037,3.747496094,3.681499988
70.03924179,3.888925781,3.78128863
70.01852417,4.030343359,3.876413384
70.01199341,4.171747656,3.968526816
70.00547791,4.313157813,4.069721682
70.00286865,4.454585156,4.165320603
70.00185776,4.595994141,4.256456856
70.00123596,4.737415234,4.351364153
70.05596924,4.878832813,4.441211661
70.02807236,5.020238281,4.533896676
70.01154327,5.161658203,4.625227493
70.00508881,5.303073047,4.716426114
70.02636337,5.444484375,4.809048052
70.07030487,5.585906641,4.8949955
70.07691956,5.727316406,4.985121984
70.03039551,5.868706641,5.083065229
70.07157135,6.010124219,5.168927325
70.03421402,6.151545313,5.259432925
70.07168198,6.292950391,5.347330902
70.04486465,6.434362109,5.437349688
70.02309799,6.575775781,5.525597353
70.00971603,6.717211719,5.615151942
70.00415802,6.858615625,5.703608666
70.05501175,7.000025,5.790490868
75.02919006,0.07065979,-0.199377832
75.03553391,0.212087109,0.066459277
75.02409744,0.353524243,0.19981796
75.01158142,0.494979736,0.320633004
75.04201889,0.636388721,0.440127665
75.02803421,0.77780376,0.605615666
75.03568649,0.919221289,0.818197328
75.03832245,1.060627832,1.055646204
75.06723404,1.202042969,1.288473738
75.0814476,1.343478809,1.501715592
75.04585648,1.484883008,1.687449466
75.07775497,1.626307813,1.865481106
75.04589844,1.767720508,2.028548406
75.03283691,1.909112305,2.18611411
75.03400803,2.050519922,2.330696048
75.04624176,2.191940039,2.460753773
75.060112,2.333373438,2.582229008
75.02960587,2.474792188,2.702383861
75.01242828,2.61619375,2.814176287
75.05291367,2.757617578,2.920247055
75.02841187,2.899018945,3.028958588
75.05105591,3.040437891,3.131068206
75.06718826,3.181835742,3.23405808
75.05351639,3.323278125,3.332646676
75.05965805,3.464675781,3.42991489
75.02883148,3.606091797,3.523221955
75.0537796,3.747510938,3.618509595
75.06007385,3.888916016,3.70895583
75.03792191,4.03033125,3.805123724
75.06369781,4.171759766,3.898650853
75.04048538,4.313165234,3.99723945
75.01792908,4.454577734,4.083724536
75.00765228,4.596003906,4.171089877
75.06550598,4.737389453,4.254053942
75.04590988,4.878826953,4.348241262
75.06077194,5.020241797,4.442208519
75.06325531,5.161659375,4.52781335
75.10346985,5.303052344,4.612317861
75.07538986,5.444480859,4.705404862
75.06428146,5.585909375,4.794530714
75.08718872,5.727295313,4.879475354
75.09891891,5.868712891,4.97058178
75.03925323,6.010131641,5.060367824
75.01593781,6.151536719,5.145532527
75.04725647,6.292957813,5.232897868
75.06557083,6.434376953,5.320483274
75.0919838,6.575790625,5.405647977
75.08224106,6.717210156,5.494553765
75.08884811,6.858610938,5.578178021
75.04274368,7.000026563,5.664883171
100.0603905,0.07070509,-0.119054533
100.0517426,0.212121411,0.135119193
100.0272026,0.353553638,0.399415856
100.0348282,0.49496748,0.661291816
100.0563927,0.636402197,0.861990031
100.0502052,0.77780498,1.031439182
100.0472984,0.919221289,1.179982269
100.0257874,1.060641309,1.319062611
100.0228729,1.202044238,1.45396174
100.0553818,1.34346416,1.583799401
100.1012344,1.484869531,1.702633871
100.1103859,1.626306641,1.812445723
100.1012115,1.767724219,1.917636235
100.104393,1.909119531,2.016444895
100.1158638,2.050528516,2.109311833
100.0980721,2.191949805,2.200858387
100.1267014,2.333373438,2.290204303
100.1160812,2.474777539,2.378669963
100.0636024,2.616202344,2.466035305
100.0749702,2.757621094,2.55075988
100.0587502,2.899010547,2.637024902
100.0691833,3.040444141,2.71954884
100.0922165,3.181844336,2.803833287
100.1060066,3.323262109,2.886577288
100.1089134,3.464669531,2.969981481
100.108799,3.606099609,3.052285354
100.1305847,3.747518359,3.132608653
