wavelength,"(1238, 2114)","(1233, 2131)","(1237, 2146)","(1241, 2169)","(1233, 2151)","(1244, 2137)","(1237, 2178)","(1235, 2164)","(1245, 2153)","(1240, 2126)"
814.29,0.295611,0.262819,0.247239,0.247847,0.254677,0.267706,0.249768,0.217158,0.273242,0.275356
815.917,0.280893,0.256864,0.249292,0.245753,0.249661,0.269523,0.241952,0.222438,0.279332,0.275954
817.543,0.280002,0.269229,0.25918,0.237238,0.247684,0.263914,0.238228,0.238935,0.271366,0.285061
819.17,0.286287,0.269456,0.256424,0.24778,0.248319,0.270105,0.240974,0.220381,0.270625,0.289361
820.797,0.308727,0.263628,0.243325,0.240741,0.256494,0.280298,0.235923,0.231702,0.268223,0.275964
822.424,0.294638,0.270456,0.251861,0.246333,0.248563,0.26778,0.231316,0.223416,0.263119,0.285021
824.05,0.297313,0.264049,0.255285,0.245143,0.26151,0.279406,0.231523,0.223053,0.26715,0.281759
825.677,0.300725,0.273367,0.251102,0.247663,0.253,0.280267,0.233476,0.222562,0.257229,0.28235
827.304,0.29587,0.271587,0.246783,0.245231,0.254731,0.275247,0.232263,0.223079,0.270299,0.269682
828.931,0.293329,0.280106,0.238452,0.239415,0.252668,0.26569,0.231442,0.231074,0.259788,0.28421
830.557,0.291341,0.27901,0.253884,0.238104,0.252979,0.261698,0.235667,0.218803,0.268843,0.275133
832.184,0.297237,0.268293,0.264651,0.248773,0.252715,0.279095,0.231145,0.22335,0.268398,0.282933
833.811,0.287107,0.269765,0.253065,0.251763,0.266306,0.262633,0.226092,0.226526,0.265709,0.283272
835.437,0.296391,0.269344,0.26171,0.239303,0.263926,0.285928,0.230759,0.223244,0.268578,0.285448
837.064,0.276337,0.272105,0.260552,0.242159,0.241642,0.274114,0.25105,0.240345,0.276148,0.282288
838.691,0.28404,0.26135,0.261573,0.241361,0.257953,0.272758,0.23846,0.231785,0.264808,0.287973
840.318,0.283795,0.260457,0.255597,0.244994,0.25287,0.276914,0.241953,0.219365,0.260926,0.274385
841.944,0.291785,0.262526,0.244743,0.246524,0.246981,0.281421,0.236721,0.228852,0.259498,0.274375
843.571,0.290812,0.26277,0.241259,0.24011,0.254448,0.274692,0.238648,0.216969,0.273246,0.274849
845.198,0.291191,0.257032,0.246232,0.251647,0.248362,0.27793,0.238278,0.21524,0.268157,0.289779
846.825,0.289509,0.270334,0.251787,0.254644,0.248955,0.264312,0.239966,0.224216,0.259495,0.274424
848.451,0.288473,0.269983,0.262903,0.233237,0.251772,0.290147,0.234823,0.221607,0.272103,0.281241
850.078,0.286733,0.273048,0.251627,0.239248,0.25448,0.277322,0.234374,0.22127,0.259306,0.280952
851.705,0.292618,0.27353,0.261201,0.238246,0.262367,0.281915,0.241091,0.216736,0.256575,0.283853
853.332,0.285619,0.271087,0.259666,0.246097,0.261699,0.28766,0.234537,0.220816,0.275514,0.284561
854.958,0.282372,0.26269,0.261027,0.237836,0.254927,0.291046,0.241541,0.228374,0.264282,0.286593
856.585,0.292419,0.270873,0.255194,0.234768,0.252437,0.26453,0.240452,0.222942,0.275178,0.289335
858.212,0.28933,0.257374,0.26772,0.247964,0.241979,0.267853,0.245781,0.226155,0.246142,0.279333
859.839,0.288435,0.268612,0.248981,0.239532,0.251608,0.277382,0.239982,0.231196,0.245599,0.267842
861.465,0.28737,0.275362,0.249614,0.235334,0.26033,0.276438,0.23169,0.235499,0.25685,0.285627
863.092,0.285825,0.275635,0.242987,0.242838,0.257822,0.262713,0.242832,0.221972,0.265033,0.290563
864.719,0.294067,0.257855,0.249922,0.247169,0.252515,0.277005,0.240801,0.228645,0.261649,0.288459
866.346,0.285513,0.271011,0.246176,0.251078,0.245416,0.28976,0.233165,0.232578,0.255776,0.294383
867.972,0.28494,0.268168,0.252311,0.246855,0.258877,0.274966,0.232069,0.233492,0.264255,0.283733
869.599,0.275578,0.277018,0.255683,0.236966,0.255563,0.263111,0.234564,0.235582,0.268366,0.275111
871.226,0.278766,0.269563,0.254924,0.251051,0.258903,0.26518,0.239395,0.227548,0.263562,0.282306
872.852,0.284798,0.262905,0.239865,0.248899,0.257767,0.275327,0.24323,0.229961,0.273261,0.30684
874.479,0.296809,0.269091,0.244918,0.249731,0.247025,0.27675,0.247149,0.232941,0.264096,0.301995
876.106,0.284202,0.263264,0.249332,0.235383,0.253556,0.282392,0.228784,0.225366,0.269125,0.285751
877.733,0.288582,0.268295,0.257416,0.245911,0.266678,0.27416,0.232908,0.226462,0.259738,0.285358
879.359,0.280343,0.274912,0.250493,0.245142,0.247704,0.279092,0.236935,0.235786,0.270062,0.271571
880.986,0.279155,0.271008,0.268041,0.248692,0.251922,0.287728,0.245588,0.229491,0.268869,0.283442
882.613,0.280736,0.249388,0.250333,0.24408,0.251312,0.270077,0.24182,0.226987,0.255677,0.277659
884.24,0.293111,0.273002,0.257487,0.233547,0.251797,0.268253,0.239661,0.230949,0.26654,0.292218
885.866,0.286391,0.265293,0.226996,0.233433,0.256619,0.277326,0.236126,0.234492,0.255343,0.279055
887.493,0.27911,0.278612,0.248204,0.247471,0.243194,0.263265,0.235744,0.231998,0.267249,0.294488
889.12,0.276086,0.258112,0.259528,0.252627,0.244153,0.256586,0.241959,0.235438,0.274241,0.285149
890.747,0.284539,0.269613,0.247365,0.246462,0.258258,0.255347,0.238914,0.228681,0.258392,0.279674
892.373,0.290087,0.261939,0.251187,0.239482,0.245353,0.265063,0.248959,0.242728,0.270355,0.300039
894,0.29205,0.262768,0.247461,0.250999,0.242105,0.266488,0.236715,0.244306,0.264868,0.292788
895.627,0.278557,0.275481,0.2516,0.250148,0.249038,0.26191,0.2392,0.241359,0.273474,0.294766
897.254,0.284895,0.276889,0.255205,0.240012,0.247007,0.275345,0.242815,0.223135,0.277589,0.280221
898.88,0.303317,0.259308,0.245264,0.234286,0.252594,0.262482,0.243719,0.241105,0.271505,0.286388
900.507,0.280327,0.255139,0.247684,0.240272,0.234273,0.264278,0.240504,0.236432,0.263444,0.288782
902.134,0.283744,0.259664,0.246831,0.246564,0.254412,0.270652,0.230801,0.230018,0.265654,0.292522
903.761,0.311198,0.259392,0.240131,0.250371,0.247889,0.269962,0.232109,0.225244,0.277668,0.282558
905.387,0.280679,0.266405,0.244226,0.244601,0.257288,0.270973,0.222626,0.228174,0.275858,0.281722
907.014,0.282148,0.275437,0.240938,0.241335,0.24488,0.266359,0.230182,0.22203,0.265252,0.278871
908.641,0.291161,0.273712,0.246875,0.235161,0.247293,0.26111,0.226546,0.237223,0.267523,0.279194
910.268,0.288869,0.268029,0.247163,0.243291,0.246504,0.267142,0.23416,0.23606,0.251781,0.287485
911.894,0.274775,0.258546,0.237734,0.229634,0.246598,0.281525,0.22781,0.22421,0.267085,0.276261
913.521,0.279799,0.262135,0.25,0.247358,0.238315,0.256139,0.235646,0.232074,0.258759,0.278011
915.148,0.287014,0.256905,0.25194,0.23317,0.235449,0.268349,0.243268,0.211829,0.26445,0.270015
916.774,0.280829,0.265014,0.240663,0.235458,0.243482,0.263675,0.241707,0.218138,0.250619,0.300281
918.401,0.284793,0.276833,0.254267,0.24296,0.244621,0.252054,0.215656,0.229054,0.243201,0.280864
920.028,0.296685,0.263952,0.26472,0.232769,0.245988,0.260454,0.250661,0.227453,0.268349,0.271509
921.655,0.299596,0.26394,0.263339,0.239539,0.258218,0.264626,0.230314,0.23681,0.257733,0.292603
923.281,0.263567,0.276139,0.26696,0.247999,0.246389,0.265742,0.227816,0.207681,0.269318,0.307883
924.908,0.287511,0.264008,0.254151,0.242359,0.244447,0.247635,0.239336,0.208538,0.254978,0.276674
926.535,0.273577,0.265728,0.25104,0.235849,0.253585,0.252589,0.222453,0.212887,0.264609,0.290234
928.162,0.282381,0.250763,0.244492,0.233077,0.241077,0.272874,0.230071,0.221725,0.256518,0.28014
929.788,0.283345,0.276465,0.255638,0.232948,0.243,0.253731,0.233498,0.220568,0.257835,0.285201
931.415,0.274329,0.248458,0.257937,0.241023,0.251402,0.266562,0.232001,0.234028,0.252728,0.285166
933.042,0.28854,0.275429,0.255554,0.238539,0.251286,0.256579,0.222884,0.221792,0.248086,0.301099
934.669,0.264444,0.264551,0.250705,0.226867,0.244955,0.259215,0.226821,0.237719,0.25215,0.262879
936.295,0.284891,0.269116,0.237504,0.242424,0.235215,0.265886,0.232657,0.214017,0.254529,0.285585
937.922,0.28834,0.256516,0.242735,0.236147,0.250572,0.2625,0.229526,0.219852,0.234334,0.282016
939.549,0.255461,0.259596,0.259318,0.229457,0.258499,0.241406,0.225205,0.218176,0.24525,0.270394
941.176,0.286633,0.248365,0.248155,0.232872,0.237837,0.248275,0.231633,0.218016,0.275231,0.281033
942.802,0.265497,0.239896,0.248774,0.235526,0.232267,0.275396,0.232756,0.210827,0.264004,0.271142
944.429,0.272742,0.257336,0.230282,0.249582,0.239532,0.250634,0.240287,0.220353,0.249322,0.289576
946.056,0.27285,0.269309,0.23172,0.232907,0.235413,0.250043,0.214624,0.217031,0.253511,0.274351
947.683,0.281363,0.256972,0.247759,0.237947,0.243798,0.246901,0.224483,0.224957,0.251493,0.272696
949.309,0.279396,0.248376,0.245475,0.257923,0.24311,0.239454,0.221929,0.226517,0.256461,0.279316
950.936,0.286225,0.244309,0.225327,0.219222,0.228356,0.260073,0.243955,0.210055,0.243307,0.269182
952.563,0.281525,0.265291,0.233083,0.238626,0.230601,0.255659,0.225197,0.222525,0.246845,0.263283
954.19,0.264038,0.24261,0.227824,0.229631,0.229968,0.256939,0.241643,0.223231,0.257159,0.273684
955.816,0.273891,0.257844,0.249665,0.242165,0.247766,0.252878,0.230931,0.211938,0.251541,0.255613
957.443,0.257021,0.265259,0.243139,0.221596,0.246851,0.249902,0.231542,0.204054,0.254933,0.281463
959.07,0.263334,0.253012,0.233333,0.230649,0.259135,0.232688,0.238067,0.208639,0.247292,0.252226
960.696,0.270308,0.245915,0.227989,0.230525,0.251967,0.257782,0.217488,0.235473,0.253988,0.274301
962.323,0.265953,0.254142,0.234378,0.244345,0.25435,0.252275,0.223998,0.232885,0.258125,0.262231
963.95,0.282796,0.256551,0.231899,0.227567,0.252325,0.254964,0.19979,0.220557,0.270322,0.28623
965.577,0.261424,0.237303,0.233369,0.214835,0.245732,0.242647,0.210627,0.230786,0.244483,0.236407
967.203,0.2526,0.258502,0.226415,0.250765,0.260947,0.255432,0.239427,0.222099,0.264012,0.274878
968.83,0.250224,0.267571,0.230495,0.245465,0.24113,0.242273,0.213999,0.212046,0.253361,0.283296
970.457,0.274286,0.265179,0.24845,0.240193,0.229301,0.236031,0.222732,0.230503,0.263685,0.263158
972.084,0.266946,0.238286,0.235625,0.221102,0.247233,0.239905,0.218259,0.219483,0.25619,0.260705
973.71,0.259082,0.254949,0.237071,0.236372,0.234669,0.265751,0.214113,0.225806,0.262678,0.242878
975.337,0.265301,0.251187,0.235631,0.222332,0.259685,0.236882,0.209505,0.215408,0.242984,0.266998
976.964,0.291486,0.22718,0.26347,0.213706,0.26976,0.252779,0.210621,0.203742,0.274561,0.293064
978.591,0.269625,0.264151,0.250199,0.239325,0.234387,0.253192,0.199415,0.213945,0.248996,0.26124
980.217,0.265744,0.247941,0.260989,0.20593,0.234761,0.251992,0.216758,0.234795,0.233058,0.284419
981.844,0.267641,0.247358,0.241586,0.224582,0.258783,0.244305,0.245579,0.236477,0.2761,0.255682
983.471,0.264775,0.257117,0.238377,0.23829,0.217675,0.258274,0.22446,0.20333,0.249035,0.256184
985.098,0.27644,0.259259,0.210591,0.218171,0.24824,0.263287,0.231711,0.217867,0.254793,0.257256
986.724,0.273813,0.258861,0.234311,0.208712,0.243987,0.252567,0.223904,0.230818,0.273848,0.269121
988.351,0.259271,0.269067,0.238718,0.222947,0.227169,0.257429,0.230216,0.210664,0.219578,0.292201
989.978,0.24387,0.251368,0.237381,0.226581,0.261286,0.233793,0.205662,0.219938,0.248955,0.291169
991.605,0.241475,0.243946,0.236665,0.23317,0.242165,0.275036,0.216531,0.212273,0.269892,0.267882
993.231,0.265608,0.254212,0.262985,0.195007,0.232601,0.264228,0.222019,0.216206,0.239807,0.281996
994.858,0.251126,0.254353,0.223614,0.224299,0.227479,0.233054,0.21792,0.228679,0.247988,0.262307
996.485,0.265051,0.29183,0.242365,0.238429,0.24509,0.257347,0.208301,0.241815,0.263867,0.262212
998.112,0.255993,0.23286,0.227589,0.2476,0.231237,0.252546,0.222268,0.23854,0.227142,0.255267
999.738,0.244668,0.245847,0.230025,0.208195,0.262458,0.259166,0.248528,0.212739,0.229439,0.285536
1001.36,0.227082,0.262648,0.243861,0.228129,0.236088,0.238704,0.222269,0.211879,0.253941,0.283122
