'y-axis saved as y
'x,ML_Wallace_03012020_1_NN_1_ZrP_900CCrucible_5-60_4min_BkgSubtracted.raw_1
48.2677424,-0.606822968
48.2863282,17.2986641
48.304914,13.2052879
48.3234998,-2.88694763
48.3420856,-8.97804642
48.3606714,3.9289093
48.3792572,3.83700562
48.397843,2.74623871
48.4164288,11.6566162
48.4350146,4.56813049
48.4536004,9.48078156
48.4721862,9.39457321
48.490772,0.309505463
48.5093578,9.22557831
48.5279436,9.14279175
48.5465294,9.06114197
48.5651152,2.98063278
48.583701,9.90126038
48.6022868,16.8230286
48.6208726,0.745937347
48.6394584,5.66998672
48.6580442,-3.40482712
48.67663,-6.47850037
48.6952158,4.44091797
48.7138016,0.361476898
48.7323874,9.28317642
48.7509732,-1.79398346
48.769559,5.12999344
48.7881448,19.0551109
48.8067306,2.9813652
48.8253164,4.90876389
48.8439022,2.83729553
48.862488,7.76697159
48.8810738,11.6977882
48.8996596,11.6297417
48.9182454,9.56283188
48.9368312,14.4970665
48.955417,23.4324379
48.9740028,15.3689499
48.9925886,24.3066025
49.0111744,26.2453918
49.0297602,21.1853218
49.048346,32.1263885
49.0669318,37.0685997
49.0855176,33.0119476
49.1041034,45.9564362
49.1226892,37.9020615
49.141275,72.8488312
49.1598608,69.7967377
49.1784466,67.7457809
49.1970324,56.6959648
49.2156182,84.6472931
49.234204,117.599754
49.2527898,111.55336
49.2713756,141.508102
49.2899614,169.463989
49.3085472,203.421005
49.327133,275.37915
49.3457188,333.33847
49.3643046,433.29892
49.3828904,482.260498
49.4014762,519.223206
49.420062,454.187073
49.4386478,448.152069
49.4572336,396.118195
49.4758194,370.08548
49.4944052,333.053894
49.512991,355.023438
49.5315768,333.994141
49.5501626,268.965973
49.5687484,227.93895
49.5873342,177.913071
49.60592,158.888321
49.6245058,136.864716
49.6430916,100.842239
49.6616774,100.820915
49.6802632,57.8007278
49.698849,68.7816772
49.7174348,50.7637672
49.7360206,37.7469978
49.7546064,46.7313652
49.7731922,29.7168732
49.791778,39.7035217
49.8103638,20.6913071
49.8289496,26.680233
49.8475354,23.6702995
49.8661212,34.6615067
49.884707,17.6538506
49.9032928,19.6473351
49.9218786,20.6419601
49.9404644,23.637722
49.9590502,16.6346245
49.977636,16.6326675
49.9962218,28.6318474
50.0148076,39.6321716
50.0333934,23.6336327
50.0519792,23.6362305
50.070565,27.6399689
50.0891508,47.6448479
50.1077366,39.6508675
50.1263224,45.6580276
50.1449082,38.6663246
50.163494,43.6757584
50.1820798,55.6863365
50.2006656,54.6980515
50.2192514,59.710907
50.2378372,59.7249031
50.256423,26.740036
50.2750088,53.7563095
50.2935946,57.7737236
50.3121804,51.7922745
50.3307662,31.8119659
50.349352,29.832798
50.3679378,27.8547707
50.3865236,18.8778801
50.4051094,25.9021301
50.4236952,25.9275169
50.442281,35.9540482
50.4608668,39.9817162
50.4794526,51.0105247
50.4980384,28.0404701
50.5166242,30.0715561
50.53521,33.1037827
50.5537958,41.1371498
50.5723816,32.1716537
50.5909674,37.2072983
50.6095532,21.2440796
50.628139,24.2820053
50.6467248,23.3210678
50.6653106,40.3612709
50.6838964,40.4026108
50.7024822,30.4450912
50.721068,35.4887123
50.7396538,25.533474
50.7582396,15.5793724
50.7768254,21.6264114
50.7954112,13.6745872
50.813997,42.7239075
50.8325828,23.7743645
50.8511686,16.8259621
50.8697544,8.87869644
50.8883402,19.9325714
50.906926,8.98758698
50.9255118,14.0437431
50.9440976,17.1010361
50.9626834,-1.8405304
50.9812692,9.21904373
50.999855,6.27975464
51.0184408,26.3416061
51.0370266,22.4045982
51.0556124,23.4687309
51.0741982,-2.4659996
51.092784,2.60041046
51.1113698,-1.33204269
51.1299556,12.7366486
51.1485414,25.8064766
51.1671272,14.8774414
51.185713,21.9495506
51.2042988,9.02279663
51.2228846,13.0971832
51.2414704,12.1727066
51.2600562,11.2493706
51.278642,13.3271751
51.2972278,8.4061203
51.3158136,4.48620224
51.3343994,11.5674248
51.3529852,11.6497879
51.371571,1.73328781
51.3901568,11.8179283
51.4087426,13.9037094
51.4273284,14.9906311
51.4459142,8.07868958
51.4645,9.16788864
51.4830858,6.2582283
51.5016716,21.3497047
51.5202574,10.4423218
51.5388432,-5.46392059
51.557429,7.63097382
51.5760148,18.7270088
51.5946006,10.8241844
51.6131864,-3.07749939
51.6317722,-7.97804642
51.650358,3.97117233
51.6689438,4.92153168
51.6875296,-4.1269722
51.7061154,14.8256645
51.7247012,22.7794418
51.743287,6.73435593
51.7618728,13.6904144
51.7804586,10.6476097
51.7990444,0.605941772
51.8176302,16.5654144
51.836216,11.5260277
51.8548018,2.48778152
51.8733876,12.450676
51.8919734,3.41470718
51.9105592,4.37987518
51.929145,3.34618759
51.9477308,2.31363678
51.9663166,0.282226563
51.9849024,8.25195694
52.0034882,9.2228241
52.022074,9.19483185
52.0406598,10.1679802
52.0592456,11.1422653
52.0778314,15.117691
52.0964172,11.0942574
52.115003,8.07196426
52.1335888,18.050808
52.1521746,13.0307922
52.1707604,10.0119133
52.1893462,26.9941788
52.207932,25.977581
52.2265178,31.9621239
52.2451036,43.9478035
52.2636894,41.9346237
52.2822752,60.9225845
52.300861,63.9116859
52.3194468,62.9019241
52.3380326,66.8933029
52.3566184,56.8858185
52.3752042,56.8794785
52.39379,44.8742752
52.4123758,19.8702126
52.4309616,23.8672867
52.4495474,28.8655014
52.4681332,48.8648567
52.486719,46.8653526
52.5053048,24.8669853
52.5238906,2.86975861
52.5424764,20.8736725
52.5610622,14.8787231
52.579648,4.8849144
52.5982338,9.89224625
52.6168196,11.9007149
52.6354054,14.9103279
52.6539912,-4.07892609
52.672577,3.93296432
52.6911628,7.94599152
52.7097486,-1.0398407
52.7283344,7.97546768
52.7469202,-2.00808716
52.765506,12.0094986
52.7840918,18.0282249
52.8026776,9.04809189
52.8212634,9.06909561
52.8398492,10.0912399
52.858435,11.114521
52.8770208,-2.86105347
52.8956066,0.16450882
52.9141924,-3.80879211
52.9327782,6.21905136
52.951364,-0.751968384
52.9699498,10.2781525
52.9885356,3.3094101
53.0071214,-7.65818787
53.0257072,11.3753471
53.044293,-1.58997345
53.0628788,15.4458427
53.0814646,4.48279953
53.1000504,2.52089691
53.1186362,22.5601349
53.137222,2.60050964
53.1558078,3.64202499
53.1743936,-2.31532288
53.1929794,-1.27153015
53.2115652,-0.226596832
53.230151,5.81947708
53.2487368,10.8666878
53.2673226,6.91503906
53.2859084,-1.03546906
53.3044942,13.0151634
53.32308,7.06693268
53.3416658,3.11984253
53.3602516,-1.82611084
53.3788374,-0.770923615
53.3974232,2.28540421
53.416009,10.3428726
53.4345948,3.40147781
53.4531806,6.4612236
53.4717664,-9.47789001
53.4903522,-5.54064941
53.508938,1.39773178
53.5275238,5.33724976
53.5461096,9.27790833
53.5646954,-0.780292511
53.5832812,-8.83735275
53.601867,4.10672379
53.6204528,3.05194092
53.6390386,6.99829865
53.6576244,19.9457932
53.6762102,0.894428253
53.694796,18.8442039
53.7133818,7.79511642
53.7319676,7.74716949
53.7505534,5.70036316
53.7691392,4.65469742
53.787725,8.61016846
53.8063108,5.56678009
53.8248966,8.52453232
53.8434824,2.48342133
53.8620682,5.44345093
53.880654,4.40462112
53.8992398,9.36693192
53.9178256,11.3303795
53.9364114,17.2949677
53.9549972,9.2606926
53.973583,-3.77243805
53.9921688,20.1955681
54.0107546,26.164711
54.0293404,32.1349983
54.0479262,14.1064224
54.066512,10.0789871
54.0850978,21.0526886
54.1036836,22.0275307
54.1222694,22.0035133
54.1408552,12.9806366
54.159441,17.9588966
54.1780268,5.93829727
54.1966126,7.9188385
54.2151984,-0.09948349
54.2337842,12.8833351
54.25237,-1.13270569
54.2709558,16.8523941
54.2895416,14.8386307
54.3081274,-2.17399216
54.3267132,7.81452179
54.345299,3.80418015
54.3638848,0.794975281
54.3824706,8.78691101
54.4010564,2.77998352
54.4196422,1.77419662
54.438228,9.76955032
54.4568138,2.7660408
54.4753996,-0.23632431
54.4939854,8.76244736
54.5125712,-1.2376442
54.531157,0.763408661
54.5497428,-2.2344017
54.5683286,8.76892471
54.5869144,2.77339554
54.6055002,3.77900314
54.624086,-1.21424866
54.6426718,1.79363632
54.6612576,-9.19733429
54.6798434,6.81283188
54.6984292,1.82413483
54.717015,3.83658218
54.7356008,-11.1498337
54.7541866,-0.135108948
54.7727724,-2.11924744
54.7913582,-0.102245331
54.809944,2.91589737
54.8285298,-1.06481934
54.8471156,2.95560074
54.8657014,7.97716141
54.8842872,6.99986267
54.902873,4.02370071
54.9214588,10.0486794
54.9400446,2.07479858
54.9586304,10.1020546
54.9772162,3.13045502
54.995802,2.1599884
55.0143878,5.1906662
55.0329736,-0.777519226
55.0515594,-5.74456406
55.0701452,1.21314621
55.088731,-3.82800293
55.1073168,6.13198471
55.1259026,0.0931129456
55.1444884,13.0553818
55.1630742,3.01878738
55.18166,17.9833374
55.2002458,9.94902039
55.2188316,19.9158478
55.2374174,20.883812
55.2560032,-0.147083282
55.274589,14.8231621
55.2931748,7.79454422
55.3117606,12.767067
55.3303464,11.7407303
55.3489322,5.71553421
55.367518,9.69147491
55.3861038,17.6685562
55.4046896,21.6467743
55.4232754,13.6261368
55.4418612,24.606636
55.460447,11.5882721
55.4790328,14.5710526
55.4976186,22.5549698
55.5162044,19.5400276
55.5347902,16.5262222
55.553376,33.5135612
55.5719618,0.502033234
55.5905476,10.4916496
55.6091334,8.4824028
55.6277192,13.4742966
55.646305,8.46733093
55.6648908,18.4615059
55.6834766,11.4568176
55.7020624,20.45327
55.7206482,11.4508591
55.739234,16.4495888
55.7578198,-3.55054092
55.7764056,15.45047
55.7949914,6.45261765
55.8135772,11.4559059
55.832163,10.4603348
55.8507488,18.4659004
55.8693346,-2.52738953
55.8879204,16.4804535
55.9065062,6.48944092
55.925092,5.49956512
55.9436778,11.5108299
55.9622636,12.5232353
55.9808494,6.5367775
55.9994352,10.5514603
56.018021,2.56728363
56.0366068,11.5842476
56.0551926,17.6023483
56.0737784,2.62158966
56.0923642,5.64196777
56.11095,7.66348648
56.1295358,8.68614578
56.1481216,5.70994568
56.1667074,3.73488235
56.1852932,1.76096344
56.203879,15.7881775
56.2224648,14.8165359
56.2410506,0.846031189
56.2596364,8.87666702
56.2782222,14.9084396
56.296808,6.94135666
56.3153938,2.97541046
56.3339796,3.01060104
56.3525654,6.04693604
56.3711512,-0.915592194
56.389737,17.1230202
56.4083228,7.16276932
56.4269086,0.203659058
56.4454944,-1.75431061
56.4640802,1.28886032
56.482666,13.333168
56.5012518,3.37861633
56.5198376,9.42520523
56.5384234,-1.52706909
56.5570092,-14.478199
56.575595,2.54291916
56.5941808,-0.434822083
56.6127666,-1.41142273
56.6313524,4.6131134
56.6499382,20.6387901
56.668524,12.6656075
56.6871098,7.69356155
56.7056956,6.72265625
56.7242814,10.7528915
56.7428672,3.78426743
56.761453,12.8167801
56.7800388,9.85043335
56.7986246,-2.11477661
56.8172104,5.92115784
56.8357962,-10.0417709
56.854382,1.99643707
56.8729678,2.03578949
56.8915536,12.0762787
56.9101394,10.1179085
56.9287252,16.160675
56.947311,5.20458603
56.9658968,7.24963379
56.9844826,-3.70418167
57.0030684,-5.65685272
57.0216542,1.12095261
57.04024,-0.100105286
57.0588258,5.67998123
57.0774116,6.46120453
57.0959974,23.2435646
57.1145832,15.0270691
57.133169,10.8117104
57.1517548,9.59749222
57.1703406,-3.61558914
57.1889264,7.17247009
57.2075122,14.9616699
57.226098,0.752010345
57.2446838,23.5434875
57.2632696,5.33610535
57.2818554,20.1298637
57.3004412,9.92475891
57.319027,20.7207947
57.3376128,1.51797104
57.3561986,-4.68371582
57.3747844,15.1157417
57.3933702,-1.08366776
57.411956,1.71806717
57.4305418,-10.4790611
57.4491276,19.3249512
57.4677134,-0.869895935
57.4862992,-0.0636024475
57.504885,-3.25617218
57.5234708,15.5523949
57.5420566,9.36210632
57.5606424,19.1729546
57.5792282,12.9849434
57.597814,0.798072815
57.6163998,15.612339
57.6349856,31.4277458
57.6535714,29.2442932
57.6721572,12.0619774
57.690743,30.8808022
57.7093288,18.7007675
57.7279146,35.5218735
57.7465004,28.3441162
57.7650862,26.1674995
57.783672,30.9920197
57.8022578,32.8176842
57.8208436,32.6444855
57.8394294,28.4724274
57.8580152,26.301506
57.876601,53.1317253
57.8951868,64.963089
57.9137726,55.7955856
57.9323584,74.6292267
57.9509442,86.4640045
57.96953,98.2999115
57.9881158,117.136978
58.0067016,122.975174
58.0252874,148.814514
58.0438732,152.654984
58.062459,138.496597
58.0810448,90.3393478
58.0996306,112.183243
58.1182164,90.0282745
58.1368022,116.874451
58.155388,115.721756
58.1739738,118.570206
58.1925596,134.4198
58.2111454,94.2705307
58.2297312,119.122398
58.248317,102.97541
58.2669028,81.8295593
58.2854886,67.684845
58.3040744,59.5412712
58.3226602,37.398838
58.341246,46.2575455
58.3598318,52.1173897
58.3784176,21.9783783
58.3970034,34.8404999
58.4155892,27.7037659
58.434175,12.5681686
58.4527608,34.433712
58.4713466,24.300396
58.4899324,15.1682167
58.5085182,1.03717804
58.527104,4.90727997
58.5456898,19.7785187
58.5642756,0.65089798
58.5828614,15.5244179
58.6014472,25.3990746
58.620033,7.27487564
58.6386188,-0.848186493
58.6572046,-0.970111847
58.6757904,-0.0908927917
58.6943762,-7.21053696
58.712962,18.6709557
58.7315478,17.5535927
58.7501336,4.43736649
58.7687194,-5.67771912
58.7873052,18.2083321
58.805891,14.0955238
58.8244768,24.9838562
58.8430626,28.8733292
58.8616484,36.7639389
58.8802342,34.6556892
58.89882,71.548584
58.9174058,69.4426117
58.9359916,76.3377838
58.9545774,81.2340851
58.9731632,82.1315308
58.991749,83.0301208
59.0103348,62.9298477
59.0289206,94.830719
59.0475064,68.7327194
59.0660922,92.6358643
59.084678,114.540146
59.1032638,151.445572
59.1218496,170.352142
59.1404354,125.259842
59.1590212,105.168686
59.177607,110.078667
59.1961928,70.9897919
59.2147786,65.9020462
59.2333644,77.8154449
59.2519502,46.7299881
59.270536,76.645668
59.2891218,65.5624847
59.3077076,68.4804382
59.3262934,40.3995399
59.3448792,53.3197784
59.363465,16.2411537
59.3820508,36.1636696
59.4006366,31.087326
59.4192224,7.01211929
59.4378082,2.93805313
59.456394,15.8651276
59.4749798,7.79334259
59.4935656,-1.2773056
59.5121514,6.6531868
59.5307372,-1.41518402
59.549323,-9.48241043
59.5679088,2.1745224
59.5864946,-0.16740799
59.6050804,8.49180222
59.6236662,-1.8478508
59.642252,-2.18635941
59.6608378,10.4762688
59.6794236,4.14003372
59.6980094,-3.19505692
59.7165952,7.47098923
59.735181,-7.86182404
59.7537668,7.80649948
59.7723526,0.475967407
59.7909384,3.14657211
59.8095242,-4.1816864
59.82811,4.49119949
59.8466958,18.1652222
59.8652816,-1.15961838
59.8838674,-7.48331451
59.9024532,-5.31960297
59.921039,-6.15475464
59.9396248,1.01123047
59.9582106,3.17835999
59.9767964,-1.65337372
59.9953822,-11.4839706
60.013968,-8.4852829
60.0325538,-9.1651535
