'y-axis saved as y
'x,ML_Wallace_04122019_1_NN_1_ZrP_CrucibleRetest_5-60_4min_BkgSubtracted.raw
48.1376418,14.8089333
48.1562276,5.79526138
48.1748134,12.7823143
48.1933992,34.7700882
48.211985,21.7585831
48.2305708,26.7477989
48.2491566,40.7377357
48.2677424,50.7283936
48.2863282,19.7197762
48.304914,32.7118759
48.3234998,34.7047005
48.3420856,35.698246
48.3606714,29.6925125
48.3792572,40.6875
48.397843,43.6832085
48.4164288,45.6796417
48.4350146,41.6767921
48.4536004,34.6746674
48.4721862,62.6732635
48.490772,61.6725807
48.5093578,68.6726227
48.5279436,63.673378
48.5465294,64.6748581
48.5651152,72.677063
48.583701,72.679985
48.6022868,83.6836319
48.6208726,83.6880035
48.6394584,100.693085
48.6580442,74.6988983
48.67663,92.7054291
48.6952158,87.7126846
48.7138016,123.720657
48.7323874,134.729355
48.7509732,134.73877
48.769559,161.748901
48.7881448,169.759766
48.8067306,188.771362
48.8253164,148.783661
48.8439022,193.796692
48.862488,182.810425
48.8810738,206.82489
48.8996596,213.840088
48.9182454,197.856003
48.9368312,234.872635
48.955417,187.889984
48.9740028,238.908051
48.9925886,203.926849
49.0111744,235.946381
49.0297602,236.966614
49.048346,219.987579
49.0669318,203.009262
49.0855176,198.031662
49.1041034,221.054794
49.1226892,205.078644
49.141275,194.10321
49.1598608,220.128494
49.1784466,209.15451
49.1970324,219.181244
49.2156182,207.208694
49.234204,227.236877
49.2527898,194.265778
49.2713756,215.295395
49.2899614,204.325729
49.3085472,200.356796
49.327133,207.38858
49.3457188,188.421082
49.3643046,143.454315
49.3828904,189.488251
49.4014762,164.522919
49.420062,162.558319
49.4386478,148.594437
49.4572336,158.631256
49.4758194,132.668823
49.4944052,116.7071
49.512991,109.746094
49.5315768,114.785812
49.5501626,74.8262634
49.5687484,74.8674164
49.5873342,73.9093018
49.60592,67.9519119
49.6245058,64.9952393
49.6430916,59.0392876
49.6616774,44.0840607
49.6802632,36.1295509
49.698849,44.175766
49.7174348,39.2226982
49.7360206,45.2703552
49.7546064,41.3187332
49.7731922,36.3678322
49.791778,56.4176559
49.8103638,31.4681969
49.8289496,45.5194626
49.8475354,36.5714455
49.8661212,31.6241531
49.884707,29.6775818
49.9032928,21.7317314
49.9218786,21.786602
49.9404644,31.8421936
49.9590502,26.89851
49.977636,43.9555473
49.9962218,32.0133018
50.0148076,71.0717773
50.0333934,28.1309814
50.0519792,46.1909027
50.070565,24.251545
50.0891508,55.312912
50.1077366,41.3749962
50.1263224,60.4378052
50.1449082,50.5013351
50.163494,66.5655823
50.1820798,52.630558
50.2006656,59.6962509
50.2192514,47.7626648
50.2378372,59.8298035
50.256423,44.8976593
50.2750088,36.9662399
50.2935946,45.0355415
50.3121804,37.1055641
50.3307662,29.1763077
50.349352,29.2477722
50.3679378,57.3199615
50.3865236,46.392868
50.4051094,48.4664993
50.4236952,51.5408516
50.442281,45.615921
50.4608668,38.6917152
50.4794526,30.7682343
50.4980384,35.8454704
50.5166242,25.9234276
50.53521,33.0021095
50.5537958,37.0815125
50.5723816,24.1616364
50.5909674,23.2424812
50.6095532,27.3240471
50.628139,41.4063339
50.6467248,34.4893417
50.6653106,41.5730743
50.6838964,19.6575241
50.7024822,64.7426987
50.721068,29.8285942
50.7396538,27.9152107
50.7582396,34.0025482
50.7768254,31.0906105
50.7954112,21.17939
50.813997,17.2688942
50.8325828,26.3591156
50.8511686,30.4500618
50.8697544,25.541729
50.8883402,26.6341171
50.906926,31.7272301
50.9255118,2.82106018
50.9440976,12.9156113
50.9626834,12.0108871
50.9812692,18.106884
50.999855,22.2036018
51.0184408,15.3010406
51.0370266,17.3992004
51.0556124,11.4980812
51.0741982,11.5976868
51.092784,8.69800949
51.1113698,28.799057
51.1299556,30.9008255
51.1485414,0.00331497192
51.1671272,18.1065254
51.185713,13.2104568
51.2042988,30.3151131
51.2228846,8.42048645
51.2414704,24.5265846
51.2600562,10.6334038
51.278642,27.7409401
51.2972278,2.8492012
51.3158136,0.958187103
51.3343994,34.0678902
51.3529852,22.1783142
51.371571,21.289463
51.3901568,12.4013329
51.4087426,8.51392365
51.4273284,-0.372764587
51.4459142,15.7412682
51.4645,2.85602188
51.4830858,3.97149658
51.5016716,1.08769608
51.5202574,7.20461273
51.5388432,7.32225418
51.557429,-5.55938339
51.5760148,3.55970001
51.5946006,15.6795044
51.6131864,4.80003357
51.6317722,17.9212799
51.650358,13.043251
51.6689438,3.16593933
51.6875296,4.28935242
51.7061154,9.41348648
51.7247012,16.5383415
51.743287,11.6639175
51.7618728,-2.20978165
51.7804586,-6.08276367
51.7990444,-2.97394943
51.8176302,10.1355858
51.836216,1.24584198
51.8548018,13.3568192
51.8733876,5.4685173
51.8919734,11.5809402
51.9105592,0.694080353
51.929145,17.8079453
51.9477308,7.92253113
51.9663166,2.03783798
51.9849024,5.15386581
52.0034882,-13.7293854
52.022074,0.388088226
52.0406598,8.50627899
52.0592456,13.6251945
52.0778314,10.7448311
52.0964172,15.8651886
52.115003,7.98626709
52.1335888,11.1080666
52.1521746,3.23058701
52.1707604,-1.64616776
52.1893462,0.477794647
52.207932,18.6024818
52.2265178,13.72789
52.2451036,10.8540192
52.2636894,11.9808693
52.2822752,6.1084404
52.300861,13.2367363
52.3194468,16.3657494
52.3380326,7.49548721
52.3566184,1.62594604
52.3752042,7.75712585
52.39379,-3.11097336
52.4123758,-8.97835159
52.4309616,4.01948547
52.4495474,-1.9819603
52.4681332,5.01731873
52.486719,2.01731873
52.5053048,16.0180397
52.5238906,0.0194854736
52.5424764,-6.97835159
52.5610622,0.975204468
52.579648,11.9294777
52.5982338,6.88447571
52.6168196,-2.1598053
52.6354054,-1.20336533
52.6539912,-2.24620056
52.672577,4.71168137
52.6911628,13.6702881
52.7097486,13.629612
52.7283344,0.589660645
52.7469202,6.5504303
52.765506,1.51192093
52.7840918,-0.525867462
52.8026776,-2.56293106
52.8212634,5.4007225
52.8398492,11.3651009
52.858435,0.330196381
52.8770208,-3.70398331
52.8956066,-2.73744202
52.9141924,4.22982025
52.9327782,11.1978073
52.951364,0.166511536
52.9699498,1.13594055
52.9885356,-6.89391327
53.0071214,1.0769577
53.0257072,5.04854965
53.044293,4.02086258
53.0628788,1.99389648
53.0814646,-1.03234863
53.1000504,4.94213104
53.1186362,-3.0826683
53.137222,0.893249512
53.1558078,3.86989212
53.1743936,10.8472557
53.1929794,-0.174659729
53.2115652,12.8041496
53.230151,6.78367615
53.2487368,14.7639236
53.2673226,5.74489594
53.2859084,9.7265892
53.3044942,14.7090034
53.32308,10.6921387
53.3416658,-6.32400513
53.3602516,-1.33942795
53.3788374,1.64587402
53.3974232,4.63189316
53.416009,-3.38136292
53.4345948,-2.39389801
53.4531806,6.59428787
53.4717664,9.58319473
53.4903522,-3.42717743
53.508938,-8.4368248
53.5275238,5.554245
53.5461096,5.54603958
53.5646954,5.53855515
53.5832812,-6.46820831
53.601867,-1.47425079
53.6204528,9.5204277
53.6390386,6.51582718
53.6576244,-3.48804855
53.6762102,5.50879288
53.694796,-3.4936409
53.7133818,7.5046463
53.7319676,9.50365448
53.7505534,6.50338364
53.7691392,12.5038338
53.787725,4.5050087
53.8063108,16.5069008
53.8248966,2.50951767
53.8434824,14.5128555
53.8620682,-5.48308563
53.880654,29.5216942
53.8992398,8.52719498
53.9178256,23.5334167
53.9364114,11.5403633
53.9549972,15.548027
53.973583,15.5564156
53.9921688,-3.43447495
54.0107546,23.5753555
54.0293404,11.585907
54.0479262,18.5971794
54.066512,15.6091766
54.0850978,19.621891
54.1036836,15.6353302
54.1222694,19.6494904
54.1408552,5.66436768
54.159441,13.6799736
54.1780268,15.6962967
54.1966126,4.71334076
54.2151984,2.7311058
54.2337842,13.7495956
54.25237,10.7688065
54.2709558,-4.21126175
54.2895416,-0.190608978
54.3081274,6.83076477
54.3267132,12.8528595
54.345299,3.8756752
54.3638848,3.8992157
54.3824706,3.92347717
54.4010564,-2.05154419
54.4196422,-0.0258407593
54.438228,-4.99941635
54.4568138,-2.97227097
54.4753996,8.05559921
54.4939854,11.0841866
54.5125712,-7.88650131
54.531157,5.1435318
54.5497428,11.1742821
54.5683286,19.2057571
54.5869144,-3.762043
54.6055002,-4.72912598
54.624086,7.30451202
54.6426718,5.33887482
54.6612576,-2.62604523
54.6798434,-12.5902405
54.6984292,7.44628525
54.717015,-4.51646805
54.7356008,-11.4785004
54.7541866,5.53216553
54.7727724,2.54354858
54.7913582,-0.444343567
54.809944,-2.43151474
54.8285298,-3.41796112
54.8471156,0.596309662
54.8657014,0.611301422
54.8842872,6.62701797
54.902873,6.64345551
54.9214588,9.6606102
54.9400446,0.678489685
54.9586304,9.69709015
54.9772162,-1.28358459
54.995802,9.73645782
55.0143878,-3.24277496
55.0329736,-0.221290588
55.0515594,9.80091858
55.0701452,11.8238487
55.088731,10.8474998
55.1073168,13.8718719
55.1259026,22.896965
55.1444884,24.9227829
55.1630742,7.94931793
55.18166,4.97657776
55.2002458,16.0045586
55.2188316,12.0332603
55.2374174,8.06268311
55.2560032,3.09282684
55.274589,18.1236954
55.2931748,22.1552811
55.3117606,27.1875916
55.3303464,21.2206192
55.3489322,23.2543716
55.367518,9.28884506
55.3861038,18.3240433
55.4046896,18.3599586
55.4232754,25.396595
55.4418612,19.4339561
55.460447,27.4720383
55.4790328,17.5108376
55.4976186,18.5503616
55.5162044,15.5906067
55.5347902,11.6315765
55.553376,16.6732635
55.5719618,17.7156754
55.5905476,17.7588043
55.6091334,4.80265808
55.6277192,11.8472328
55.646305,29.8925285
55.6648908,5.93854523
55.6834766,13.9852829
55.7020624,15.0327454
55.7206482,23.080925
55.739234,10.1298294
55.7578198,10.1794548
55.7764056,5.22980118
55.7949914,2.28086853
55.8135772,10.3326569
55.832163,11.38517
55.8507488,19.4384003
55.8693346,13.4923553
55.8879204,10.5470276
55.9065062,15.6024246
55.925092,9.65854263
55.9436778,1.71538162
55.9622636,8.7729454
55.9808494,9.83122635
55.9994352,15.8902321
56.018021,13.949955
56.0366068,12.0104027
56.0551926,24.0715714
56.0737784,16.133461
56.0923642,30.1960754
56.11095,11.259407
56.1295358,9.32345963
56.1481216,16.388237
56.1667074,9.45373535
56.1852932,5.51995468
56.203879,22.586895
56.2224648,20.6545563
56.2410506,10.7229385
56.2596364,14.7920456
56.2782222,10.8618698
56.296808,2.93241882
56.3153938,10.0036888
56.3339796,6.07567978
56.3525654,1.14839172
56.3711512,11.2218246
56.389737,13.2959785
56.4083228,-2.62914276
56.4269086,-4.55354691
56.4454944,-7.47722626
56.4640802,5.30276489
56.482666,0.083480835
56.5012518,8.86491776
56.5198376,8.64707565
56.5384234,12.4299545
56.5570092,14.2135544
56.575595,7.99787521
56.5941808,1.78292084
56.6127666,23.5686836
56.6313524,16.3551712
56.6499382,8.14237976
56.668524,0.930309296
56.6871098,8.71895981
56.7056956,7.5083313
56.7242814,-1.70157623
56.7428672,6.08924103
56.761453,14.8807755
56.7800388,7.67303467
56.7986246,11.4660149
56.8172104,8.25971603
56.8357962,4.05413818
56.854382,19.8492813
56.8729678,20.6451492
56.8915536,12.4417343
56.9101394,11.2390442
56.9287252,13.037075
56.947311,23.8358269
56.9658968,16.6352997
56.9844826,13.4354935
57.0030684,18.2364082
57.0216542,13.0380478
57.04024,-0.15959549
57.0588258,18.643486
57.0774116,5.44728851
57.0959974,22.251812
57.1145832,22.0570564
57.133169,20.8630257
57.1517548,1.66971207
57.1703406,11.4771194
57.1889264,13.2852516
57.2075122,14.0941048
57.226098,8.90367889
57.2446838,1.713974
57.2632696,18.5249901
57.2818554,22.336731
57.3004412,19.149189
57.319027,6.96237183
57.3376128,19.7762718
57.3561986,19.5908966
57.3747844,6.40624237
57.3933702,20.2223091
57.411956,28.0391006
57.4305418,23.8566093
57.4491276,18.6748428
57.4677134,10.4937935
57.4862992,10.3134689
57.504885,25.1338654
57.5234708,27.9549828
57.5420566,23.7768211
57.5606424,11.5993843
57.5792282,21.4226646
57.597814,15.2466698
57.6163998,34.0713921
57.6349856,25.8968391
57.6535714,18.7230072
57.6721572,26.5498962
57.690743,34.3775101
57.7093288,21.2058411
57.7279146,26.0348969
57.7465004,39.8646698
57.7650862,51.6951675
57.783672,50.5263863
57.8022578,37.358326
57.8208436,39.1909866
57.8394294,56.0243721
57.8580152,57.8584747
57.876601,75.6932983
57.8951868,70.5288544
57.9137726,70.3651123
57.9323584,87.2021027
57.9509442,85.0398254
57.96953,97.8782501
57.9881158,84.7174072
58.0067016,105.557281
58.0252874,102.397881
58.0438732,99.2391968
58.062459,97.0812378
58.0810448,114.924004
58.0996306,94.7674866
58.1182164,94.6116943
58.1368022,101.456619
58.155388,94.302269
58.1739738,70.1486359
58.1925596,83.9957275
58.2111454,107.843536
58.2297312,96.6920776
58.248317,83.5413361
58.2669028,75.3913116
58.2854886,65.2420044
58.3040744,62.0934258
58.3226602,68.9455719
58.341246,50.7984314
58.3598318,52.6520157
58.3784176,46.506321
58.3970034,33.361351
58.4155892,39.2170982
58.434175,24.0735703
58.4527608,21.9307632
58.4713466,30.7886734
58.4899324,22.6473083
58.5085182,21.5066681
58.527104,33.366745
58.5456898,39.2275429
58.5642756,7.08906555
58.5828614,13.9513054
58.6014472,9.81427002
58.620033,12.6779556
58.6386188,-3.45763779
58.6572046,20.4074898
58.6757904,20.2733421
58.6943762,3.13991165
58.712962,10.007206
58.7315478,14.8752213
58.7501336,3.7439537
58.7687194,-2.38658905
58.7873052,6.48359299
58.805891,21.3544922
58.8244768,17.2261124
58.8430626,7.09845734
58.8616484,5.97151947
58.8802342,15.8453064
58.89882,4.7198143
58.9174058,3.59504318
58.9359916,-2.52900696
58.9545774,17.3476677
58.9731632,1.22505951
58.991749,12.1031761
59.0103348,2.98200989
59.0289206,14.8615685
59.0475064,12.741848
59.0660922,3.62284851
59.084678,11.5045738
59.1032638,19.3870163
59.1218496,9.27018356
59.1404354,6.15406799
59.1590212,27.0386772
59.177607,23.9240074
59.1961928,20.8100586
59.2147786,16.6968307
59.2333644,16.5843277
59.2519502,19.4725418
59.270536,33.3614807
59.2891218,-3.74886322
59.3077076,4.14151764
59.3262934,3.03261948
59.3448792,17.9244423
59.363465,15.8169899
59.3820508,6.71025467
59.4006366,7.60424042
59.4192224,-10.501049
59.4378082,-0.605617523
59.456394,6.29053497
59.4749798,0.187408447
59.4935656,-2.9149971
59.5121514,-0.0166816711
59.5307372,11.8823586
59.549323,-7.21788406
59.5679088,-0.317401886
59.5864946,-7.41619873
59.6050804,-6.88700867
59.6236662,5.64290619
59.642252,-9.82645798
59.6608378,9.70489502
59.6794236,3.23697662
59.6980094,-1.23022461
59.7165952,4.30329132
59.735181,1.83753204
59.7537668,8.37249756
59.7723526,19.9081802
59.7909384,7.44458771
59.8095242,-4.01828003
59.82811,2.5195694
59.8466958,4.05813599
59.8652816,7.59742737
59.8838674,12.1374435
59.9024532,21.6781769
59.921039,11.219635
59.9396248,17.7618179
59.9582106,1.30471039
59.9767964,4.84833527
59.9953822,-2.60732269
60.013968,-8.06225586
60.0325538,-8.30662537
