'y-axis saved as y
'x,ML_Wallace_17122019_1_NN_1_ZrP_Crucible_12x16_14x161of2Crucibles_BlackPowder_5-60_4min_BkgSubtracted.raw
48.026127,12.6486511
48.0447128,11.5259361
48.0632986,8.40418625
48.0818844,16.2834053
48.1004702,4.16359329
48.119056,18.0447426
48.1376418,2.92686462
48.1562276,8.80995178
48.1748134,11.6940041
48.1933992,-0.420974731
48.211985,13.4650154
48.2305708,-0.648029327
48.2491566,1.23989487
48.2677424,3.12878418
48.2863282,0.0186424255
48.304914,0.90946579
48.3234998,-2.19874191
48.3420856,5.6940155
48.3606714,-2.41225815
48.3792572,5.48243332
48.397843,0.378093719
48.4164288,6.27472305
48.4350146,7.1723175
48.4536004,-1.92912292
48.4721862,2.97040558
48.490772,2.87090302
48.5093578,5.77236557
48.5279436,9.67479706
48.5465294,2.57819366
48.5651152,-1.51744461
48.583701,0.387889862
48.6022868,10.2941856
48.6208726,2.20145416
48.6394584,-0.890312195
48.6580442,3.01888657
48.67663,10.9290543
48.6952158,-7.15981293
48.7138016,-3.24771118
48.7323874,5.6653595
48.7509732,-4.42060471
48.769559,9.49439621
48.7881448,-5.58963394
48.8067306,-4.67269516
48.8253164,3.24520874
48.8439022,2.16408157
48.862488,-5.91608047
48.8810738,-4.98511124
48.8996596,4.94682693
48.9182454,-5.12026978
48.9368312,9.81359863
48.955417,7.74843597
48.9740028,-2.31575775
48.9925886,17.6210136
49.0111744,14.558754
49.0297602,13.4974594
49.048346,1.43713379
49.0669318,14.3777733
49.0855176,13.3193817
49.1041034,12.2619591
49.1226892,9.20549774
49.141275,18.1500092
49.1598608,23.0954857
49.1784466,20.0419273
49.1970324,25.9893379
49.2156182,44.9377174
49.234204,46.8870621
49.2527898,54.8373756
49.2713756,58.7886543
49.2899614,85.7409058
49.3085472,112.694115
49.327133,132.6483
49.3457188,202.603439
49.3643046,247.559555
49.3828904,320.516632
49.4014762,331.474701
49.420062,349.433716
49.4386478,328.393677
49.4572336,347.354645
49.4758194,297.316559
49.4944052,282.279449
49.512991,319.243286
49.5315768,273.20813
49.5501626,249.173904
49.5687484,219.140656
49.5873342,159.108383
49.60592,179.077057
49.6245058,127.046722
49.6430916,104.017342
49.6616774,81.9889374
49.6802632,49.9614906
49.698849,46.9350128
49.7174348,38.9095039
49.7360206,30.884964
49.7546064,30.8613892
49.7731922,9.83877945
49.791778,35.8171387
49.8103638,16.7964668
49.8289496,19.7767601
49.8475354,24.7580223
49.8661212,14.7402496
49.884707,9.72344589
49.9032928,8.70760727
49.9218786,12.6927376
49.9404644,5.67883301
49.9590502,14.6658974
49.977636,6.65393066
49.9962218,21.6429291
50.0148076,24.6328926
50.0333934,22.6238251
50.0519792,20.6157265
50.070565,19.608593
50.0891508,18.6024246
50.1077366,20.5972252
50.1263224,24.5929947
50.1449082,30.5897293
50.163494,-0.412567139
50.1820798,43.5861015
50.2006656,35.5857391
50.2192514,38.5863457
50.2378372,49.5879135
50.256423,32.5904541
50.2750088,38.5939598
50.2935946,26.5984306
50.3121804,35.6038704
50.3307662,27.6102791
50.349352,22.6176529
50.3679378,30.6259918
50.3865236,24.6353035
50.4051094,25.6455765
50.4236952,28.6568184
50.442281,26.6690292
50.4608668,29.6822052
50.4794526,28.6963501
50.4980384,26.7114639
50.5166242,28.7275429
50.53521,21.7445869
50.5537958,21.7625999
50.5723816,25.7815781
50.5909674,26.8015251
50.6095532,22.8224411
50.628139,14.8443222
50.6467248,21.8671684
50.6653106,17.8909874
50.6838964,15.9157677
50.7024822,28.9415169
50.721068,15.968235
50.7396538,10.9959183
50.7582396,19.0245705
50.7768254,24.0541916
50.7954112,11.084774
50.813997,22.1163292
50.8325828,-3.85115051
50.8511686,16.1823349
50.8697544,16.2167892
50.8883402,26.2522125
50.906926,18.2886009
50.9255118,10.3259544
50.9440976,5.36427689
50.9626834,12.4035683
50.9812692,2.44382477
50.999855,5.4850502
51.0184408,12.5272408
51.0370266,8.57040024
51.0556124,-3.38547516
51.0741982,6.65961838
51.092784,-1.29431915
51.1113698,4.75270844
51.1299556,4.80070114
51.1485414,0.849662781
51.1671272,1.89958954
51.185713,10.950489
51.2042988,17.0023499
51.2228846,10.0551796
51.2414704,15.1089783
51.2600562,-4.83625793
51.278642,-8.78052521
51.2972278,9.27617264
51.3158136,1.33383942
51.3343994,-2.60752869
51.3529852,3.45207214
51.371571,4.51263809
51.3901568,4.57417297
51.4087426,13.6366768
51.4273284,-1.29985428
51.4459142,2.76457977
51.4645,8.82998276
51.4830858,0.896354675
51.5016716,7.96369171
51.5202574,12.0319939
51.5388432,7.10126877
51.557429,2.17150497
51.5760148,2.24271011
51.5946006,12.3148842
51.6131864,2.38802719
51.6317722,8.4621315
51.650358,-1.46279144
51.6689438,-5.38674927
51.6875296,-1.30974197
51.7061154,-5.23176575
51.7247012,6.8471756
51.743287,0.927089691
51.7618728,4.00796509
51.7804586,18.0898094
51.7990444,1.17262268
51.8176302,2.25640106
51.836216,3.34114838
51.8548018,5.42686081
51.8733876,16.5135422
51.8919734,1.60118866
51.9105592,7.68980408
51.929145,6.77938461
51.9477308,5.86993408
51.9663166,12.9614487
51.9849024,-2.94606781
52.0034882,8.14738464
52.022074,4.24180222
52.0406598,11.3371849
52.0592456,8.43353653
52.0778314,4.53085709
52.0964172,14.6291428
52.115003,2.72839737
52.1335888,12.8286171
52.1521746,22.9298058
52.1707604,11.0319595
52.1893462,9.13508224
52.207932,8.23917007
52.2265178,7.34422684
52.2451036,25.4502487
52.2636894,31.5572395
52.2822752,38.6651993
52.300861,66.7741241
52.3194468,54.8840141
52.3380326,49.994873
52.3566184,41.1067009
52.3752042,41.2194939
52.39379,35.3332558
52.4123758,55.4479828
52.4309616,36.5636787
52.4495474,31.6803398
52.4681332,24.7979698
52.486719,29.9165649
52.5053048,25.036129
52.5238906,24.1566582
52.5424764,12.2781563
52.5610622,20.4006233
52.579648,9.52405548
52.5982338,13.6484528
52.6168196,14.773819
52.6354054,10.9001541
52.6539912,2.02745438
52.672577,-1.84427643
52.6911628,4.28495789
52.7097486,1.41516113
52.7283344,8.5463295
52.7469202,17.6784668
52.765506,13.8115692
52.7840918,6.94564056
52.8026776,-0.919322968
52.8212634,13.2166824
52.8398492,-4.64634323
52.858435,9.49159622
52.8770208,-1.36949921
52.8956066,7.7703743
52.9141924,5.91121674
52.9327782,4.05302429
52.951364,5.19579697
52.9699498,3.33954239
52.9885356,1.48424911
53.0071214,-3.37007141
53.0257072,8.77656937
53.044293,7.92418289
53.0628788,2.07275963
53.0814646,7.2223053
53.1000504,-5.62718201
53.1186362,-5.47570229
53.137222,6.42547226
53.1558078,11.3276138
53.1743936,4.23072243
53.1929794,3.13479996
53.2115652,6.03984261
53.230151,-5.05414581
53.2487368,1.85282898
53.2673226,1.76077652
53.2859084,23.6696854
53.3044942,14.579567
53.32308,5.49041367
53.3416658,9.40222549
53.3602516,11.3150063
53.3788374,5.22875214
53.3974232,17.1434669
53.416009,3.0591507
53.4345948,10.9757996
53.4531806,4.89341736
53.4717664,17.8120003
53.4903522,2.73154831
53.508938,10.6520691
53.5275238,2.57355118
53.5461096,-1.5039978
53.5646954,13.4194221
53.5832812,2.34381104
53.601867,-0.730838776
53.6204528,1.19548416
53.6390386,3.12277222
53.6576244,7.05102539
53.6762102,17.9802475
53.694796,4.91043854
53.7133818,4.8415947
53.7319676,0.773715973
53.7505534,8.70680618
53.7691392,7.64086533
53.787725,1.57588959
53.8063108,9.51188278
53.8248966,4.44884109
53.8434824,12.3867683
53.8620682,17.3256607
53.880654,-0.734477997
53.8992398,9.20634842
53.9178256,16.1481438
53.9364114,21.0909081
53.9549972,-1.96536255
53.973583,0.97933197
53.9921688,15.9249954
54.0107546,13.8716278
54.0293404,11.8192253
54.0479262,3.76779175
54.066512,12.7173233
54.0850978,22.66782
54.1036836,12.6192894
54.1222694,10.5717201
54.1408552,18.5251236
54.159441,8.47949219
54.1780268,10.4348259
54.1966126,13.3911285
54.2151984,6.3483963
54.2337842,2.306633
54.25237,-4.73416138
54.2709558,17.2260094
54.2895416,-4.81285477
54.3081274,7.14925003
54.3267132,6.11232376
54.345299,14.0763626
54.3638848,7.04137039
54.3824706,6.00734329
54.4010564,5.97428513
54.4196422,17.9421921
54.438228,5.91106796
54.4568138,0.880908966
54.4753996,2.8517189
54.4939854,-1.17650223
54.5125712,0.796237946
54.531157,-9.23004913
54.5497428,2.74462891
54.5683286,6.72027206
54.5869144,1.69688797
54.6055002,6.67446518
54.624086,-4.34698868
54.6426718,12.6325264
54.6612576,10.6130066
54.6798434,0.594455719
54.6984292,2.57686996
54.717015,4.56025314
54.7356008,-3.45539856
54.7541866,1.52991867
54.7727724,7.51620483
54.7913582,1.50345612
54.809944,6.49167252
54.8285298,6.48085785
54.8471156,-0.528987885
54.8657014,6.4621315
54.8842872,1.454216
54.902873,15.4472694
54.9214588,0.441291809
54.9400446,-0.563720703
54.9586304,-5.56776428
54.9772162,-0.647827148
54.995802,5.2730751
55.0143878,-2.80505753
55.0329736,-0.882217407
55.0515594,14.041584
55.0701452,3.96635818
55.088731,6.89209747
55.1073168,5.81880188
55.1259026,5.74647522
55.1444884,4.67511368
55.1630742,1.60472107
55.18166,1.53529739
55.2002458,4.46683884
55.2188316,6.3993454
55.2374174,17.3328209
55.2560032,9.26726532
55.274589,11.2026749
55.2931748,-5.86094666
55.3117606,5.07639694
55.3303464,23.0147095
55.3489322,-5.04601288
55.367518,5.8942337
55.3861038,2.8354454
55.4046896,9.77762604
55.4232754,9.72077179
55.4418612,11.6648865
55.460447,14.6099701
55.4790328,12.5560188
55.4976186,17.5030327
55.5162044,17.4510155
55.5347902,18.3999672
55.553376,15.349884
55.5719618,10.3007698
55.5905476,3.2526207
55.6091334,16.2054405
55.6277192,7.15922546
55.646305,9.11397934
55.6648908,-3.93030167
55.6834766,1.02638626
55.7020624,12.9840393
55.7206482,3.94266129
55.739234,8.9022522
55.7578198,5.86280823
55.7764056,19.8243294
55.7949914,2.78681946
55.8135772,-4.24972153
55.832163,3.71470261
55.8507488,7.68009186
55.8693346,-4.35354614
55.8879204,4.61377716
55.9065062,6.58207321
55.925092,-4.44866943
55.9436778,6.52156067
55.9622636,0.49275589
55.9808494,14.4649162
55.9994352,9.4380455
56.018021,2.41213989
56.0366068,-3.61279678
56.0551926,-2.63676453
56.0737784,9.34023285
56.0923642,21.3181953
56.11095,10.2971306
56.1295358,19.2770271
56.1481216,-4.74210739
56.1667074,6.23972702
56.1852932,-7.77747345
56.203879,2.20629501
56.2224648,2.19102859
56.2410506,1.17673111
56.2596364,3.16340256
56.2782222,8.15103912
56.296808,-0.860359192
56.3153938,7.12921143
56.3339796,3.11974716
56.3525654,-6.88874817
56.3711512,6.10372543
56.389737,5.09716415
56.4083228,-5.90842819
56.4269086,-0.91305542
56.4454944,0.0832862854
56.4640802,-2.91940689
56.482666,1.07886887
56.5012518,6.07810974
56.5198376,4.07831955
56.5384234,-2.92050552
56.5570092,3.08163834
56.575595,-2.91525269
56.5941808,5.08882523
56.6127666,2.09387207
56.6313524,-0.900115967
56.6499382,10.1068611
56.668524,6.11481094
56.6871098,8.12372208
56.7056956,0.133602142
56.7242814,-2.85554886
56.7428672,0.156265259
56.761453,-5.83095169
56.7800388,-1.82379913
56.7986246,7.18432236
56.8172104,-0.806587219
56.8357962,-9.79653168
56.854382,8.2144928
56.8729678,-0.773517609
56.8915536,0.239437103
56.9101394,4.25336456
56.9287252,-4.73174667
56.947311,2.28411484
56.9658968,-3.69906235
56.9844826,-2.68126678
57.0030684,-7.66250992
57.0216542,4.3572197
57.04024,-2.62208557
57.0588258,8.39957428
57.0774116,2.42220306
57.0959974,9.44580078
57.1145832,1.47036362
57.133169,6.49589157
57.1517548,2.52238846
57.1703406,1.54985428
57.1889264,10.5782852
57.2075122,10.6076851
57.226098,4.63805008
57.2446838,12.669384
57.2632696,1.70168304
57.2818554,0.734951019
57.3004412,13.7691841
57.319027,15.8043861
57.3376128,12.8405571
57.3561986,10.8776932
57.3747844,24.9157944
57.3933702,5.9548645
57.411956,11.9949036
57.4305418,8.03590775
57.4491276,14.0778809
57.4677134,7.12081909
57.4862992,1.16472244
57.504885,-0.790401459
57.5234708,-5.74456406
57.5420566,-0.874633789
57.5606424,4.99626541
57.5792282,10.8681297
57.597814,12.740963
57.6163998,8.61476135
57.6349856,14.4895287
57.6535714,5.36526489
57.6721572,18.2419662
57.690743,28.1196327
57.7093288,35.9982681
57.7279146,33.8778725
57.7465004,20.7584419
57.7650862,22.6399765
57.783672,28.5224838
57.8022578,14.4059525
57.8208436,16.2903938
57.8394294,43.1757965
57.8580152,35.0621719
57.876601,42.9495087
57.8951868,32.8378181
57.9137726,27.7270927
57.9323584,33.6173325
57.9509442,47.5085411
57.96953,65.4007111
57.9881158,110.293854
58.0067016,115.187973
58.0252874,100.083046
58.0438732,92.9790955
58.062459,92.8760986
58.0810448,72.7740784
58.0996306,80.673027
58.1182164,85.572937
58.1368022,86.4738159
58.155388,107.375664
58.1739738,93.2784805
58.1925596,109.182266
58.2111454,88.0870056
58.2297312,74.9927216
58.248317,79.8994064
58.2669028,71.8070526
58.2854886,54.7156754
58.3040744,52.6252594
58.3226602,38.5358124
58.341246,43.4473305
58.3598318,24.3598137
58.3784176,41.2732697
58.3970034,44.1876869
58.4155892,30.1030769
58.434175,40.0194283
58.4527608,13.9367523
58.4713466,9.8550415
58.4899324,14.7742958
58.5085182,7.69451904
58.527104,11.6157074
58.5456898,-7.46213531
58.5642756,4.46099091
58.5828614,14.3850822
58.6014472,12.3101425
58.620033,11.2361679
58.6386188,-4.83684158
58.6572046,0.0911178589
58.6757904,-7.97995377
58.6943762,0.8659935
58.712962,1.7129097
58.7315478,2.56079102
58.7501336,-6.59035873
58.7687194,4.25946045
58.7873052,6.11024475
58.805891,5.96199417
58.8244768,-0.185287476
58.8430626,13.668396
58.8616484,31.5230522
58.8802342,38.3786697
58.89882,35.2352562
58.9174058,43.0928116
58.9359916,64.9513321
58.9545774,59.8108215
58.9731632,73.6712799
58.991749,51.5326996
59.0103348,44.3950882
59.0289206,60.2584457
59.0475064,69.1227722
59.0660922,93.98806
59.084678,87.8543243
59.1032638,107.721542
59.1218496,117.589737
59.1404354,96.4588928
59.1590212,63.3290253
59.177607,77.200119
59.1961928,91.0721817
59.2147786,73.9452057
59.2333644,55.8192024
59.2519502,84.6941681
59.270536,43.5700951
59.2891218,50.4469948
59.3077076,63.3248596
59.3262934,45.2036896
59.3448792,22.0834885
59.363465,37.9642525
59.3820508,25.8459854
59.4006366,21.7286873
59.4192224,2.61235428
59.4378082,3.49698639
59.456394,3.38258743
59.4749798,26.2691574
59.4935656,-4.8433075
59.5121514,-1.95480347
59.5307372,5.93466568
59.549323,-0.17489624
59.5679088,-0.283493042
59.5864946,-2.39112091
59.6050804,-6.49778366
59.6236662,-1.60347748
59.642252,-6.70820236
59.6608378,-2.82880402
59.6794236,0.0515594482
59.6980094,3.93289185
59.7165952,2.81519318
59.735181,-1.30154037
59.7537668,-4.41730881
59.7723526,-2.53210831
59.7909384,14.3540611
59.8095242,15.2411957
59.82811,-5.87070084
59.8466958,-13.9816322
59.8652816,6.44118881
59.8838674,1.86497498
59.9024532,-5.71026993
59.921039,4.7154541
59.9396248,-5.85785675
59.9582106,-9.43020248
59.9767964,8.99842453
59.9953822,-4.57198715
60.013968,-7.1414299
60.0325538,-7.87400818
