'y-axis saved as y
'x,PDC_PTFI_20200618_1_217_4hr_blackxtal_PbTiO3.raw,Ycalc,Diff
32.6899454,6443,7132.2896,-689.289598
32.7071015,6213,6642.42329,-429.423287
32.7242576,5803,6254.2723,-451.272302
32.7414137,5591,5942.16458,-351.164582
32.7585698,5372,5687.61124,-315.611239
32.7757259,5222,5477.21741,-255.217407
32.792882,4913,5301.17373,-388.173728
32.8100381,5035,5152.20455,-117.204551
32.8271942,4816,5024.84146,-208.841455
32.8443503,4647,4914.9203,-267.920295
32.8615064,4588,4819.23018,-231.230179
32.8786625,4681,4735.26584,-54.2658388
32.8958186,4452,4661.05083,-209.050828
32.9129747,4462,4595.00975,-133.009748
32.9301308,4402,4535.87478,-133.874778
32.9472869,4311,4482.61649,-171.616485
32.964443,4295,4434.39204,-139.392044
32.9815991,4346,4390.50606,-44.50606
32.9987552,4216,4350.38064,-134.380638
33.0159113,4115,4313.53229,-198.532289
33.0330674,4285,4279.55396,5.44604445
33.0502235,4233,4248.10091,-15.1009077
33.0673796,4071,4218.87958,-147.87958
33.0845357,4056,4191.63868,-135.638678
33.1016918,4060,4166.16203,-106.162034
33.1188479,4107,4142.26284,-35.2628402
33.136004,4189,4119.77896,69.2210433
33.1531601,4066,4098.56907,-32.569072
33.1703162,4029,4078.50955,-49.5095474
33.1874723,3948,4059.49181,-111.491805
33.2046284,3969,4041.42016,-72.4201607
33.2217845,4024,4024.20298,-0.202976791
33.2389406,4047,4005.88676,41.1132417
33.2560967,4037,3980.27952,56.7204802
33.2732528,3987,3940.33687,46.6631265
33.2904089,3932,3924.60358,7.39642229
33.307565,3919,3911.51199,7.48801
33.3247211,3805,3898.91219,-93.9121914
33.3418772,3901,3886.76639,14.2336137
33.3590333,3855,3875.04047,-20.0404674
33.3761894,3987,3863.70359,123.296412
33.3933455,3883,3852.72779,30.2722068
33.4105016,3847,3842.08769,4.91230568
33.4276577,3952,3831.76019,120.239808
33.4448138,3894,3821.72423,72.2757727
33.4619699,3820,3811.96057,8.03942918
33.479126,3737,3802.45163,-65.4516299
33.4962821,3803,3793.18128,9.81871604
33.5134382,3885,3784.13474,100.865262
33.5305943,3805,3775.29839,29.7016095
33.5477504,3716,3766.65972,-50.659722
33.5649065,3772,3758.20719,13.7928111
33.5820626,3816,3749.93013,66.0698657
33.5992187,3771,3741.81871,29.1812936
33.6163748,3713,3733.86379,-20.8637857
33.6335309,3731,3726.05692,4.94308033
33.650687,3740,3718.39026,21.6097351
33.6678431,3891,3710.85653,180.143466
33.6849992,3789,3703.44895,85.5510499
33.7021553,3752,3696.1612,55.8387991
33.7193114,3770,3688.93185,81.06815
33.7364675,3755,3678.92163,76.0783737
33.7536236,3748,3658.53837,89.4616251
33.7707797,3768,3629.7816,138.218398
33.7879358,3654,3622.97837,31.0216291
33.8050919,3710,3616.8873,93.1126983
33.822248,3660,3610.8687,49.1312965
33.8394041,3573,3604.91928,-31.9192844
33.8565602,3556,3599.03596,-43.0359622
33.8737163,3714,3593.21585,120.784151
33.8908724,3607,3587.45624,19.543764
33.9080285,3718,3581.75458,136.245418
33.9251846,3595,3576.1085,18.8915016
33.9423407,3717,3570.51574,146.484257
33.9594968,3631,3564.9742,66.0257961
33.9766529,3709,3559.4819,149.518104
33.993809,3677,3554.03695,122.963051
34.0109651,3578,3548.6376,29.3624009
34.0281212,3706,3543.28218,162.717815
34.0452773,3467,3537.96914,-70.9691372
34.0624334,3711,3532.69698,178.303024
34.0795895,3652,3527.4643,124.535699
34.0967456,3633,3522.26979,110.730208
34.1139017,3639,3517.1122,121.887803
34.1310578,3495,3511.9892,-16.9891978
34.1482139,3583,3506.21387,76.786134
34.16537,3595,3497.37268,97.6273197
34.1825261,3574,3483.37512,90.6248764
34.1996822,3539,3478.12494,60.8750554
34.2168383,3508,3473.44793,34.5520682
34.2339944,3445,3468.79215,-23.792151
34.2511505,3465,3464.15713,0.842866791
34.2683066,3607,3459.54243,147.457567
34.2854627,3557,3454.94763,102.052372
34.3026188,3507,3450.37232,56.6276833
34.3197749,3677,3445.81612,231.183884
34.336931,3525,3441.27866,83.7213358
34.3540871,3448,3436.75961,11.2403851
34.3712432,3484,3432.25864,51.7413601
34.3883993,3557,3427.77543,129.224573
34.4055554,3570,3423.30968,146.690323
34.4227115,3620,3418.86111,201.138891
34.4398676,3566,3414.42945,151.570549
34.4570237,3441,3410.01445,30.9855525
34.4741798,3494,3405.61585,88.3841476
34.4913359,3536,3401.23343,134.766567
34.508492,3448,3396.86697,51.133034
34.5256481,3468,3392.51624,75.48376
34.5428042,3567,3388.18105,178.818948
34.5599603,3511,3383.86121,127.13879
34.5771164,3346,3379.55653,-33.5565294
34.5942725,3318,3375.26683,-57.2668345
34.6114286,3466,3370.99196,95.0080423
34.6285847,3418,3366.7306,51.2694013
34.6457408,3470,3361.79468,108.205324
34.6628969,3579,3353.76029,225.239707
34.680053,3499,3340.51332,158.48668
34.6972091,3410,3335.97723,74.0227673
34.7143652,3452,3331.99944,120.00056
34.7315213,3395,3328.03069,66.9693082
34.7486774,3443,3324.07102,118.928982
34.7658335,3406,3320.12045,85.8795542
34.7829896,3364,3316.179,47.8209966
34.8001457,3317,3312.24672,4.75328138
34.8173018,3367,3308.32362,58.6763811
34.8344579,3417,3304.40973,112.590268
34.851614,3321,3300.50508,20.4949159
34.8687701,3395,3296.6097,98.3902966
34.8859262,3437,3292.72362,144.276384
34.9030823,3315,3288.84685,26.1531502
34.9202384,3411,3284.97943,126.02057
34.9373945,3415,3281.12138,133.878616
34.9545506,3347,3277.27274,69.7272632
34.9717067,3424,3273.43352,150.566485
34.9888628,3365,3269.60375,95.3962549
35.0060189,3335,3265.78345,69.2165483
35.023175,3308,3261.97266,46.0273392
35.0403311,3356,3258.1714,97.8286026
35.0574872,3361,3254.37969,106.620313
35.0746433,3216,3250.59755,-34.5975535
35.0917994,3355,3246.82502,108.174977
35.1089555,3245,3243.06212,1.93788173
35.1261116,3309,3239.30887,69.6911349
35.1432677,3317,3235.56529,81.434713
35.1604238,3339,3231.83141,107.168592
35.1775799,3225,3228.10725,-3.10725182
35.194736,3272,3224.39284,47.6071581
35.2118921,3273,3220.6882,52.3117984
35.2290482,3315,3216.99335,98.0066459
35.2462043,3361,3213.30832,147.691678
35.2633604,3322,3209.63313,112.366871
35.2805165,3333,3205.9678,127.032204
35.2976726,3183,3202.31235,-19.3123468
35.3148287,3259,3198.6668,60.3331972
35.3319848,3261,3195.03119,65.968814
35.3491409,3296,3191.40552,104.594482
35.366297,3221,3187.78982,33.2101794
35.3834531,3310,3184.18411,125.815885
35.4006092,3369,3180.58842,188.411578
35.4177653,3254,3177.00276,76.9972378
35.4349214,3336,3173.42716,162.572843
35.4520775,3222,3169.86163,52.1383738
35.4692336,3288,3166.30619,121.69381
35.4863897,3222,3162.76087,59.2391306
35.5035458,3361,3159.22568,201.774317
35.5207019,3176,3155.70065,20.2993492
35.537858,3179,3152.18579,26.814208
35.5550141,3098,3148.68113,-50.6811258
35.5721702,3193,3145.18667,47.8133289
35.5893263,3133,3141.70245,-8.70244651
35.6064824,3203,3138.22847,64.7715295
35.6236385,3053,3134.76476,-81.7647613
35.6407946,3187,3131.31134,55.6886631
35.6579507,3219,3127.86822,91.1317849
35.6751068,3292,3124.43541,167.564587
35.6922629,3199,3121.01295,77.9870511
35.709419,3202,3117.60084,84.399161
35.7265751,3279,3114.1991,164.8009
35.7437312,3188,3110.80775,77.1922502
35.7608873,3209,3107.4268,101.573197
35.7780434,3074,3104.05628,-30.0562776
35.7951995,3218,3100.69619,117.303812
35.8123556,3233,3097.34655,135.653449
35.8295117,3134,3094.00738,39.9926194
35.8466678,3057,3090.67869,-33.6786933
35.8638239,3067,3087.3605,-20.3605037
35.88098,3178,3084.05283,93.9471735
35.8981361,3171,3080.75568,90.2443239
35.9152922,3108,3077.46907,30.5309331
35.9324483,3138,3074.19301,63.8069872
35.9496044,3153,3070.92753,82.0724725
35.9667605,3214,3067.67262,146.327375
35.9839166,3158,3064.42832,93.5716824
36.0010727,3086,3061.19462,24.8053807
36.0182288,3051,3057.97154,-6.97154238
36.0353849,3219,3054.7591,164.2409
36.052541,3115,3051.5573,63.4426969
36.0696971,3106,3048.36616,57.633835
36.0868532,3156,3045.1857,110.814303
36.1040093,3092,3042.01591,49.9840891
36.1211654,3120,3038.85682,81.1431823
36.1383215,3081,3035.70843,45.2915713
36.1554776,2994,3032.57075,-38.5707545
36.1726337,3156,3029.44381,126.556194
36.1897898,3037,3026.32759,10.6724074
36.2069459,3126,3023.22213,102.777875
36.224102,3067,3020.12741,46.8725865
36.2412581,2994,3017.04347,-23.0434668
36.2584142,3010,3013.97029,-3.97029439
36.2755703,3094,3010.90791,83.0920947
36.2927264,3160,3007.85631,152.143692
36.3098825,3042,3004.81551,37.1844879
36.3270386,3194,3001.78552,192.214475
36.3441947,3046,2998.76635,47.233646
36.3613508,3053,2995.75801,57.241992
36.3785069,3084,2992.76049,91.239506
36.395663,3119,2989.77382,129.226181
36.4128191,3056,2986.79799,69.2020092
36.4299752,3002,2983.83302,18.1669849
36.4471313,3054,2980.8789,73.1211012
36.4642874,2955,2977.93565,-22.935648
36.4814435,2979,2975.00327,3.9967315
36.4985996,3046,2972.08177,73.918234
36.5157557,2965,2969.17115,-4.17114597
36.5329118,3061,2966.27141,94.7285866
36.5500679,2918,2963.38257,-45.3825732
36.567224,3068,2960.50463,107.49537
36.5843801,2987,2957.63759,29.3624123
36.6015362,3052,2954.78145,97.2185491
36.6186923,2939,2951.93622,-12.9362231
36.6358484,2918,2949.10191,-31.1019079
36.6530045,2977,2946.27851,30.7214915
36.6701606,3039,2943.46603,95.5339721
36.6873167,2948,2940.66447,7.33553117
36.7044728,2983,2937.87383,45.1261663
36.7216289,2984,2935.09412,48.9058754
36.738785,2961,2932.32534,28.6746564
36.7559411,2916,2929.56749,-13.5674922
36.7730972,2845,2926.82057,-81.8205719
36.7902533,2937,2924.08458,12.9154163
36.8074094,2965,2921.35953,43.6404717
36.8245655,2952,2918.64541,33.3545935
36.8417216,2940,2915.94222,24.0577815
36.8588777,2934,2913.24996,20.7500358
36.8760338,2970,2910.56864,59.4313565
36.8931899,2919,2907.89826,11.1017443
36.910346,2888,2905.2388,-17.2388001
36.9275021,2792,2902.665,-110.664995
36.9446582,2871,2902.32753,-31.3275266
36.9618143,2849,2909.62877,-60.6287673
36.9789704,2893,2908.23105,-15.2310477
36.9961265,2895,2905.82871,-10.8287117
37.0132826,2934,2903.44188,30.5581215
37.0304387,3022,2901.07068,120.929316
37.0475948,2964,2898.71527,65.2847289
37.0647509,2822,2896.37579,-74.3757854
37.081907,2967,2894.05238,72.9476203
37.0990631,2994,2891.74521,102.254788
37.1162192,2875,2889.45445,-14.4544471
37.1333753,2930,2887.18026,42.8197447
37.1505314,2867,2884.92281,-17.9228144
37.1676875,2958,2882.68231,75.3176911
37.1848436,2907,2880.45893,26.5410692
37.2019997,2890,2878.25288,11.7471199
37.2191558,2790,2876.06436,-86.0643649
37.2363119,2840,2873.8936,-33.8936018
37.253468,2796,2871.74082,-75.7408169
37.2706241,2867,2869.60625,-2.60624553
37.2877802,2816,2867.49013,-51.4901333
37.3049363,2965,2865.39274,99.6072637
37.3220924,2916,2863.31432,52.685678
37.3392485,2824,2861.25517,-37.2551695
37.3564046,2832,2859.21557,-27.2155706
37.3735607,2726,2857.19583,-131.19583
37.3907168,2906,2855.19627,50.8037339
37.4078729,2810,2853.21721,-43.2172125
37.425029,2941,2851.25902,89.7409823
37.4421851,2858,2849.32205,8.67795327
37.4593412,2899,2847.40668,51.593318
37.4764973,2845,2845.51332,-0.513323881
37.4936534,2808,2843.64239,-35.6423924
37.5108095,2849,2841.79433,7.20567229
37.5279656,2882,2839.96959,42.0304081
37.5451217,2871,2838.16867,32.8313302
37.5622778,2774,2836.39207,-62.3920706
37.5794339,2806,2834.64033,-28.6403295
37.59659,2813,2832.91401,-19.9140088
37.6137461,2803,2831.2137,-28.2137
37.6309022,2792,2829.54003,-37.5400257
37.6480583,2811,2827.906,-16.9060032
37.6652144,2745,2827.81504,-82.8150386
37.6823705,2770,2835.53346,-65.5334648
37.6995266,2808,2836.72249,-28.7224928
37.7166827,2898,2835.47109,62.5289057
37.7338388,2850,2834.25948,15.7405245
37.7509949,2741,2833.0889,-92.0888999
37.768151,2753,2831.9607,-78.9607012
37.7853071,2830,2830.87629,-0.876288406
37.8024632,2807,2829.83715,-22.8371505
37.8196193,2835,2828.84486,6.15513779
37.8367754,2884,2827.90109,56.0989098
37.8539315,2833,2827.0076,5.99240086
37.8710876,2820,2826.16626,-6.16625889
37.8882437,2843,2825.37905,17.6209479
37.9053998,2764,2824.64808,-60.6480823
37.9225559,2885,2823.97558,61.0244169
37.939712,2819,2823.36393,-4.36392768
37.9568681,2926,2822.81564,103.184361
37.9740242,2804,2822.3334,-18.333403
37.9911803,2760,2821.92008,-61.9200781
38.0083364,2843,2821.57871,21.4212882
38.0254925,2769,2821.31255,-52.3125544
38.0426486,2936,2821.12508,114.874925
38.0598047,2803,2821.01998,-18.0199815
38.0769608,2852,2821.00124,30.9987636
38.0941169,2872,2821.07308,50.9269176
38.111273,2834,2821.24006,12.7599361
38.1284291,2825,2821.50705,3.49294615
38.1455852,2845,2821.87928,23.1207175
38.1627413,2857,2822.36237,34.6376308
38.1798974,2812,2822.96236,-10.9623574
38.1970535,2849,2823.68575,25.3142463
38.2142096,2851,2824.53957,26.4604287
38.2313657,2869,2825.53138,43.4686228
38.2485218,2802,2826.66935,-24.6693462
38.2656779,2864,2827.96232,36.0376799
38.282834,2811,2829.41987,-18.4198735
38.2999901,2903,2831.05239,71.9476115
38.3171462,2899,2832.87114,66.1288631
38.3343023,2863,2834.88837,28.1116262
38.3514584,2800,2837.11744,-37.1174419
38.3686145,2850,2839.57289,10.4271108
38.3857706,2791,2842.2706,-51.2706018
38.4029267,2782,2845.22795,-63.2279543
38.4200828,2824,2848.46398,-24.4639802
38.4372389,2821,2851.99956,-30.999565
38.454395,2899,2855.85767,43.1423332
38.4715511,2793,2860.06357,-67.0635678
38.4887072,2777,2864.64516,-87.6451619
38.5058633,2804,2869.63328,-65.6332848
38.5230194,2809,2875.06209,-66.0620941
38.5401755,2810,2880.96951,-70.9695075
38.5573316,2883,2887.39771,-4.39771035
38.5744877,2824,2894.39374,-70.3937439
38.5916438,2834,2902.01019,-68.0101914
38.6087999,2886,2910.30598,-24.3059795
38.625956,2803,2919.34732,-116.347318
38.6431121,2824,2929.2088,-105.208804
38.6602682,2816,2939.97473,-123.974731
38.6774243,2936,2951.74064,-15.7406383
38.6945804,2890,2964.61515,-74.6151534
38.7117365,2917,2978.72221,-61.722205
38.7288926,2793,2994.20368,-201.203676
38.7460487,2849,3011.22261,-162.222609
38.7632048,2922,3029.9671,-107.967101
38.7803609,2894,3050.65506,-156.655056
38.797517,2954,3073.54001,-119.540014
38.8146731,3071,3098.91836,-27.9183604
38.8318292,3045,3127.13827,-82.138273
38.8489853,3029,3158.61092,-129.610924
38.8661414,3052,3193.82459,-141.824591
38.8832975,3175,3233.36256,-58.3625642
38.9004536,3087,3277.92607,-190.926067
38.9176097,3128,3328.36381,-200.363812
38.9347658,3193,3385.71048,-192.710477
38.9519219,3265,3451.23725,-186.237247
38.969078,3353,3526.51886,-173.518856
38.9862341,3340,3613.52344,-273.523442
39.0033902,3603,3714.73426,-111.73426
39.0205463,3633,3833.31637,-200.316368
39.0377024,3698,3973.34747,-275.347472
39.0548585,3925,4140.1411,-215.141098
39.0720146,4070,4340.70363,-270.703635
39.0891707,4179,4584.38603,-405.386027
39.1063268,4593,4883.81718,-290.817183
39.1234829,4849,5256.23695,-407.236953
39.140639,5401,5725.36615,-324.366154
39.1577951,5875,6323.90148,-448.901481
39.1749512,6721,7096.42291,-375.42291
39.1921073,7940,8101.44096,-161.44096
39.2092634,9723,9408.25718,314.742818
39.2264195,11625,11077.1746,547.825361
39.2435756,13790,13101.0186,688.981362
39.2607317,16130,15292.6179,837.382092
39.2778878,17481,17188.8711,292.128857
39.2950439,17952,18198.4849,-246.484885
39.3122,18781,18077.561,703.439004
39.3293561,18860,17202.3568,1657.64323
39.3465122,17803,16192.5311,1610.46889
39.3636683,16261,15391.1826,869.817416
39.3808244,14799,14722.6035,76.3964512
39.3979805,13590,13883.0402,-293.040196
39.4151366,12370,12676.2989,-306.298902
39.4322927,11060,11203.103,-143.102975
39.4494488,9445,9719.92637,-274.92637
39.4666049,8086,8415.74243,-329.742428
39.483761,7069,7352.42048,-283.420478
39.5009171,6001,6514.34718,-513.347179
39.5180732,5446,5860.05754,-414.057537
39.5352293,4818,5347.6016,-529.601601
39.5523854,4580,4942.50925,-362.509255
39.5695415,4215,4618.52977,-403.529771
39.5866976,4089,4356.22331,-267.223311
39.6038537,3833,4141.28887,-308.28887
39.6210098,3625,3963.16833,-338.16833
39.6381659,3525,3814.00069,-289.00069
39.655322,3486,3687.87032,-201.870318
39.6724781,3351,3580.27416,-229.274155
39.6896342,3262,3487.74465,-225.744649
39.7067903,3200,3407.58153,-207.581531
39.7239464,3092,3337.65945,-245.659445
39.7411025,3071,3276.28858,-205.288584
39.7582586,3155,3222.11267,-67.1126716
39.7754147,2953,3174.03346,-221.033463
39.7925708,3062,3131.15429,-69.1542878
39.8097269,2998,3092.7374,-94.7373984
39.826883,2914,3058.17142,-144.171424
39.8440391,2816,3026.94631,-210.946314
39.8611952,2895,2998.63387,-103.633865
39.8783513,2850,2972.87247,-122.872474
39.8955074,2835,2949.35509,-114.355089
39.9126635,2885,2927.81963,-42.8196298
39.9298196,2903,2908.04131,-5.04130887
39.9469757,2941,2889.82644,51.1735582
39.9641318,2800,2873.00742,-73.0074194
39.9812879,2824,2857.4386,-33.4386049
39.998444,2743,2842.99296,-99.9929635
40.0156001,2732,2829.55928,-97.5592805
40.0327562,2707,2817.03985,-110.039853
40.0499123,2681,2805.34857,-124.348565
40.0670684,2666,2794.40928,-128.409275
40.0842245,2738,2784.15446,-46.1544594
40.1013806,2654,2774.52407,-120.524067
40.1185367,2766,2765.46455,0.535454595
40.1356928,2691,2756.92802,-65.9280172
40.1528489,2640,2748.87157,-108.871569
40.170005,2704,2741.25665,-37.2566457
40.1871611,2765,2734.04853,30.9514685
40.2043172,2772,2727.2159,44.7841035
40.2214733,2702,2720.73041,-18.7304086
40.2386294,2710,2714.56639,-4.56639499
40.2557855,2637,2708.70055,-71.700547
40.2729416,2646,2703.11166,-57.1116634
40.2900977,2648,2697.78043,-49.7804251
40.3072538,2635,2692.6892,-57.6891974
40.3244099,2624,2687.82186,-63.8218566
40.341566,2666,2683.16364,-17.1636365
40.3587221,2597,2678.70099,-81.7009933
40.3758782,2608,2674.42149,-66.4214853
40.3930343,2652,2670.31367,-18.313667
40.4101904,2669,2666.36699,2.63300558
40.4273465,2610,2662.57174,-52.5717405
40.4445026,2641,2658.91892,-17.9189202
40.4616587,2489,2655.40022,-166.400223
40.4788148,2551,2652.00795,-101.007954
40.4959709,2576,2648.73498,-72.7349772
40.513127,2621,2645.57467,-24.5746688
40.5302831,2612,2642.52087,-30.5208734
40.5474392,2700,2639.56786,60.4321356
40.5645953,2611,2636.71031,-25.7103077
40.5817514,2714,2633.94323,80.0567696
40.5989075,2589,2631.26199,-42.261991
40.6160636,2641,2628.66225,12.3377465
40.6332197,2613,2626.13996,-13.1399628
40.6503758,2611,2623.69132,-12.6913231
40.6675319,2509,2621.31278,-112.312778
40.684688,2533,2619.00099,-86.0009934
40.7018441,2580,2616.75284,-36.7528382
40.7190002,2632,2614.56537,17.4346279
40.7361563,2673,2612.43583,60.5641697
40.7533124,2523,2610.36161,-87.3616113
40.7704685,2593,2608.34026,-15.3402647
40.7876246,2550,2606.36948,-56.3694815
40.8047807,2570,2604.44708,-34.4470832
40.8219368,2653,2602.57101,50.4289864
40.8390929,2546,2600.73933,-54.7393303
40.856249,2583,2598.9502,-15.9501969
40.8734051,2635,2597.20188,37.7981241
40.8905612,2611,2595.49272,15.5072774
40.9077173,2547,2593.82118,-46.8211786
40.9248734,2566,2592.18577,-26.1857665
40.9420295,2494,2590.58508,-96.5850847
40.9591856,2592,2589.0178,2.98219734
40.9763417,2579,2587.48266,-8.48265639
40.9934978,2566,2585.97844,-19.9784444
41.0106539,2520,2584.50402,-64.5040238
41.02781,2555,2583.05831,-28.058307
41.0449661,2550,2581.64026,-31.6402581
41.0621222,2575,2580.24889,-5.24888988
41.0792783,2582,2578.88326,3.11673872
41.0964344,2565,2577.46897,-12.4689701
41.1135905,2543,2573.89327,-30.893267
41.1307466,2573,2562.93097,10.0690263
41.1479027,2598,2560.88141,37.1185897
41.1650588,2523,2559.87815,-36.8781487
41.1822149,2534,2558.88875,-24.8887543
41.199371,2511,2557.91281,-46.9128079
41.2165271,2598,2556.94991,41.0500929
41.2336832,2557,2555.99967,1.00033494
41.2508393,2582,2555.06171,26.9382905
41.2679954,2529,2554.13568,-25.1356823
41.2851515,2532,2553.22124,-21.2212387
41.3023076,2612,2552.31805,59.6819536
41.3194637,2418,2551.42579,-133.425785
41.3366198,2547,2550.54415,-3.54414599
41.3537759,2570,2549.67283,20.3271689
41.370932,2563,2548.81155,14.1884475
41.3880881,2525,2547.96003,-22.9600325
41.4052442,2534,2547.11809,-13.1180918
41.4224003,2517,2546.78272,-29.7827225
41.4395564,2622,2550.03494,71.9650641
41.4567125,2545,2550.29202,-5.29202434
41.4738686,2551,2549.5661,1.43390165
41.4910247,2609,2548.85018,60.1498154
41.5081808,2487,2548.14411,-61.1441124
41.5253369,2545,2547.44772,-2.44771929
41.542493,2567,2546.76085,20.2391485
41.5596491,2483,2546.08336,-63.083363
41.5768052,2506,2545.41512,-39.4151159
41.5939613,2546,2544.75598,1.24401995
41.6111174,2523,2544.03223,-21.032228
41.6282735,2573,2541.12405,31.8759469
41.6454296,2575,2530.76906,44.2309394
41.6625857,2502,2529.29996,-27.299961
41.6797418,2615,2528.86947,86.1305288
41.6968979,2527,2528.44353,-1.44352946
41.714054,2514,2528.02217,-14.0221678
41.7312101,2595,2527.60542,67.3945783
41.7483662,2540,2527.19333,12.8066701
41.7655223,2516,2526.78593,-10.7859347
41.7826784,2422,2526.38328,-104.383282
41.7998345,2545,2525.98542,19.0145781
41.8169906,2620,2525.59241,94.4075919
41.8341467,2524,2525.2043,-1.20429884
41.8513028,2519,2524.82116,-5.82115686
41.8684589,2532,2524.44305,7.55695043
41.885615,2572,2524.07005,47.9299506
41.9027711,2516,2523.70223,-7.70223381
41.9199272,2521,2523.33969,-2.33968602
41.9370833,2613,2522.98249,90.0175052
41.9542394,2486,2522.63076,-36.6307552
41.9713955,2505,2522.28457,-17.2845686
41.9885516,2571,2521.94404,49.0559571
42.0057077,2640,2521.60929,118.390706
42.0228638,2597,2521.28044,75.7195568
42.0400199,2520,2520.95762,-0.957622588
42.057176,2515,2520.64097,-5.64097075
42.0743321,2520,2520.33064,-0.330635622
42.0914882,2577,2520.02677,56.9732255
42.1086443,2550,2519.72955,30.2704455
42.1258004,2598,2519.43915,78.5608468
42.1429565,2474,2519.15576,-45.1557596
42.1601126,2530,2518.87957,11.1204261
42.1772687,2512,2518.72748,-6.72748185
42.1944248,2606,2520.45376,85.5462407
42.2115809,2523,2523.72755,-0.727546684
42.228737,2553,2523.59509,29.4049062
42.2458931,2538,2523.47121,14.528791
42.2630492,2511,2523.35938,-12.3593779
42.2802053,2539,2523.26004,15.7399595
42.2973614,2449,2523.17366,-74.1736621
42.3145175,2485,2523.10074,-38.1007359
42.3316736,2551,2523.04178,27.9582159
42.3488297,2479,2522.99736,-43.9973602
42.3659858,2558,2522.96805,35.031949
42.3831419,2535,2522.95448,12.0455212
42.400298,2460,2522.9573,-62.9573036
42.4174541,2564,2522.97723,41.0227739
42.4346102,2554,2523.01499,30.9850096
42.4517663,2576,2523.07139,52.9286132
42.4689224,2519,2523.14726,-4.14725541
42.4860785,2553,2523.24349,29.7565105
42.5032346,2527,2523.36104,3.63896038
42.5203907,2535,2523.50092,11.4990824
42.5375468,2559,2523.6642,35.3357987
42.5547029,2605,2523.85204,81.1479606
42.571859,2501,2524.06566,-23.0656573
42.5890151,2604,2524.30636,79.6936376
42.6061712,2496,2524.57555,-28.5755513
42.6233273,2520,2524.87472,-4.87471621
42.6404834,2546,2525.20545,20.7945467
42.6576395,2542,2525.56947,16.4305293
42.6747956,2532,2525.9686,6.03140152
42.6919517,2604,2526.4048,77.5952019
42.7091078,2502,2526.88017,-24.8801744
42.7262639,2511,2527.39699,-16.3969876
42.74342,2539,2527.95767,11.0423327
42.7605761,2504,2528.56483,-24.5648271
42.7777322,2501,2529.22128,-28.2212821
42.7948883,2542,2529.93007,12.069933
42.8120444,2565,2530.69446,34.3055436
42.8292005,2489,2531.51799,-42.5179882
42.8463566,2551,2532.40449,18.5955111
42.8635127,2609,2533.3581,75.6418984
42.8806688,2637,2534.38332,102.616682
42.8978249,2544,2535.48501,8.51498591
42.914981,2524,2536.66849,-12.6684889
42.9321371,2489,2537.93951,-48.9395098
42.9492932,2556,2539.30436,16.6956372
42.9664493,2603,2540.76991,62.2300917
42.9836054,2521,2542.34365,-21.3436454
43.0007615,2581,2544.03378,36.9662158
43.0179176,2541,2545.84933,-4.84932749
43.0350737,2520,2547.80016,-27.800164
43.0522298,2622,2549.89717,72.1028253
43.0693859,2554,2552.15235,1.84764564
43.086542,2545,2554.57895,-9.57895016
43.1036981,2674,2557.19162,116.808378
43.1208542,2667,2560.00663,106.993374
43.1380103,2590,2563.04203,26.9579735
43.1551664,2673,2566.31795,106.682055
43.1723225,2635,2569.85684,65.1431561
43.1894786,2707,2573.68386,133.31614
43.2066347,2729,2577.8272,151.172801
43.2237908,2633,2582.31859,50.6814099
43.2409469,2646,2587.19383,58.8061709
43.258103,2673,2592.49342,80.5065812
43.2752591,2748,2598.26333,149.736671
43.2924152,2662,2604.55591,57.4440938
43.3095713,2658,2611.43096,46.5690422
43.3267274,2714,2618.95707,95.0429331
43.3438835,2739,2627.21318,111.786823
43.3610396,2694,2636.29052,57.7094795
43.3781957,2762,2646.29498,115.705017
43.3953518,2704,2657.35001,46.6499937
43.4125079,2860,2669.60018,190.399816
43.429664,2781,2683.21574,97.7842584
43.4468201,2861,2698.39816,162.601841
43.4639762,2906,2715.38726,190.612736
43.4811323,2778,2734.47027,43.5297274
43.4982884,2963,2755.99337,207.006627
43.5154445,3075,2780.37672,294.623277
43.5326006,3065,2808.13402,256.865985
43.5497567,3148,2839.89824,308.101755
43.5669128,3209,2876.45598,332.544024
43.5840689,3197,2918.79335,278.206646
43.601225,3383,2968.15853,414.841466
43.6183811,3439,3026.14723,412.852768
43.6355372,3517,3094.82112,422.178883
43.6526933,3701,3176.87315,524.12685
43.6698494,3710,3275.86006,434.139937
43.6870055,4009,3396.53037,612.469634
43.7041616,4241,3545.28537,695.714632
43.7213177,4272,3730.81591,541.184091
43.7384738,4618,3964.94156,653.058443
43.7556299,4900,4263.59129,636.408713
43.772786,5384,4647.56762,736.432377
43.7899421,5592,5141.9012,450.098797
43.8070982,6052,5770.62911,281.370887
43.8242543,6576,6540.47355,35.5264467
43.8414104,6891,7406.06683,-515.066827
43.8585665,7304,8227.28375,-923.283753
43.8757226,7557,8780.66637,-1223.66637
43.8928787,8012,8896.33256,-884.33256
43.9100348,7956,8620.17674,-664.17674
43.9271909,7897,8177.58377,-280.583771
43.944347,7786,7781.32476,4.67524009
43.9615031,7229,7510.74685,-281.746854
43.9786592,6947,7310.16567,-363.165666
43.9958153,6718,7052.79861,-334.798605
44.0129714,6522,6645.65493,-123.654934
44.0301275,6163,6106.23257,56.7674349
44.0472836,5883,5533.20935,349.790652
44.0644397,5374,5000.64124,373.358756
