'y-axis saved as y
'x,PDC_LDFZ_20201113_1_217_2_(PBF1_20201110)-4hr-PbTiO3-second-cut-of-grown-crystal.raw,Ycalc,Diff
63.6195193,1153,1163.75458,-10.7545787
63.6366545,1121,1163.59204,-42.5920418
63.6537897,1145,1163.42944,-18.4294422
63.6709249,1157,1163.26678,-6.26677957
63.6880601,1099,1163.10405,-64.1040538
63.7051953,1123,1162.94126,-39.9412647
63.7223305,1135,1162.77841,-27.7784121
63.7394657,1135,1162.6155,-27.6154959
63.7566009,1069,1162.45252,-93.4525158
63.7737361,1119,1162.28947,-43.2894717
63.7908713,1142,1162.12636,-20.1263634
63.8080065,1137,1161.96319,-24.9631908
63.8251417,1150,1161.79995,-11.7999536
63.8422769,1142,1161.63665,-19.6366518
63.8594121,1107,1161.47329,-54.473285
63.8765473,1212,1161.30985,50.6901467
63.8936825,1178,1161.14636,16.8536437
63.9108177,1125,1160.98279,-35.982794
63.9279529,1150,1160.81917,-10.8191661
63.9450881,1118,1160.65547,-42.6554725
63.9622233,1149,1160.49171,-11.4917131
63.9793585,1201,1160.32789,40.6721125
63.9964937,1124,1160.164,-36.1639958
64.0136289,1123,1160.00004,-37.0000377
64.0307641,1147,1159.8633,-12.863298
64.0478993,1177,1167.61786,9.38213504
64.0650345,1179,1172.97296,6.02703943
64.0821697,1216,1173.10797,42.8920266
64.0993049,1144,1173.253,-29.2530024
64.1164401,1177,1173.40851,3.59149445
64.1335753,1143,1173.57497,-30.5749669
64.1507105,1155,1173.7529,-18.7528986
64.1678457,1185,1173.94284,11.0571567
64.1849809,1142,1174.14538,-32.1453754
64.2021161,1185,1174.3611,10.6388957
64.2192513,1162,1174.59068,-12.5906762
64.2363865,1152,1174.83478,-22.8347774
64.2535217,1160,1175.09414,-15.0941368
64.2706569,1185,1175.36953,9.63047039
64.2877921,1217,1175.66178,41.3382195
64.3049273,1163,1175.97177,-12.9717677
64.3220625,1099,1176.30043,-77.3004271
64.3391977,1154,1176.64876,-22.648757
64.3563329,1135,1177.01782,-42.0178229
64.3734681,1173,1177.40876,-4.40876313
64.3906033,1179,1177.8228,1.17720487
64.4077385,1116,1178.26122,-62.2612218
64.4248737,1154,1178.72544,-24.7254389
64.4420089,1133,1179.21694,-46.2169432
64.4591441,1149,1179.73734,-30.7373414
64.4762793,1164,1180.28836,-16.2883595
64.4934145,1185,1180.87185,4.12814562
64.5105497,1171,1181.48983,-10.4898251
64.5276849,1160,1182.14443,-22.1444268
64.5448201,1163,1182.83798,-19.837985
64.5619553,1144,1183.57301,-39.5730123
64.5790905,1165,1184.35223,-19.3522268
64.5962257,1086,1185.17857,-99.1785722
64.6133609,1118,1186.08253,-68.0825293
64.6304961,1178,1194.91981,-16.9198138
64.6476313,1191,1201.48127,-10.4812715
64.6647665,1190,1202.93445,-12.9344463
64.6819017,1149,1204.4721,-55.4721043
64.6990369,1085,1206.10026,-121.100263
64.7161721,1137,1207.82549,-70.8254889
64.7333073,1166,1209.65496,-43.6549552
64.7504425,1200,1211.59651,-11.596514
64.7675777,1133,1213.65877,-80.6587737
64.7847129,1152,1215.85119,-63.8511887
64.8018481,1181,1218.18416,-37.1841613
64.8189833,1237,1220.66916,16.3308408
64.8361185,1203,1223.31885,-20.3188492
64.8532537,1227,1226.14725,0.852748302
64.8703889,1171,1229.16992,-58.1699188
64.8875241,1232,1232.40414,-0.404140737
64.9046593,1242,1235.86918,6.13081501
64.9217945,1178,1239.58658,-61.5865756
64.9389297,1164,1243.58042,-79.5804191
64.9560649,1219,1247.87779,-28.8777876
64.9732001,1208,1252.50917,-44.5091694
64.9903353,1281,1257.509,23.4909976
65.0074705,1214,1262.91631,-48.9163075
65.0246057,1196,1268.77544,-72.7754439
65.0417409,1227,1275.13701,-48.1370147
65.0588761,1219,1282.05896,-63.0589573
65.0760113,1273,1289.60786,-16.6078636
65.0931465,1244,1297.86059,-53.8605865
65.1102817,1259,1306.90621,-47.9062072
65.1274169,1291,1316.84846,-25.8484581
65.1445521,1358,1327.80873,30.1912738
65.1616873,1371,1339.9298,31.070197
65.1788225,1273,1353.3806,-80.3805988
65.1959577,1393,1368.36212,24.6378819
65.2130929,1454,1385.11509,68.8849053
65.2302281,1451,1403.92984,47.0701634
65.2473633,1525,1425.15904,99.8409598
65.2644985,1493,1449.23464,43.7653563
65.2816337,1585,1476.69023,108.309765
65.2987689,1640,1508.1912,131.808797
65.3159041,1703,1544.57583,158.424166
65.3330393,1780,1586.9121,193.087898
65.3501745,1795,1636.57734,158.422661
65.3673097,1859,1695.37183,163.628167
65.3844449,1886,1765.68369,120.316308
65.4015801,1944,1850.73275,93.267251
65.4187153,2098,1954.93908,143.060918
65.4358505,2222,2084.49302,137.506979
65.4529857,2316,2248.26063,67.7393721
65.4701209,2571,2459.26498,111.735022
65.4872561,2719,2737.17763,-18.1776274
65.5043913,3129,3112.5768,16.4231991
65.5215265,3530,3634.16149,-104.161489
65.5386617,4128,4380.36751,-252.367506
65.5557969,5221,5475.33892,-254.338921
65.5729321,6938,7098.01415,-160.014145
65.5900673,9723,9420.81802,302.18198
65.6072025,12836,12275.1075,560.892456
65.6243377,15330,14473.0555,856.944488
65.6414729,15542,14296.0152,1245.98484
65.6586081,12942,11994.4734,947.526618
65.6757433,9680,9384.40881,295.59119
65.6928785,7265,7444.83507,-179.835068
65.7100137,5985,6254.89851,-269.898509
65.7271489,5286,5668.08341,-382.083409
65.7442841,5322,5577.62676,-255.626764
65.7614193,5902,5951.31792,-49.3179163
65.7785545,6914,6773.5872,140.412797
65.7956897,8424,7855.28336,568.716643
65.8128249,9084,8567.52461,516.475387
65.8299601,8513,8192.56275,320.437253
65.8470953,7073,6917.1414,155.858601
65.8642305,5442,5515.52321,-73.5232148
65.8813657,4311,4401.20831,-90.2083084
65.8985009,3507,3607.06879,-100.068786
65.9156361,2940,3053.50052,-113.500522
65.9327713,2601,2663.12714,-62.1271448
65.9499065,2311,2381.53554,-70.5355419
65.9670417,2266,2172.2966,93.7033965
65.9841769,2049,2013.01872,35.9812786
66.0013121,1945,1888.94582,56.0541832
66.0184473,1746,1790.33401,-44.3340148
66.0355825,1767,1710.58037,56.4196341
66.0527177,1704,1645.09274,58.9072563
66.0698529,1577,1590.60051,-13.6005114
66.0869881,1614,1544.72419,69.2758071
66.1041233,1526,1505.69949,20.3005129
66.1212585,1527,1472.19571,54.8042927
66.1383937,1464,1443.19361,20.8063945
66.1555289,1370,1417.90148,-47.9014829
66.1726641,1421,1395.69652,25.3034806
66.1897993,1383,1376.08304,6.91695783
66.2069345,1354,1358.66238,-4.6623759
66.2240697,1298,1343.11074,-45.1107431
66.2412049,1293,1329.16285,-36.1628484
66.2583401,1308,1316.59953,-8.59953208
66.2754753,1312,1305.23838,6.76162136
66.2926105,1285,1294.9265,-9.92649508
66.3097457,1346,1285.5349,60.4650963
66.3268809,1198,1276.95415,-78.9541475
66.3440161,1251,1269.32896,-18.3289618
66.3611513,1275,1270.3543,4.6456953
66.3782865,1240,1264.15693,-24.1569328
66.3954217,1239,1258.20127,-19.2012673
66.4125569,1188,1252.70835,-64.7083522
66.4296921,1218,1247.63305,-29.6330534
66.4468273,1292,1242.93587,49.0641322
66.4639625,1232,1238.58211,-6.58210661
66.4810977,1214,1234.54122,-20.5412167
66.4982329,1208,1230.78621,-22.7862125
66.5153681,1242,1227.2932,14.7068007
66.5325033,1227,1224.11641,2.88359018
66.5496385,1207,1221.53133,-14.53133
66.5667737,1225,1218.72131,6.27868802
66.5839089,1204,1216.10205,-12.1020548
66.6010441,1152,1213.66026,-61.6602622
66.6181793,1175,1211.38401,-36.3840136
66.6353145,1131,1209.26266,-78.2626572
66.6524497,1250,1207.28668,42.7133222
66.6695849,1210,1205.44758,4.5524185
66.6867201,1213,1203.7378,9.2622022
66.7038553,1190,1202.15059,-12.1505948
66.7209905,1159,1200.68001,-41.6800065
66.7381257,1143,1199.32077,-56.3207715
66.7552609,1179,1198.06828,-19.0682799
66.7723961,1175,1196.91853,-21.9185296
66.7895313,1220,1195.86809,24.1319101
66.8066665,1096,1194.91407,-98.9140722
66.8238017,1138,1194.05411,-56.0541074
66.8409369,1182,1193.28633,-11.2863295
66.8580721,1181,1192.60937,-11.6093654
66.8752073,1181,1192.02233,-11.0223307
66.8923425,1192,1191.52483,0.475167857
66.9094777,1191,1191.11698,-0.116976484
66.9266129,1191,1190.79939,0.200613863
66.9437481,1173,1190.62306,-17.6230615
66.9608833,1147,1197.53942,-50.5394219
66.9780185,1130,1199.36937,-69.3693714
66.9951537,1169,1199.46838,-30.4683778
67.0122889,1197,1188.73928,8.26071715
67.0294241,1181,1188.06471,-7.06471456
67.0465593,1209,1189.09337,19.9066277
67.0636945,1206,1190.24047,15.7595339
67.0808297,1162,1191.51534,-29.5153396
67.0979649,1144,1192.92882,-48.9288173
67.1151001,1209,1194.49341,14.5065854
67.1322353,1137,1196.22366,-59.2236614
67.1493705,1150,1198.13651,-48.13651
67.1665057,1233,1200.25185,32.7481462
67.1836409,1162,1202.59319,-40.5931931
67.2007761,1153,1205.16071,-52.1607057
67.2179113,1251,1200.16032,50.8396807
67.2350465,1275,1198.44111,76.5588865
67.2521817,1218,1202.30017,15.6998333
67.2693169,1248,1206.59081,41.4091946
67.2864521,1181,1211.39114,-30.3911428
67.3035873,1253,1216.80075,36.1992511
67.3207225,1211,1222.94871,-11.9487147
67.3378577,1299,1230.00557,68.994426
67.3549929,1317,1238.20133,78.7986654
67.3721281,1279,1247.85346,31.1465431
67.3892633,1238,1259.41152,-21.4115227
67.4063985,1351,1273.53064,77.4693647
67.4235337,1326,1291.19465,34.8053537
67.4406689,1465,1313.92356,151.076435
67.4578041,1422,1344.1126,77.8873998
67.4749393,1420,1385.538,34.4620041
67.4920745,1470,1443.89934,26.1006559
67.5092097,1579,1526.38049,52.6195063
67.5263449,1726,1635.97044,90.0295645
67.5434801,1646,1752.15041,-106.150408
67.5606153,1707,1814.10036,-107.100357
67.5777505,1750,1779.45469,-29.4546876
67.5948857,1700,1693.1442,6.85579508
67.6120209,1634,1616.593,17.4070033
67.6291561,1742,1570.50324,171.496759
67.6462913,1735,1553.10663,181.893369
67.6634265,1817,1559.45352,257.546481
67.6805617,1771,1587.03961,183.960387
67.6976969,1735,1636.07624,98.9237594
67.7148321,1808,1707.15072,100.84928
67.7319673,1882,1794.187,87.8129971
67.7491025,1762,1875.4434,-113.443399
67.7662377,1823,1927.61857,-104.618573
67.7833729,1972,1961.6033,10.3967046
67.8005081,1880,2011.16914,-131.169138
67.8176433,1978,2099.71049,-121.710494
67.8347785,2105,2240.28463,-135.284626
67.8519137,2281,2447.53189,-166.531892
67.8690489,2649,2745.91328,-96.9132828
67.8861841,2986,3176.80426,-190.804263
67.9033193,3688,3807.30215,-119.302154
67.9204545,4674,4737.83933,-63.839328
67.9375897,6936,6084.97802,851.021977
67.9547249,9701,7850.81693,1850.18307
67.9718601,12110,9555.25428,2554.74572
67.9889953,11783,10106.292,1676.70801
68.0061305,9265,9047.36478,217.635222
68.0232657,6690,7316.96832,-626.968325
68.0404009,4984,5831.546,-847.546002
68.0575361,3781,4829.46882,-1048.46882
68.0746713,3346,4249.49824,-903.498238
68.0918065,3454,4003.71347,-549.713468
68.1089417,3651,4046.71962,-395.719619
68.1260769,4397,4372.01129,24.9887114
68.1432121,5559,4963.28774,595.712264
68.1603473,6538,5662.22418,875.775819
68.1774825,6699,6037.16352,661.836476
68.1946177,5743,5698.20768,44.7923176
68.2117529,4427,4846.34756,-419.347563
68.2288881,3327,3954.66542,-627.665417
68.2460233,2551,3250.13172,-699.131721
68.2631585,2208,2744.47219,-536.472192
68.2802937,1950,2388.46325,-438.463251
68.2974289,1773,2134.96902,-361.969017
68.3145641,1677,1950.37259,-273.372594
68.3316993,1529,1812.49688,-283.496879
68.3488345,1513,1706.95934,-193.959338
68.3659697,1449,1624.36381,-175.363815
68.3831049,1456,1558.46476,-102.464757
68.4002401,1325,1504.97572,-179.975719
68.4173753,1402,1460.91221,-58.9122095
68.4345105,1278,1424.1389,-146.138895
68.4516457,1346,1393.0956,-47.0955968
68.4687809,1300,1366.62118,-66.6211796
68.4859161,1309,1343.83704,-34.8370355
68.5030513,1221,1324.06827,-103.068269
68.5201865,1219,1306.78934,-87.7893353
68.5373217,1191,1291.58586,-100.585861
68.5544569,1195,1278.1274,-83.1273967
68.5715921,1174,1266.14767,-92.1476673
68.5887273,1169,1255.43005,-86.4300533
68.6058625,1114,1245.79678,-131.796782
68.6229977,1147,1237.10078,-90.1007787
68.6401329,1189,1229.21946,-40.219457
68.6572681,1133,1222.04993,-89.0499334
68.6744033,1209,1215.50531,-6.50530637
68.6915385,1197,1209.51174,-12.5117362
68.7086737,1141,1204.00613,-63.0061326
68.7258089,1125,1198.93431,-73.9343096
68.7429441,1124,1194.2495,-70.2495034
68.7600793,1188,1189.91217,-1.91216893
68.7772145,1149,1188.08404,-39.0840362
68.7943497,1133,1186.75739,-53.7573925
68.8114849,1155,1183.36038,-28.360381
68.8286201,1173,1180.19583,-7.19582554
68.8457553,1065,1177.24279,-112.242787
68.8628905,1160,1174.48273,-14.4827272
68.8800257,1146,1171.89918,-25.8991843
68.8971609,1121,1169.4775,-48.477504
68.9142961,1154,1167.20461,-13.2046078
68.9314313,1159,1165.0688,-6.06879684
68.9485665,1154,1163.05958,-9.05958432
68.9657017,1196,1161.09232,34.9076787
68.9828369,1187,1158.88359,28.1164118
68.9999721,1259,1157.21494,101.785065
69.0171073,1247,1155.63996,91.3600441
69.0342425,1264,1154.15243,109.847573
69.0513777,1124,1152.74677,-28.74677
69.0685129,1194,1151.41785,42.5821459
69.0856481,1158,1150.16109,7.83891265
69.1027833,1150,1148.97231,1.02768853
69.1199185,1171,1147.84776,23.1522394
69.1370537,1120,1146.78403,-26.7840261
69.1541889,1143,1145.77803,-2.77802507
69.1713241,1107,1144.81875,-37.8187512
69.1884593,1192,1143.47051,48.5294908
69.2055945,1200,1142.58209,57.4179118
69.2227297,1184,1141.79203,42.2079714
69.2398649,1193,1141.04803,51.9519748
69.2570001,1229,1140.3485,88.651502
69.2741353,1134,1139.69206,-5.69206108
69.2912705,1152,1139.07751,12.9224867
69.3084057,1137,1138.50383,-1.50382999
69.3255409,1119,1137.97016,-18.9701568
69.3426761,1106,1137.4758,-31.4758045
69.3598113,1129,1137.02025,-8.02024551
69.3769465,1141,1136.60311,4.39688794
69.3940817,1139,1135.92985,3.07014645
69.4112169,1163,1131.97861,31.0213921
69.4283521,1153,1131.96766,21.0323398
69.4454873,1155,1132.06067,22.9393267
69.4626225,1178,1132.18955,45.8104502
69.4797577,1083,1132.35571,-49.3557149
69.4968929,1072,1132.56078,-60.5607752
69.5140281,1080,1132.80653,-52.8065341
69.5311633,1162,1133.09501,28.9049908
69.5482985,1106,1133.42845,-27.4284527
69.5654337,1125,1133.80937,-8.80937436
69.5825689,1087,1134.24057,-47.2405675
69.5997041,1134,1134.72214,-0.722136414
69.6168393,1120,1131.40503,-11.4050285
69.6339745,1131,1127.36162,3.63838314
69.6511097,1107,1128.20263,-21.2026283
69.6682449,1081,1129.10808,-48.1080815
69.6853801,1094,1130.0835,-36.0835003
69.7025153,1147,1131.13502,15.8649839
69.7196505,1151,1132.26945,18.7305501
69.7367857,1070,1133.49441,-63.4944082
69.7539209,1150,1134.81839,15.1816054
69.7710561,1137,1136.25094,0.749059836
69.7881913,1179,1137.80276,41.1972426
69.8053265,1172,1139.48592,32.514079
69.8224617,1184,1141.31408,42.6859179
69.8395969,1165,1143.30272,21.6972768
69.8567321,1137,1145.46946,-8.46946298
69.8738673,1210,1147.83442,62.1655787
69.8910025,1114,1150.42066,-36.4206604
69.9081377,1135,1153.25472,-18.2547186
69.9252729,1158,1156.36726,1.63273716
69.9424081,1148,1159.79389,-11.7938866
69.9595433,1165,1163.5761,1.42390332
69.9766785,1185,1167.76254,17.237463
69.9938137,1216,1172.41052,43.5894796
70.0109489,1217,1177.58796,39.4120415
70.0280841,1245,1183.37581,61.6241878
70.0452193,1266,1189.87123,76.1287697
70.0623545,1319,1197.19161,121.808394
70.0794897,1336,1205.47987,130.52013
70.0966249,1289,1214.91147,74.0885344
70.1137601,1338,1225.70365,112.296345
70.1308953,1346,1238.12806,107.871937
70.1480305,1387,1252.52783,134.47217
70.1651657,1454,1269.34137,184.658629
70.1823009,1476,1289.13579,186.864206
70.1994361,1410,1312.65468,97.3453201
70.2165713,1424,1340.88757,83.1124292
70.2337065,1419,1375.17302,43.8269756
70.2508417,1578,1417.35471,160.645295
70.2679769,1536,1470.02358,65.9764221
70.2851121,1726,1536.90374,189.096255
70.3022473,1844,1623.48271,220.517285
70.3193825,1955,1738.05713,216.942866
70.3365177,2227,1893.46034,333.53966
70.3536529,2257,2109.8149,147.185102
70.3707881,2657,2418.49159,238.508414
70.3879233,2980,2866.00613,113.99387
70.4050585,3703,3509.48092,193.519081
70.4221937,4863,4370.96656,492.033443
70.4393289,6540,5288.33285,1251.66715
70.4564641,8332,5776.72196,2555.27804
70.4735993,8549,5447.39939,3101.60061
70.4907345,6844,4606.92617,2237.07383
70.5078697,4985,3779.83988,1205.16012
70.5250049,3938,3177.32659,760.67341
70.5421401,3354,2798.05831,555.941694
70.5592753,2856,2595.85758,260.142423
70.5764105,2854,2537.79385,316.206146
70.5935457,2956,2612.45748,343.542517
70.6106809,3019,2825.0897,193.910296
70.6278161,3620,3154.99117,465.008829
70.6449513,4453,3503.19635,949.803653
70.6620865,5122,3644.56476,1477.43524
70.6792217,4894,3425.70822,1468.29178
70.6963569,3918,2982.98813,935.011869
70.7134921,3093,2538.75829,554.241714
70.7306273,2477,2189.31815,287.681848
70.7477625,2169,1936.6583,232.3417
70.7648977,1880,1757.03499,122.965007
70.7820329,1813,1627.98832,185.011677
70.7991681,1622,1533.32703,88.6729651
70.8163033,1569,1462.22375,106.77625
70.8334385,1531,1407.56637,123.433635
70.8505737,1477,1364.65755,112.342446
70.8677089,1415,1330.34142,84.6585842
70.8848441,1412,1302.44969,109.550306
70.9019793,1328,1279.45745,48.5425488
70.9191145,1290,1260.26833,29.7316689
70.9362497,1302,1244.07829,57.9217085
70.9533849,1243,1230.28707,12.7129257
70.9705201,1264,1218.43932,45.5606832
70.9876553,1246,1208.18453,37.8154728
71.0047905,1197,1199.3113,-2.3113033
71.0219257,1215,1191.99376,23.0062375
71.0390609,1256,1185.10584,70.8941643
71.0561961,1181,1179.01123,1.98877469
71.0733313,1196,1173.59715,22.4028488
71.0904665,1189,1168.96608,20.0339232
71.1076017,1166,1166.43206,-0.432058795
71.1247369,1195,1162.62018,32.3798237
71.1418721,1136,1159.20568,-23.2056822
71.1590073,1148,1156.14416,-8.14415729
71.1761425,1139,1153.39809,-14.3980908
71.1932777,1162,1150.93573,11.0642664
71.2104129,1165,1148.73014,16.2698561
71.2275481,1171,1146.75842,24.241577
71.2446833,1142,1145.61095,-3.61095121
71.2618185,1146,1147.62088,-1.62087758
71.2789537,1131,1146.35964,-15.359642
71.2960889,1151,1145.27515,5.72484772
71.3132241,1137,1144.35783,-7.35783199
71.3303593,1173,1143.59981,29.4001939
71.3474945,1143,1142.99477,0.00523276972
71.3646297,1188,1142.53784,45.4621593
71.3817649,1149,1142.22548,6.77451901
71.3989001,1173,1142.0554,30.9446044
71.4160353,1147,1142.02649,4.97350723
71.4331705,1193,1142.13885,50.8611474
71.4503057,1169,1142.39372,26.6062809
71.4674409,1148,1142.79351,5.20648588
71.4845761,1121,1143.34187,-22.3418722
71.5017113,1163,1144.0437,18.9563021
71.5188465,1207,1144.90525,62.0947519
71.5359817,1211,1145.93424,65.0657599
71.5531169,1178,1147.13999,30.860009
71.5702521,1182,1148.53359,33.4664083
71.5873873,1168,1150.12812,17.8718778
71.6045225,1224,1151.93892,72.0610836
71.6216577,1206,1153.98389,52.0161141
71.6387929,1257,1156.28394,100.716057
71.6559281,1145,1159.09992,-14.0999213
71.6730633,1222,1162.33385,59.6661461
71.6901985,1182,1165.57802,16.421978
71.7073337,1212,1169.20274,42.7972551
71.7244689,1225,1173.25379,51.7462088
71.7416041,1289,1177.7852,111.214798
71.7587393,1213,1182.86109,30.1389081
71.7758745,1301,1188.55796,112.442045
71.7930097,1276,1194.96763,81.0323723
71.8101449,1262,1202.20114,59.7988615
71.8272801,1291,1210.39377,80.6062256
71.8444153,1279,1219.71181,59.2881915
71.8615505,1399,1230.36156,168.638438
71.8786857,1354,1242.60177,111.398226
71.8958209,1460,1256.76074,203.239256
71.9129561,1398,1273.1299,124.870098
71.9300913,1480,1288.28065,191.71935
71.9472265,1507,1311.31489,195.685106
71.9643617,1511,1339.04336,171.956643
71.9814969,1567,1372.7251,194.274895
71.9986321,1590,1414.26592,175.73408
72.0157673,1677,1466.41579,210.584207
72.0329025,1675,1533.24559,141.754413
72.0500377,1903,1620.91829,282.081706
72.0671729,2003,1738.88792,264.112078
72.0843081,2169,1901.56351,267.436494
72.1014433,2321,2129.78259,191.217412
72.1185785,2742,2448.27178,293.728224
72.1357137,3330,2864.19828,465.801716
72.1528489,4072,3306.08083,765.919167
72.1699841,4580,3582.75534,997.244663
72.1871193,4713,3546.66683,1166.33317
72.2042545,4557,3338.14066,1218.85934
72.2213897,4112,3188.52117,923.478828
72.2385249,4018,3214.21975,803.780246
72.2556601,3860,3457.19418,402.805821
72.2727953,4166,3947.02868,218.971317
72.2899305,4535,4683.8736,-148.873605
72.3070657,4724,5515.12956,-791.129559
72.3242009,4971,6022.39186,-1051.39186
72.3413361,4868,5870.36187,-1002.36187
72.3584713,5049,5286.0738,-237.073795
72.3756065,4766,4645.48794,120.512056
72.3927417,4503,4056.50851,446.491487
72.4098769,4026,3538.23926,487.760742
72.4270121,3873,3144.01286,728.987136
72.4441473,3453,2904.89065,548.109349
72.4612825,3250,2820.63317,429.366829
72.4784177,3277,2884.97478,392.025219
72.4955529,3277,3086.34352,190.656475
72.5126881,3165,3367.3007,-202.300701
72.5298233,3271,3565.73035,-294.730346
72.5469585,3027,3488.15846,-461.158463
72.5640937,2836,3145.14274,-309.142744
72.5812289,2670,2728.98172,-58.9817225
72.5983641,2493,2377.0139,115.986097
72.6154993,2302,2121.10848,180.891516
72.6326345,2164,1949.01054,214.989463
72.6497697,2153,1843.23016,309.769841
72.6669049,1939,1792.32219,146.677812
72.6840401,2077,1791.12827,285.871729
72.7011753,2084,1834.35293,249.647075
72.7183105,2074,1898.72194,175.278059
72.7354457,2179,1925.31786,253.682135
72.7525809,2143,1862.20241,280.797592
72.7697161,2048,1736.62283,311.377174
72.7868513,1859,1610.41605,248.58395
72.8039865,1724,1512.62051,211.379487
72.8211217,1608,1444.74889,163.251111
72.8382569,1589,1401.03771,187.962292
72.8553921,1494,1376.65368,117.346318
72.8725273,1520,1369.26526,150.734742
72.8896625,1532,1378.60485,153.395148
72.9067977,1494,1404.48139,89.5186051
72.9239329,1513,1441.21144,71.7885614
72.9410681,1582,1469.23518,112.764819
72.9582033,1566,1461.38997,104.610028
72.9753385,1506,1414.28369,91.7163063
72.9924737,1479,1352.68513,126.314869
73.0096089,1328,1297.60498,30.3950227
73.0267441,1268,1254.9947,13.0053011
73.0438793,1280,1223.3847,56.6153026
73.0610145,1272,1199.87901,72.1209898
73.0781497,1268,1182.04869,85.9513063
73.0952849,1244,1168.17376,75.8262383
73.1124201,1184,1157.09453,26.9054666
73.1295553,1220,1148.03688,71.9631172
73.1466905,1090,1140.47564,-50.4756354
73.1638257,1128,1134.04992,-6.04991575
73.1809609,1197,1128.50591,68.4940869
73.1980961,1185,1123.6604,61.3395964
73.2152313,1099,1119.37814,-20.3781405
73.2323665,1112,1115.55725,-3.55725216
73.2495017,1107,1112.11959,-5.11959135
73.2666369,1172,1109.00421,62.9957899
73.2837721,1069,1106.16285,-37.1628535
73.3009073,1157,1103.55679,53.443211
73.3180425,1104,1101.15454,2.84546308
73.3351777,1082,1098.93022,-16.9302192
73.3523129,1056,1096.86234,-40.862341
73.3694481,1094,1094.93288,-0.932878233
73.3865833,1058,1093.12659,-35.1265862
73.4037185,1080,1091.43047,-11.4304683
73.4208537,1068,1089.83336,-21.8333643
73.4379889,1064,1088.32563,-24.3256266
73.4551241,1138,1086.89886,51.1011353
73.4722593,1136,1085.54574,50.4542603
73.4893945,1125,1084.2598,40.7402003
73.5065297,1027,1083.03535,-56.0353451
73.5236649,1116,1081.86732,34.1326813
73.5408001,1079,1080.75121,-1.7512145
73.5579353,1046,1079.683,-33.6830029
73.5750705,1066,1078.65907,-12.6590669
73.5922057,1113,1077.67615,35.3238505
73.6093409,1058,1076.73132,-18.7313235
73.6264761,1071,1075.82191,-4.82191084
73.6436113,1101,1074.94549,26.0545147
73.6607465,1063,1074.04006,-11.0400633
73.6778817,1041,1071.40225,-30.4022535
73.6950169,1066,1070.63113,-4.63112813
73.7121521,1058,1069.914,-11.9140045
73.7292873,1039,1069.21877,-30.2187708
73.7464225,1067,1068.54409,-1.54408878
73.7635577,1093,1067.88873,25.1112744
73.7806929,1119,1067.25154,51.748456
73.7978281,1024,1066.63149,-42.6314926
73.8149633,1006,1066.00776,-60.0077566
73.8320985,1010,1061.98346,-51.9834606
73.8492337,1036,1060.9133,-24.9132962
73.8663689,1046,1060.45376,-14.4537606
73.8835041,1030,1059.53277,-29.5327693
73.9006393,1026,1057.65231,-31.6523083
73.9177745,1054,1057.25585,-3.25584669
73.9349097,1091,1056.86604,34.1339649
73.9520449,1046,1056.48252,-10.482521
73.9691801,1055,1056.10498,-1.10497558
73.9863153,1085,1055.73309,29.2669082
74.0034505,1121,1055.36658,65.6334174
74.0205857,1065,1055.00518,9.99482067
74.0377209,1082,1054.3051,27.6949002
74.0548561,1046,1050.24851,-4.24851009
74.0719913,1091,1049.97979,41.0202096
74.0891265,1000,1049.71314,-49.7131374
74.1062617,1020,1049.44828,-29.4482761
74.1233969,1024,1049.18511,-25.185105
74.1405321,1060,1048.92353,11.0764703
74.1576673,995,1048.66346,-53.6634621
74.1748025,1058,1048.40482,9.59518027
74.1919377,1070,1048.14753,21.8524745
74.2090729,1027,1047.89151,-20.8915072
74.2262081,1056,1047.6367,8.36330292
74.2433433,1093,1047.30773,45.6922699
74.2604785,1036,1046.57493,-10.574927
74.2776137,1030,1046.3376,-16.3375977
74.2947489,1126,1046.10071,79.8992864
74.3118841,1042,1045.86424,-3.86424312
74.3290193,1038,1045.62816,-7.62816481
74.3461545,1093,1045.39246,47.6075417
74.3632897,1068,1045.1571,22.8428958
74.3804249,1004,1044.92208,-40.9220842
74.3975601,1027,1044.68738,-17.6873811
74.4146953,1067,1044.45298,22.5470217
74.4318305,1068,1044.21886,23.7811398
74.4489657,1009,1043.98495,-34.9849466
74.4661009,1058,1043.48718,14.5128187
74.4832361,1031,1042.96122,-11.961219
74.5003713,1057,1042.73887,14.2611349
74.5175065,1049,1042.51642,6.48358032
74.5346417,1041,1042.29388,-1.29388278
74.5517769,1116,1042.07125,73.9287454
74.5689121,1020,1041.84854,-21.8485354
74.5860473,1018,1041.62573,-23.6257252
74.6031825,1031,1041.40282,-10.4028243
74.6203177,1098,1041.17983,56.8201671
74.6374529,1065,1040.95675,24.0432488
74.6545881,1071,1040.73358,30.2664207
74.6717233,1080,1040.51032,39.4896826
74.6888585,1014,1040.28697,-26.2869658
74.7059937,979,1040.06352,-61.0635246
74.7231289,1008,1039.83999,-31.8399939
74.7402641,1029,1039.61637,-10.6163741
74.7573993,1022,1039.39267,-17.3926653
74.7745345,1026,1039.16887,-13.1688677
74.7916697,1084,1038.94498,45.0550186
74.8088049,1025,1038.72101,-13.7210068
74.8259401,1017,1038.49694,-21.4969439
74.8430753,1098,1038.27279,59.727207
74.8602105,1052,1038.04855,13.9514457
74.8773457,1022,1037.82423,-15.824228
